Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,ECR error ,Gate time (ns)
37,165.54520052529898,71.66169245726859,5.152202728640262,0,0.012599999999999945,0.0152,0.010000000000000009,4000,0.0001854403861271371,0.0001854403861271371,0.0001854403861271371,37_38:0.0066945157669563715,37_38:460
38,224.43632777599728,130.347432037932,5.05579232486283,-0.30678375599991753,0.06540000000000001,0.0746,0.0562,4000,0.00041129909767586615,0.00041129909767586615,0.00041129909767586615,38_39:0.010501830484869329,38_39:460
39,162.8854958451963,77.07969135738895,5.014542985990267,-0.30625339810279006,0.24870000000000003,0.24380000000000002,0.2536,4000,0.0004551253747534451,0.0004551253747534451,0.0004551253747534451,undefined,undefined
40,160.73331869925303,235.12676644130786,4.913884639243309,-0.3085609423192856,0.09759999999999991,0.16859999999999997,0.0266,4000,0.00015052417253034838,0.00015052417253034838,0.00015052417253034838,40_41:0.006835409689788852; 40_39:0.0048595491136988744,40_41:460; 40_39:460
41,223.21622469423235,306.3353265156038,4.849434604541309,-0.3098668548576439,0.019500000000000073,0.028800000000000048,0.0102,4000,0.0006166457282946488,0.0006166457282946488,0.0006166457282946488,undefined,undefined
42,183.59150695978587,291.5143947878554,5.188849462418217,-0.3040822476358015,0.11529999999999996,0.1218,0.10880000000000001,4000,0.0001852788592494394,0.0001852788592494394,0.0001852788592494394,42_41:0.006770330228023785; 42_43:0.009689080846138426,42_41:644; 42_43:460
43,225.9251508040273,130.1053135162436,5.246124499241501,-0.3036193558615149,0.04049999999999998,0.041,0.040000000000000036,4000,0.0021613160318809895,0.0021613160318809895,0.0021613160318809895,43_44:0.01451403754703881; 43_34:0.008677072261163293,43_44:460; 43_34:460
44,258.2692155063281,238.8462032144622,5.386906524862293,-0.3017743712270534,0.04800000000000004,0.03700000000000003,0.059,4000,0.0002578894556689861,0.0002578894556689861,0.0002578894556689861,44_45:0.017122142053330625,44_45:940
45,285.1254236418513,180.13696798783823,4.959530247876333,-0.3070850274320939,0.03410000000000002,0.045399999999999996,0.0228,4000,0.0003379040611976728,0.0003379040611976728,0.0003379040611976728,undefined,undefined
46,139.29461421811007,171.2466791957027,5.220035451086243,-0.304174882340972,0.016700000000000048,0.02180000000000004,0.0116,4000,0.00031788952122838,0.00031788952122838,0.00031788952122838,46_47:0.027285292103893716; 46_45:0.022328009711788804,46_47:940; 46_45:940
47,171.55172157623693,52.46260208345567,5.3696260444789194,-0.3017349480846326,0.01629999999999998,0.023800000000000043,0.0088,4000,0.0005549124744494655,0.0005549124744494655,0.0005549124744494655,undefined,undefined
48,103.46728882194702,111.21135635580944,5.042841105734282,-0.30576248822304464,0.0474,0.07299999999999995,0.0218,4000,0.0005759479498468976,0.0005759479498468976,0.0005759479498468976,48_47:0.041260807508810615; 48_49:0.01196032500907021,48_47:940; 48_49:460
49,128.61122089527348,97.64924618787714,5.148453009446877,-0.3053069944844609,0.020399999999999974,0.026,0.014800000000000035,4000,0.0005247734295637157,0.0005247734295637157,0.0005247734295637157,undefined,undefined
50,274.83314247889854,16.041919953483912,5.070961811276253,-0.3057750505499329,0.014599999999999946,0.0106,0.01859999999999995,4000,0.00018660496791319666,0.00018660496791319666,0.00018660496791319666,50_49:0.008625468709604067,50_49:460
51,262.7873612923804,267.88399577354875,4.914052409074997,-0.3079660761748167,0.08600000000000008,0.07540000000000002,0.0966,4000,0.0001473807267904681,0.0001473807267904681,0.0001473807267904681,51_50:0.005700732055752139,51_50:460
52,73.17284777491862,80.71358640294353,5.365094775162579,-0.30044977457403194,0.05899999999999994,0.0886,0.02939999999999998,4000,0.0049664931325386925,0.0049664931325386925,0.0049664931325386925,52_56:0.027328701494474222; 52_37:0.01161183054395018,52_56:460; 52_37:460
53,203.59394733221973,207.0096011870399,5.074449242418455,-0.3052511328138923,0.010599999999999943,0.0132,0.008000000000000007,4000,0.00020340620503186117,0.00020340620503186117,0.00020340620503186117,53_41:0.005933435462607689,53_41:460
54,207.38647496270107,123.85256207422348,5.126813174454117,-0.3044779129761831,0.03839999999999999,0.042,0.03480000000000005,4000,0.00019041818655391918,0.00019041818655391918,0.00019041818655391918,54_64:0.006254702055205397; 54_45:0.0070552994127289215,54_64:460; 54_45:460
55,169.83847759012417,68.48725562464634,5.271062544683411,-0.3032763331040358,0.013400000000000079,0.017000000000000015,0.0098,4000,0.0003411517781018742,0.0003411517781018742,0.0003411517781018742,55_68:0.017823838085163024; 55_49:0.011180663056580303,55_68:460; 55_49:460
56,144.0305693244854,155.82691169464945,5.09595710174311,-0.30564257393670535,0.03309999999999991,0.0438,0.022399999999999975,4000,0.00017568530067262744,0.00017568530067262744,0.00017568530067262744,56_57:0.00709094748812597,56_57:460
57,235.2085980026327,294.49569602084574,4.925848146815028,-0.3074875842721333,0.015700000000000047,0.0212,0.010199999999999987,4000,0.0002047662691805728,0.0002047662691805728,0.0002047662691805728,57_58:0.009862080806565948,57_58:460
58,291.9850716681697,224.06266715943477,5.009333345927583,-0.3075458356243641,0.011299999999999977,0.0154,0.007199999999999984,4000,0.00020548473667150936,0.00020548473667150936,0.00020548473667150936,58_71:0.011388152042082711; 58_59:0.02445999968356924,58_71:460; 58_59:460
59,74.76502243202765,101.55450020063088,5.11975808229144,-0.30485983269542327,0.010099999999999998,0.0142,0.006000000000000005,4000,0.001283729901768222,0.001283729901768222,0.001283729901768222,undefined,undefined
60,122.42506087242418,148.54535722928566,5.21487080926055,-0.30377721484435294,0.08820000000000006,0.0954,0.08099999999999996,4000,0.0009022629186543123,0.0009022629186543123,0.0009022629186543123,60_59:0.012400718083006912; 60_53:0.009630670294809851; 60_61:0.009261133618224338,60_59:460; 60_53:460; 60_61:460
61,184.39364369071038,44.31028362917056,5.1722475464069015,-0.29225208592658347,0.11329999999999996,0.1096,0.11699999999999999,4000,0.00026691577692651824,0.00026691577692651824,0.00026691577692651824,undefined,undefined
62,163.78145325249034,50.40182026426522,5.041509820360002,-0.3062518169414769,0.01859999999999995,0.019399999999999973,0.0178,4000,0.00020851850770728806,0.00020851850770728806,0.00020851850770728806,62_63:0.00874082083782543; 62_61:0.006575745061886601,62_63:364; 62_61:460
63,103.37047435164712,43.26723935048756,5.189903019598656,-0.3136995182184117,0.033600000000000074,0.03820000000000001,0.029,4000,0.0005862387873906889,0.0005862387873906889,0.0005862387873906889,undefined,undefined
64,71.32174137777714,117.47089195335506,5.224586043149948,-0.30441299234312613,0.026000000000000023,0.0316,0.020399999999999974,4000,0.0007994841045696391,0.0007994841045696391,0.0007994841045696391,64_63:0.01807054034686781,64_63:460
65,173.42496450090724,51.258402263532886,5.271942927972961,-0.3025398263815699,0.011900000000000022,0.015599999999999947,0.0082,4000,0.0003458716759846335,0.0003458716759846335,0.0003458716759846335,65_66:0.011272375677434138; 65_64:0.010583042739937154,65_66:460; 65_64:460
66,184.87838697429328,73.89305895736389,5.071588412888701,-0.3059749752436012,0.018999999999999906,0.0226,0.01539999999999997,4000,0.0007525631392011107,0.0007525631392011107,0.0007525631392011107,66_73:0.021578653932144393,66_73:460
67,136.23274246042388,71.78055501071668,5.319169635294925,-0.3029821205381753,0.12830000000000008,0.1218,0.13480000000000003,4000,0.0008240111182724076,0.0008240111182724076,0.0008240111182724076,67_68:0.02916295172717273; 67_66:0.020778154799031834,67_68:460; 67_66:460
68,107.23864489423298,92.25009196791906,5.224228032648983,-0.30256695991213484,0.04479999999999995,0.0682,0.021399999999999975,4000,0.00462073488823633,0.00462073488823633,0.00462073488823633,68_69:0.04147947444296224,68_69:460
69,122.4763902453157,57.293733978453204,5.146123838111734,-0.30370526767250344,0.040200000000000014,0.06659999999999999,0.0138,4000,0.0017645628076708802,0.0017645628076708802,0.0017645628076708802,undefined,undefined
70,79.58975346493439,69.81649447058207,5.326540100262278,-0.3012282285505546,0.01739999999999997,0.019199999999999995,0.0156,4000,0.0003531084027428708,0.0003531084027428708,0.0003531084027428708,70_69:0.0797774620829286; 70_74:0.013949703262553736,70_69:460; 70_74:460
71,216.77732965147993,259.4176813460553,5.154908280062893,-0.30511262038090686,0.03269999999999995,0.03300000000000003,0.0324,4000,0.00038079110725856125,0.00038079110725856125,0.00038079110725856125,undefined,undefined
72,163.4660507124628,130.684442471746,5.305672599674626,-0.3021441719291235,0.23649999999999993,0.0184,0.4546,4000,0.0002501574968560046,0.0002501574968560046,0.0002501574968560046,72_81:0.01069428636627337; 72_62:0.008028188531216673,72_81:460; 72_62:460
73,112.4224228508318,49.051490716079414,5.226849715063356,-0.3038846445702912,0.022199999999999998,0.023,0.021399999999999975,4000,0.0008348788234233311,0.0008348788234233311,0.0008348788234233311,73_85:0.015578855269909209,73_85:460
74,72.1722770575783,27.881889743530476,5.193460107258346,-0.303774761614907,0.04479999999999995,0.0296,0.06000000000000005,4000,0.0005069990354523864,0.0005069990354523864,0.0005069990354523864,74_89:0.016056080480470025,74_89:460
75,239.10042211652285,177.31979438110773,5.037417425673644,-0.3059330745023566,0.00990000000000002,0.0122,0.007600000000000051,4000,0.00023552233491113105,0.00023552233491113105,0.00023552233491113105,undefined,undefined
76,157.78535897999072,67.8554557510624,5.141724607639469,-0.3054472251732113,0.011800000000000033,0.0126,0.01100000000000001,4000,0.000289394117957335,0.000289394117957335,0.000289394117957335,76_77:0.013143246368859107; 76_75:0.006834788693532962,76_77:460; 76_75:460
77,236.45837320134254,254.16635385010557,5.068125449998966,-0.3065016012719818,0.15090000000000003,0.2822,0.0196,4000,0.004910825562926946,0.004910825562926946,0.004910825562926946,77_71:0.01161770973940146,77_71:460
78,99.19678717543586,111.17364025041137,5.307412253088901,-0.3022261836913243,0.07800000000000007,0.036,0.12,4000,0.0008225266106932304,0.0008225266106932304,0.0008225266106932304,78_77:0.017910065794937174,78_77:460
79,98.09388286574807,101.17316358081369,5.161231773169643,-0.30484132049003226,0.06379999999999997,0.077,0.05059999999999998,4000,0.0003370279787682048,0.0003370279787682048,0.0003370279787682048,79_78:0.011777510287194703,79_78:460
80,127.67279495577563,162.13097725562204,5.06120052191405,-0.30633278442457745,0.016900000000000026,0.025800000000000045,0.008,4000,0.0039449229416161375,0.0039449229416161375,0.0039449229416161375,80_81:0.010216158717319096; 80_79:0.12211454573735225,80_81:460; 80_79:460
81,147.7145879741524,231.4650807852767,5.129432034774148,-0.3054137206902027,0.026000000000000023,0.026,0.026000000000000023,4000,0.0009549366829721202,0.0009549366829721202,0.0009549366829721202,81_82:0.014821376349433313,81_82:460
82,78.42474537386965,45.61592513819735,5.204644053956294,-0.30460666385650903,0.263,0.41500000000000004,0.111,4000,0.00045663828161037303,0.00045663828161037303,0.00045663828161037303,undefined,undefined
83,284.90563434420056,192.06728025152808,5.098470174422518,-0.3060631444921947,0.03950000000000009,0.03500000000000003,0.044,4000,0.000261724363361622,0.000261724363361622,0.000261724363361622,83_82:0.013299328787244546; 83_92:1,83_82:460; 83_92:460
84,76.69356032643861,109.29103172970464,5.32193198339352,-0.3011670429572288,0.23520000000000008,0.38980000000000004,0.0806,4000,0.0034715192071138666,0.0034715192071138666,0.0034715192071138666,84_83:0.03619199590577277,84_83:460
85,98.40817304813416,116.51122954166235,5.167128444642453,-0.30448267929959566,0.054300000000000015,0.0662,0.04239999999999999,4000,0.003190632704013813,0.003190632704013813,0.003190632704013813,85_86:0.03189455984757031; 85_84:0.09336276205377274,85_86:460; 85_84:460
86,45.3736473057235,14.416232340089065,5.259656656822817,-0.3020958630660552,0.1603,0.24339999999999995,0.0772,4000,0.0068101426624830605,0.0068101426624830605,0.0068101426624830605,undefined,undefined
87,51.257632718251884,0.04350078312937758,5.304257836154105,-0.30200657345445225,0.19609999999999994,0.22860000000000003,0.1636,4000,0.002782432145601187,0.002782432145601187,0.002782432145601187,87_88:0.0518601927493218; 87_86:0.08811738662907838,87_88:460; 87_86:460
88,87.35132866353473,21.51457648214109,5.210697548086067,-0.3036051589132834,0.08889999999999998,0.10119999999999996,0.0766,4000,0.00237523296940311,0.00237523296940311,0.00237523296940311,88_89:0.024844232017882356,88_89:460
89,177.63623398883823,23.32706706188335,5.108688533648986,-0.3049805406315673,0.0776,0.0728,0.08240000000000003,4000,0.0005894045716789392,0.0005894045716789392,0.0005894045716789392,undefined,undefined
90,138.71862073086095,32.74424488552138,5.081464534842048,-0.3059202148874973,0.03390000000000004,0.04800000000000004,0.0198,4000,0.001698097462622905,0.001698097462622905,0.001698097462622905,90_75:0.038581355042467236,90_75:460
91,187.70463472116143,224.1772152876451,5.258057258487851,-0.3040301866314355,0.021700000000000053,0.03320000000000001,0.0102,4000,0.00040330159872359745,0.00040330159872359745,0.00040330159872359745,91_79:0.013704318437431195,91_79:460
92,48.31083389949893,61.97639396894207,5.354091562485601,-0.3011812486799366,0.11819999999999997,0.13219999999999998,0.1042,4000,0.0014378807791313095,0.0014378807791313095,0.0014378807791313095,92_102:0.10080421266194821,92_102:460
93,49.12221252979472,6.189479244375687,5.403624552066006,-0.3006732556397184,0.0686,0.0852,0.052000000000000046,4000,0.003155801756052379,0.003155801756052379,0.003155801756052379,93_87:0.08987893585858409; 93_106:0.06975076407078754,93_87:460; 93_106:460
94,86.08733856131053,30.866149308630668,5.2216939409059675,-0.30365179722395735,0.2492000000000001,0.35760000000000003,0.1408,4000,0.0008777232908312987,0.0008777232908312987,0.0008777232908312987,94_95:0.027369258092096144; 94_90:0.03061010704565581,94_95:460; 94_90:460
95,93.49073112331182,71.03678324489324,5.295407025566743,-0.30253179203973657,0.05469999999999997,0.0946,0.014800000000000035,4000,0.0013491816935231802,0.0013491816935231802,0.0013491816935231802,undefined,undefined
96,116.36005199620634,17.62368516305593,5.404552510961968,-0.3001654036183122,0.038000000000000034,0.04279999999999995,0.0332,4000,0.0006483051591801055,0.0006483051591801055,0.0006483051591801055,96_109:0.032071076846504454; 96_95:0.0290512912240678; 96_97:0.020333866471464568,96_109:460; 96_95:460; 96_97:460
97,65.13228988055712,24.35350309612235,5.169830489055601,-0.3044385211665954,0.07179999999999997,0.12239999999999995,0.0212,4000,0.0011133073229881284,0.0011133073229881284,0.0011133073229881284,97_98:0.040411193251745414,97_98:460
98,35.70155103756034,6.800895787446977,5.028529860525385,-0.3064823887239176,0.11060000000000003,0.1926,0.0286,4000,0.004528473533684569,0.004528473533684569,0.004528473533684569,98_91:0.18123886723416183,98_91:460
99,159.18676817236434,74.19352871628541,5.188565919728062,-0.30321931911198546,0.05269999999999997,0.08520000000000005,0.0202,4000,0.0032646774813117293,0.0032646774813117293,0.0032646774813117293,99_98:0.06323685865173023,99_98:460
100,69.42203979218336,94.93104057833345,5.424605519179637,-0.2998178227118968,0.13370000000000004,0.16400000000000003,0.1034,4000,0.0028991159778640418,0.0028991159778640418,0.0028991159778640418,100_110:0.11110938290168337; 100_99:0.041782602037960526,100_110:940; 100_99:460
101,70.58705213185478,70.63661810115164,5.291161741799291,-0.30271601896977457,0.029299999999999993,0.03420000000000001,0.0244,4000,0.0012953792858011847,0.0012953792858011847,0.0012953792858011847,101_100:0.05223206988374665,101_100:460
102,68.8314789889276,54.62672688346614,5.224780667545303,-0.30335465187537386,0.05349999999999999,0.08340000000000003,0.0236,4000,0.006087189278959587,0.006087189278959587,0.006087189278959587,102_101:0.09467265592641139,102_101:460
103,79.38285163878872,62.545643181320145,5.125876942581717,-0.3041784639807636,0.06969999999999998,0.12119999999999997,0.0182,4000,0.007021645247395809,0.007021645247395809,0.007021645247395809,103_104:0.07604821727772806; 103_102:0.08673158255339863,103_104:460; 103_102:460
104,28.763417201021745,49.271813477218444,5.262084765760589,-0.3034725029218463,0.08030000000000004,0.12319999999999998,0.0374,4000,0.0021851863559800696,0.0021851863559800696,0.0021851863559800696,104_111:0.0566758167389706; 104_105:0.04298445290313671,104_111:460; 104_105:460
105,51.54333585635395,24.551588801194157,5.185253638520518,-0.3038942306967208,0.17969999999999997,0.25639999999999996,0.103,4000,0.0018234712553588804,0.0018234712553588804,0.0018234712553588804,105_106:0.18513062247444068,105_106:460
106,48.576888059954015,27.12953951674547,5.265175756387866,-0.3035961473516589,0.29359999999999997,0.2788,0.3084,4000,0.0014013319962427326,0.0014013319962427326,0.0014013319962427326,106_107:0.04166279382161864,106_107:460
107,31.563019607497537,25.876634474852086,5.376601276573569,-0.2995385636542149,0.020499999999999963,0.0262,0.0148,4000,0.001415615500455916,0.001415615500455916,0.001415615500455916,107_108:0.025224174687521028,107_108:460
108,106.74245486026479,12.83401737026235,5.462458951171947,-0.2989461503746931,0.03709999999999991,0.037799999999999945,0.0364,4000,0.0004695085529395851,0.0004695085529395851,0.0004695085529395851,108_112:0.01629325698725309,108_112:460
109,183.95797904177132,90.6832809450252,5.074226182596793,-0.3048374847466552,0.11609999999999998,0.1148,0.11739999999999995,4000,0.0002702296391175603,0.0002702296391175603,0.0002702296391175603,109_114:0.007339224667653826,109_114:460
110,24.857655864856824,76.94196041449563,5.084730595674994,-0.3045801746559086,0.07489999999999997,0.10519999999999996,0.0446,4000,0.0024523181356367256,0.0024523181356367256,0.0024523181356367256,undefined,undefined
111,59.26923754822441,37.99766209638705,5.326830447281177,-0.30254270003627104,0.05170000000000008,0.08360000000000001,0.0198,4000,0.0008661906199668919,0.0008661906199668919,0.0008661906199668919,111_122:1,111_122:460
112,149.8189830123751,19.349321454701386,5.3529784687498685,-0.30030403321008775,0.030899999999999928,0.0322,0.02959999999999996,4000,0.0007321819531063999,0.0007321819531063999,0.0007321819531063999,112_126:0.024944328233043184,112_126:460
113,71.08827741458796,110.67304263780946,5.18191538366733,-0.30447465160133247,0.03479999999999994,0.049000000000000044,0.0206,4000,0.0003328964128425412,0.0003328964128425412,0.0003328964128425412,113_114:0.011465500670271495,113_114:460
114,203.76206662747143,25.321778190437783,5.118252187880265,-0.3045043942846206,0.011399999999999966,0.014599999999999946,0.0082,4000,0.00022458438863330338,0.00022458438863330338,0.00022458438863330338,undefined,undefined
115,170.01298418070368,99.36954956261042,5.2308293419287395,-0.3029742067992513,0.008299999999999974,0.009399999999999964,0.0072,4000,0.0002470498507490289,0.0002470498507490289,0.0002470498507490289,115_114:0.007015868352171023,115_114:460
116,144.71908150848247,178.47961209010867,5.345530493380025,-0.30079338892536006,0.012599999999999945,0.014399999999999968,0.0108,4000,0.0002840229962592567,0.0002840229962592567,0.0002840229962592567,116_117:0.04334765177562663; 116_115:0.006420309507084582,116_117:460; 116_115:460
117,136.70215892068057,34.63633524029933,5.2644893806573005,-0.3019670571929324,0.01970000000000005,0.030000000000000027,0.0094,4000,0.002164804610211678,0.002164804610211678,0.002164804610211678,117_118:0.1103673656050111,117_118:460
118,62.191127463311595,69.10172983229448,5.207295561897032,-0.3041092555021294,0.0653999999999999,0.11539999999999995,0.0154,4000,0.005877516791664734,0.005877516791664734,0.005877516791664734,118_119:0.0837671430262023; 118_110:0.04757912481071874,118_119:460; 118_110:460
