Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Pauli-X error ,ECR error ,Gate time (ns)
39,232.64646714020216,83.8482798981688,5.0145968435623685,-0.30625339810279006,0.22309999999999997,0.21519999999999995,0.231,4000,0.0002345872159491987,0.0002345872159491987,0.0002345872159491987,undefined,undefined
40,236.6202489585375,235.12676644130786,4.913885727706845,-0.3085609423192856,0.018999999999999906,0.022599999999999953,0.0154,4000,0.00013132187546416264,0.00013132187546416264,0.00013132187546416264,40_41:0.006223575429631839; 40_39:0.006050279983072504,40_41:460; 40_39:460
41,287.6061696737616,138.36846742735764,4.849435158554251,-0.3098668548576439,0.0132000000000001,0.016800000000000037,0.0096,4000,0.00016270538697937391,0.00016270538697937391,0.00016270538697937391,undefined,undefined
42,104.69543495896555,291.5143947878554,5.188844961607948,-0.3040822476358015,0.128,0.1302,0.12580000000000002,4000,0.0002256887773677884,0.0002256887773677884,0.0002256887773677884,42_41:0.00889344913278109; 42_43:0.00933085482250176,42_41:644; 42_43:460
43,155.02773666562737,170.07272327427523,5.2461347859041165,-0.3036193558615149,0.08479999999999999,0.0866,0.08299999999999996,4000,0.00048255473792845375,0.00048255473792845375,0.00048255473792845375,43_44:0.020336307777046453; 43_34:0.00853762678349107,43_44:460; 43_34:460
44,179.77597532817327,238.8462032144622,5.386909630102183,-0.3017743712270534,0.0464,0.0494,0.0434,4000,0.00038043987357476525,0.00038043987357476525,0.00038043987357476525,44_45:0.023106499595081736,44_45:940
45,237.8497043164678,259.0047632246782,4.959533950604757,-0.3070850274320939,0.0262,0.02839999999999998,0.024,4000,0.00033596050164858227,0.00033596050164858227,0.00033596050164858227,undefined,undefined
46,94.43789607432394,171.2466791957027,5.220029850548311,-0.304174882340972,0.027599999999999958,0.011399999999999966,0.0438,4000,0.0002438486193047327,0.0002438486193047327,0.0002438486193047327,46_47:0.016702785285923782; 46_45:0.014484905969757017,46_47:940; 46_45:940
47,151.18319604395762,54.09263745313987,5.369654556153314,-0.3017349480846326,0.020399999999999974,0.026000000000000023,0.0148,4000,0.0008480458574954567,0.0008480458574954567,0.0008480458574954567,undefined,undefined
48,136.82985152423012,111.21135635580944,5.042841105734282,-0.30576248822304464,0.05369999999999997,0.07999999999999996,0.0274,4000,0.0009288713100246022,0.0009288713100246022,0.0009288713100246022,48_49:0.03311478584856367; 48_47:0.035455128164259136,48_49:460; 48_47:940
49,88.39010323754297,87.70475247524664,5.148458175809074,-0.3053069944844609,0.011300000000000088,0.014,0.008600000000000052,4000,0.006429707962795925,0.006429707962795925,0.006429707962795925,undefined,undefined
50,245.7440785671272,16.041919953483912,5.070961811276253,-0.3057750505499329,0.040999999999999925,0.0232,0.05879999999999996,4000,0.00021015460134080335,0.00021015460134080335,0.00021015460134080335,50_49:0.009755919674965918,50_49:460
51,189.8505431275465,257.45253105643286,4.914052244198208,-0.3079660761748167,0.08620000000000005,0.08760000000000001,0.0848,4000,0.00013227606599969602,0.00013227606599969602,0.00013227606599969602,51_50:0.006028378662365885,51_50:460
