#time	operator	index_1	index_2	index_3	value
10	XZZ	9	13	5	-0.326445132795358
10	XZZ	5	9	1	-0.152601843877534

10.05	XZZ	1	5	3	-0.229537672668968
10.05	XZZ	3	1	7	-0.0673117775603179
10.05	XZZ	7	3	11	-0.0372284337669205
10.05	XZZ	11	7	15	-0.0693393580254926
10.05	XZZ	15	11	19	0.154527755178171
10.05	XZZ	19	15	23	-0.0609158145357566
10.05	XZZ	23	19	21	-0.0958180520343306
10.05	XZZ	21	23	17	-0.0603632336609961
10.05	XZZ	17	21	13	-0.0353738795492283
10.05	XZZ	13	17	9	-0.00406584927154101
10.05	XZZ	9	13	5	-0.340757069408248
10.05	XZZ	5	9	1	-0.154776193243592

10.1	XZZ	1	5	3	-0.232121784235007
10.1	XZZ	3	1	7	-0.0726256004682674
10.1	XZZ	7	3	11	-0.0406549505538005
10.1	XZZ	11	7	15	-0.0732813554245556
10.1	XZZ	15	11	19	0.163381584698846
10.1	XZZ	19	15	23	-0.0580921649857082
10.1	XZZ	23	19	21	-0.100055495186897
10.1	XZZ	21	23	17	-0.0639709933201462
10.1	XZZ	17	21	13	-0.0385439156227362
10.1	XZZ	13	17	9	-0.00533054101501454
10.1	XZZ	9	13	5	-0.352557535303053
10.1	XZZ	5	9	1	-0.155062952024579

10.15	XZZ	1	5	3	-0.234358368773974
10.15	XZZ	3	1	7	-0.0779160182709898
10.15	XZZ	7	3	11	-0.0441540892273218
10.15	XZZ	11	7	15	-0.0772375106464411
10.15	XZZ	15	11	19	0.172005427696749
10.15	XZZ	19	15	23	-0.0549703525516144
10.15	XZZ	23	19	21	-0.104300567925524
10.15	XZZ	21	23	17	-0.0676118308919797
10.15	XZZ	17	21	13	-0.0418288808378688
10.15	XZZ	13	17	9	-0.00671912771446814
10.15	XZZ	9	13	5	-0.36164412711124
10.15	XZZ	5	9	1	-0.153377923490638

10.2	XZZ	1	5	3	-0.236234312909414
10.2	XZZ	3	1	7	-0.0831709835512019
10.2	XZZ	7	3	11	-0.0477185603804858
10.2	XZZ	11	7	15	-0.0811979646482164
10.2	XZZ	15	11	19	0.180361169250793
10.2	XZZ	19	15	23	-0.0515510161863064
10.2	XZZ	23	19	21	-0.108545276243913
10.2	XZZ	21	23	17	-0.0712776153564049
10.2	XZZ	17	21	13	-0.0452249795455804
10.2	XZZ	13	17	9	-0.00823347069021851
10.2	XZZ	9	13	5	-0.367840748321437
10.2	XZZ	5	9	1	-0.149659430382266

10.25	XZZ	1	5	3	-0.237736947995447
10.25	XZZ	3	1	7	-0.0883784197401777
10.25	XZZ	7	3	11	-0.0513411157987214
10.25	XZZ	11	7	15	-0.085152726239266
10.25	XZZ	15	11	19	0.188411078603264
10.25	XZZ	19	15	23	-0.04783553224902
10.25	XZZ	23	19	21	-0.11278153558333
10.25	XZZ	21	23	17	-0.0749600667786005
10.25	XZZ	17	21	13	-0.048728220803464
10.25	XZZ	13	17	9	-0.00987525105477317
10.25	XZZ	9	13	5	-0.371000060974323
10.25	XZZ	5	9	1	-0.143869525998341

10.3	XZZ	1	5	3	-0.238854241678949
10.3	XZZ	3	1	7	-0.0935262343499836
10.3	XZZ	7	3	11	-0.0550141319252711
10.3	XZZ	11	7	15	-0.0890916453974585
10.3	XZZ	15	11	19	0.196117909324331
10.3	XZZ	19	15	23	-0.0438259952539794
10.3	XZZ	23	19	21	-0.117001160118725
10.3	XZZ	21	23	17	-0.0786507458656862
10.3	XZZ	17	21	13	-0.0523343039614607
10.3	XZZ	13	17	9	-0.0116460046719292
10.3	XZZ	9	13	5	-0.371005694392562
10.3	XZZ	5	9	1	-0.135994906808944

10.35	XZZ	1	5	3	-0.23957477154203
10.35	XZZ	3	1	7	-0.0986023482732782
10.35	XZZ	7	3	11	-0.0587298359911709
10.35	XZZ	11	7	15	-0.0930044668913664
10.35	XZZ	15	11	19	0.203445072299583
10.35	XZZ	19	15	23	-0.0395252301509163
10.35	XZZ	23	19	21	-0.121195903247184
10.35	XZZ	21	23	17	-0.0823410900049247
10.35	XZZ	17	21	13	-0.0560386908029166
10.35	XZZ	13	17	9	-0.0135471005641521
10.35	XZZ	9	13	5	-0.36777415943605
10.35	XZZ	5	9	1	-0.12604756182163

10.4	XZZ	1	5	3	-0.239887670072853
10.4	XZZ	3	1	7	-0.103594755388912
10.4	XZZ	7	3	11	-0.062480571300852
10.4	XZZ	11	7	15	-0.0968808565799568
10.4	XZZ	15	11	19	0.210356858182102
10.4	XZZ	19	15	23	-0.0349367902199076
10.4	XZZ	23	19	21	-0.125357475222672
10.4	XZZ	21	23	17	-0.0860224358143242
10.4	XZZ	17	21	13	-0.0598366700695275
10.4	XZZ	13	17	9	-0.015579733676077
10.4	XZZ	9	13	5	-0.361256292373191
10.4	XZZ	5	9	1	-0.114065055724499

10.45	XZZ	1	5	3	-0.239782760133488
10.45	XZZ	3	1	7	-0.108491468174713
10.45	XZZ	7	3	11	-0.0662583177445976
10.45	XZZ	11	7	15	-0.100710377996944
10.45	XZZ	15	11	19	0.216818405561227
10.45	XZZ	19	15	23	-0.030064929236464
10.45	XZZ	23	19	21	-0.129477520216673
10.45	XZZ	21	23	17	-0.0896859993560361
10.45	XZZ	17	21	13	-0.0637232370452162
10.45	XZZ	13	17	9	-0.0177449394358766
10.45	XZZ	9	13	5	-0.3514383430751
10.45	XZZ	5	9	1	-0.100110469627346

10.5	XZZ	1	5	3	-0.239250574477903
10.5	XZZ	3	1	7	-0.113280610549118
10.5	XZZ	7	3	11	-0.0700549616392754
10.5	XZZ	11	7	15	-0.104482547078927
10.5	XZZ	15	11	19	0.222795975210191
10.5	XZZ	19	15	23	-0.0249146109451
10.5	XZZ	23	19	21	-0.133547670956427
10.5	XZZ	21	23	17	-0.0933229234473921
10.5	XZZ	17	21	13	-0.0676931777291079
10.5	XZZ	13	17	9	-0.0200435792424936
10.5	XZZ	9	13	5	-0.338342730873437
10.5	XZZ	5	9	1	-0.0842720608604116

10.55	XZZ	1	5	3	-0.238282235503177
10.55	XZZ	3	1	7	-0.11795039784622
10.55	XZZ	7	3	11	-0.0738625510567369
10.55	XZZ	11	7	15	-0.108186856548886
10.55	XZZ	15	11	19	0.228257056884329
10.55	XZZ	19	15	23	-0.0194914934991238
10.55	XZZ	23	19	21	-0.137559548583302
10.55	XZZ	21	23	17	-0.0969242881539646
10.55	XZZ	17	21	13	-0.0717411127534994
10.55	XZZ	13	17	9	-0.0224763614817348
10.55	XZZ	9	13	5	-0.322028248568567
10.55	XZZ	5	9	1	-0.066662538942724

10.6	XZZ	1	5	3	-0.236869672067349
10.6	XZZ	3	1	7	-0.12248918399438
10.6	XZZ	7	3	11	-0.0776728164126386
10.6	XZZ	11	7	15	-0.111812757563206
10.6	XZZ	15	11	19	0.233170456589384
10.6	XZZ	19	15	23	-0.013801911376845
10.6	XZZ	23	19	21	-0.141504764972855
10.6	XZZ	21	23	17	-0.100481108214415
10.6	XZZ	17	21	13	-0.0758614085606638
10.6	XZZ	13	17	9	-0.0250438096243067
10.6	XZZ	9	13	5	-0.302589924806263
10.6	XZZ	5	9	1	-0.0474180366848563

10.65	XZZ	1	5	3	-0.235005529946496
10.65	XZZ	3	1	7	-0.126885459423025
10.65	XZZ	7	3	11	-0.081477445823807
10.65	XZZ	11	7	15	-0.115349701480448
10.65	XZZ	15	11	19	0.2375064661017
10.65	XZZ	19	15	23	-0.00785286695535706
10.65	XZZ	23	19	21	-0.145374950914486
10.65	XZZ	21	23	17	-0.103984363160279
10.65	XZZ	17	21	13	-0.0800482408167099
10.65	XZZ	13	17	9	-0.0277462931844908
10.65	XZZ	9	13	5	-0.280158448360887
10.65	XZZ	5	9	1	-0.0266967737357184

10.7	XZZ	1	5	3	-0.232683208285738
10.7	XZZ	3	1	7	-0.131127938151377
10.7	XZZ	7	3	11	-0.0852683150652666
10.7	XZZ	11	7	15	-0.11878719065042
10.7	XZZ	15	11	19	0.241236973084176
10.7	XZZ	19	15	23	-0.00165201228572756
10.7	XZZ	23	19	21	-0.149161779582004
10.7	XZZ	21	23	17	-0.1074250236654
10.7	XZZ	17	21	13	-0.0842956409977155
10.7	XZZ	13	17	9	-0.0305839855977522
10.7	XZZ	9	13	5	-0.254899124799074
10.7	XZZ	5	9	1	-0.00467739978808503

10.75	XZZ	1	5	3	-0.22989686630613
10.75	XZZ	3	1	7	-0.135205470627472
10.75	XZZ	7	3	11	-0.0890370455782501
10.75	XZZ	11	7	15	-0.122114725158576
10.75	XZZ	15	11	19	0.244335547942158
10.75	XZZ	19	15	23	0.00479236881240309
10.75	XZZ	23	19	21	-0.152856943720817
10.75	XZZ	21	23	17	-0.110794032409153
10.75	XZZ	17	21	13	-0.088597414224944
10.75	XZZ	13	17	9	-0.0335569155017975
10.75	XZZ	9	13	5	-0.227010438047379
10.75	XZZ	5	9	1	0.018442920468405

10.8	XZZ	1	5	3	-0.226641451820606
10.8	XZZ	3	1	7	-0.139107128271458
10.8	XZZ	7	3	11	-0.0927752783824674
10.8	XZZ	11	7	15	-0.12532187638055
10.8	XZZ	15	11	19	0.246777602441374
10.8	XZZ	19	15	23	0.0114713769796453
10.8	XZZ	23	19	21	-0.156452205233062
10.8	XZZ	21	23	17	-0.114082349956087
10.8	XZZ	17	21	13	-0.0929472048886379
10.8	XZZ	13	17	9	-0.0366649555855685
10.8	XZZ	9	13	5	-0.196722240375741
10.8	XZZ	5	9	1	0.0424506924395298

10.85	XZZ	1	5	3	-0.222912771711388
10.85	XZZ	3	1	7	-0.14282228549392
10.85	XZZ	7	3	11	-0.0964748286473647
10.85	XZZ	11	7	15	-0.128398308855275
10.85	XZZ	15	11	19	0.248540447163399
10.85	XZZ	19	15	23	0.0183755249804444
10.85	XZZ	23	19	21	-0.159939408964552
10.85	XZZ	21	23	17	-0.117280970933522
10.85	XZZ	17	21	13	-0.0973385339639455
10.85	XZZ	13	17	9	-0.0399077512607814
10.85	XZZ	9	13	5	-0.164293486978
10.85	XZZ	5	9	1	0.0671185213637007

10.9	XZZ	1	5	3	-0.218707376905487
10.9	XZZ	3	1	7	-0.146340497468509
10.9	XZZ	7	3	11	-0.100127361131647
10.9	XZZ	11	7	15	-0.131333755299505
10.9	XZZ	15	11	19	0.249603404925066
10.9	XZZ	19	15	23	0.0254947493826747
10.9	XZZ	23	19	21	-0.163310460259838
10.9	XZZ	21	23	17	-0.120380910531407
10.9	XZZ	17	21	13	-0.101764728750401
10.9	XZZ	13	17	9	-0.0432848346786258
10.9	XZZ	9	13	5	-0.130009652606468
10.9	XZZ	5	9	1	0.0922077071019596

10.95	XZZ	1	5	3	-0.214022608094303
10.95	XZZ	3	1	7	-0.149651655419514
10.95	XZZ	7	3	11	-0.103724626438757
10.95	XZZ	11	7	15	-0.134118081273845
10.95	XZZ	15	11	19	0.249947937612672
10.95	XZZ	19	15	23	0.0328184414835501
10.95	XZZ	23	19	21	-0.166557384343506
10.95	XZZ	21	23	17	-0.123373256464605
10.95	XZZ	17	21	13	-0.106218991117664
10.95	XZZ	13	17	9	-0.0467955642508483
10.95	XZZ	9	13	5	-0.0941798216110484
10.95	XZZ	5	9	1	0.117471050932782

11	XZZ	1	5	3	-0.208856848735164
11	XZZ	3	1	7	-0.15274585560255
11	XZZ	7	3	11	-0.107258464791775
11	XZZ	11	7	15	-0.136741263300156
11	XZZ	15	11	19	0.249557602640266
11	XZZ	19	15	23	0.0403354673004731
11	XZZ	23	19	21	-0.16967228866934
11	XZZ	21	23	17	-0.126249140526309
11	XZZ	17	21	13	-0.110694396558752
11	XZZ	13	17	9	-0.0504390976563984
11	XZZ	9	13	5	-0.0571334228126334
11	XZZ	5	9	1	0.142655770864985

11.05	XZZ	1	5	3	-0.203209136675084
11.05	XZZ	3	1	7	-0.15561361148281
11.05	XZZ	7	3	11	-0.110720755305175
11.05	XZZ	11	7	15	-0.139193459299183
11.05	XZZ	15	11	19	0.248418321697598
11.05	XZZ	19	15	23	0.0480342005540976
11.05	XZZ	23	19	21	-0.172647446113586
11.05	XZZ	21	23	17	-0.128999814186445
11.05	XZZ	17	21	13	-0.115183903160477
11.05	XZZ	13	17	9	-0.05421446384162
11.05	XZZ	9	13	5	-0.0192167718729184
11.05	XZZ	5	9	1	0.167506545379366

11.1	XZZ	1	5	3	-0.197079348715005
11.1	XZZ	3	1	7	-0.158245736714436
11.1	XZZ	7	3	11	-0.114103438829583
11.1	XZZ	11	7	15	-0.141464988945331
11.1	XZZ	15	11	19	0.24651830017196
11.1	XZZ	19	15	23	0.055902541003412
11.1	XZZ	23	19	21	-0.175475238989574
11.1	XZZ	21	23	17	-0.131616612497429
11.1	XZZ	17	21	13	-0.119680341772259
11.1	XZZ	13	17	9	-0.0581205074907203
11.1	XZZ	9	13	5	0.0192106922102345
11.1	XZZ	5	9	1	0.191768563468474

11.15	XZZ	1	5	3	-0.190468387998147
11.15	XZZ	3	1	7	-0.160633347775195
11.15	XZZ	7	3	11	-0.117398613259187
11.15	XZZ	11	7	15	-0.143546310173143
11.15	XZZ	15	11	19	0.243848074370057
11.15	XZZ	19	15	23	0.0639279415292104
11.15	XZZ	23	19	21	-0.178148196281509
11.15	XZZ	21	23	17	-0.134090965707215
11.15	XZZ	17	21	13	-0.124176459603394
11.15	XZZ	13	17	9	-0.0621559166419094
11.15	XZZ	9	13	5	0.0577802934996052
11.15	XZZ	5	9	1	0.215190658435045

11.2	XZZ	1	5	3	-0.183377875799772
11.2	XZZ	3	1	7	-0.162767999160995
11.2	XZZ	7	3	11	-0.120598443573356
11.2	XZZ	11	7	15	-0.145428153260061
11.2	XZZ	15	11	19	0.240400701276002
11.2	XZZ	19	15	23	0.0720974533788851
11.2	XZZ	23	19	21	-0.180659038426784
11.2	XZZ	21	23	17	-0.136414472358983
11.2	XZZ	17	21	13	-0.128664914882808
11.2	XZZ	13	17	9	-0.0663192187687144
11.2	XZZ	9	13	5	0.0961181862538153
11.2	XZZ	5	9	1	0.237528414259077

11.25	XZZ	1	5	3	-0.175810304147089
11.25	XZZ	3	1	7	-0.164641607955726
11.25	XZZ	7	3	11	-0.123695217064642
11.25	XZZ	11	7	15	-0.147101440442044
11.25	XZZ	15	11	19	0.236171657017278
11.25	XZZ	19	15	23	0.0803977371498608
11.25	XZZ	23	19	21	-0.183000638861457
11.25	XZZ	21	23	17	-0.138578849690657
11.25	XZZ	17	21	13	-0.133138270002688
11.25	XZZ	13	17	9	-0.0706087806253931
11.25	XZZ	9	13	5	0.133849487554733
11.25	XZZ	5	9	1	0.258547148327244

11.3	XZZ	1	5	3	-0.167769079173026
11.3	XZZ	3	1	7	-0.166246435220164
11.3	XZZ	7	3	11	-0.126681376283078
11.3	XZZ	11	7	15	-0.14855730890957
11.3	XZZ	15	11	19	0.231158927456789
11.3	XZZ	19	15	23	0.0888150937739062
11.3	XZZ	23	19	21	-0.185166042984619
11.3	XZZ	21	23	17	-0.140575971801889
11.3	XZZ	17	21	13	-0.137589033041544
11.3	XZZ	13	17	9	-0.0750227912840888
11.3	XZZ	9	13	5	0.170602464355769
11.3	XZZ	5	9	1	0.278024897547206

11.35	XZZ	1	5	3	-0.159258437304277
11.35	XZZ	3	1	7	-0.167575235239662
11.35	XZZ	7	3	11	-0.129549517537181
11.35	XZZ	11	7	15	-0.149787195958802
11.35	XZZ	15	11	19	0.225363061228054
11.35	XZZ	19	15	23	0.0973355214609078
11.35	XZZ	23	19	21	-0.187148536527363
11.35	XZZ	21	23	17	-0.142397907308477
11.35	XZZ	17	21	13	-0.142009660371207
11.35	XZZ	13	17	9	-0.0795593121632306
11.35	XZZ	9	13	5	0.206012750098388
11.35	XZZ	5	9	1	0.295755235627527

11.4	XZZ	1	5	3	-0.150283488151117
11.4	XZZ	3	1	7	-0.168621180716459
11.4	XZZ	7	3	11	-0.132292385754041
11.4	XZZ	11	7	15	-0.150782787942097
11.4	XZZ	15	11	19	0.218787122749987
11.4	XZZ	19	15	23	0.105944729849016
11.4	XZZ	23	19	21	-0.18894158595237
11.4	XZZ	21	23	17	-0.144036886861957
11.4	XZZ	17	21	13	-0.146392540643361
11.4	XZZ	13	17	9	-0.0842162367839633
11.4	XZZ	9	13	5	0.239727436292233
11.4	XZZ	5	9	1	0.311549849017202

11.45	XZZ	1	5	3	-0.140850116482453
11.45	XZZ	3	1	7	-0.169377792379519
11.45	XZZ	7	3	11	-0.134902917912584
11.45	XZZ	11	7	15	-0.15153603865838
11.45	XZZ	15	11	19	0.211436718421854
11.45	XZZ	19	15	23	0.114628134664573
11.45	XZZ	23	19	21	-0.190538876771062
11.45	XZZ	21	23	17	-0.145485354920429
11.45	XZZ	17	21	13	-0.150730050772051
11.45	XZZ	13	17	9	-0.088991298597985
11.45	XZZ	9	13	5	0.27140911910536
11.45	XZZ	5	9	1	0.325241040371663

11.5	XZZ	1	5	3	-0.130965133341529
11.5	XZZ	3	1	7	-0.169839148835178
11.5	XZZ	7	3	11	-0.137374236177844
11.5	XZZ	11	7	15	-0.15203923276324
11.5	XZZ	15	11	19	0.203320025545224
11.5	XZZ	19	15	23	0.123370973770508
11.5	XZZ	23	19	21	-0.191934340281043
11.5	XZZ	21	23	17	-0.146735964155654
11.5	XZZ	17	21	13	-0.155014529137866
11.5	XZZ	13	17	9	-0.0938820937087769
11.5	XZZ	9	13	5	0.300739800636077
11.5	XZZ	5	9	1	0.336683893188983

11.55	XZZ	1	5	3	-0.120636196553402
11.55	XZZ	3	1	7	-0.169999807586294
11.55	XZZ	7	3	11	-0.139699667293114
11.55	XZZ	11	7	15	-0.152284972996187
11.55	XZZ	15	11	19	0.194447745324494
11.55	XZZ	19	15	23	0.132158283266139
11.55	XZZ	23	19	21	-0.193122143840643
11.55	XZZ	21	23	17	-0.147781587659244
11.55	XZZ	17	21	13	-0.159238303119963
11.55	XZZ	13	17	9	-0.0988860584800208
11.55	XZZ	9	13	5	0.327424556539433
11.55	XZZ	5	9	1	0.345758205113281

11.6	XZZ	1	5	3	-0.109871651370374
11.6	XZZ	3	1	7	-0.169854646816341
11.6	XZZ	7	3	11	-0.141872739299614
11.6	XZZ	11	7	15	-0.152266147008428
11.6	XZZ	15	11	19	0.184833082709745
11.6	XZZ	19	15	23	0.140974935501646
11.6	XZZ	23	19	21	-0.194096695829209
11.6	XZZ	21	23	17	-0.148615346427901
11.6	XZZ	17	21	13	-0.163393694852529
11.6	XZZ	13	17	9	-0.104000502555353
11.6	XZZ	9	13	5	0.351194964192062
11.6	XZZ	5	9	1	0.352370173143052

11.65	XZZ	1	5	3	-0.0986807939441511
11.65	XZZ	3	1	7	-0.169399194133668
11.65	XZZ	7	3	11	-0.143887225564666
11.65	XZZ	11	7	15	-0.151976039436505
11.65	XZZ	15	11	19	0.174491743570888
11.65	XZZ	19	15	23	0.149805699958244
11.65	XZZ	23	19	21	-0.194852685459937
11.65	XZZ	21	23	17	-0.149230608745339
11.65	XZZ	17	21	13	-0.167473045962657
11.65	XZZ	13	17	9	-0.109222580236556
11.65	XZZ	9	13	5	0.371812329655011
11.65	XZZ	5	9	1	0.356453697335524

11.7	XZZ	1	5	3	-0.0870736780272705
11.7	XZZ	3	1	7	-0.168629407878012
11.7	XZZ	7	3	11	-0.145737140122296
11.7	XZZ	11	7	15	-0.151408260867469
11.7	XZZ	15	11	19	0.163441844643472
11.7	XZZ	19	15	23	0.158635241604599
11.7	XZZ	23	19	21	-0.195385055925821
11.7	XZZ	21	23	17	-0.149620996115747
11.7	XZZ	17	21	13	-0.171468704394239
11.7	XZZ	13	17	9	-0.114549317011858
11.7	XZZ	9	13	5	0.389070465553391
11.7	XZZ	5	9	1	0.357971375086688

11.75	XZZ	1	5	3	-0.0750611068141885
11.75	XZZ	3	1	7	-0.167541767287298
11.75	XZZ	7	3	11	-0.1474166960286
11.75	XZZ	11	7	15	-0.150556820972899
11.75	XZZ	15	11	19	0.151703956340766
11.75	XZZ	19	15	23	0.167448210039272
11.75	XZZ	23	19	21	-0.195689041648332
11.75	XZZ	21	23	17	-0.149780419357389
11.75	XZZ	17	21	13	-0.175373066330727
11.75	XZZ	13	17	9	-0.119977577285055
11.75	XZZ	9	13	5	0.402798239534655
11.75	XZZ	5	9	1	0.356915224698608

11.8	XZZ	1	5	3	-0.0626546803571704
11.8	XZZ	3	1	7	-0.166133242564279
11.8	XZZ	7	3	11	-0.148920408235093
11.8	XZZ	11	7	15	-0.149416079538243
11.8	XZZ	15	11	19	0.139300926216009
11.8	XZZ	19	15	23	0.176229203517224
11.8	XZZ	23	19	21	-0.195760147970398
11.8	XZZ	21	23	17	-0.149703054280332
11.8	XZZ	17	21	13	-0.179178549310795
11.8	XZZ	13	17	9	-0.125504115214596
11.8	XZZ	9	13	5	0.412861621666976
11.8	XZZ	5	9	1	0.353306906884106

11.85	XZZ	1	5	3	-0.0498667426544027
11.85	XZZ	3	1	7	-0.164401327814011
11.85	XZZ	7	3	11	-0.150243076907722
11.85	XZZ	11	7	15	-0.147980799830066
11.85	XZZ	15	11	19	0.126257877608799
11.85	XZZ	19	15	23	0.184962846203102
11.85	XZZ	23	19	21	-0.195594187395886
11.85	XZZ	21	23	17	-0.149383381949648
11.85	XZZ	17	21	13	-0.182877635190648
11.85	XZZ	13	17	9	-0.131125563095211
11.85	XZZ	9	13	5	0.419165432866193
11.85	XZZ	5	9	1	0.347197741454431

11.9	XZZ	1	5	3	-0.0367103504111209
11.9	XZZ	3	1	7	-0.162344058019035
11.9	XZZ	7	3	11	-0.151379686935923
11.9	XZZ	11	7	15	-0.146246164972391
11.9	XZZ	15	11	19	0.112602201288054
11.9	XZZ	19	15	23	0.193633855220882
11.9	XZZ	23	19	21	-0.195187272954111
11.9	XZZ	21	23	17	-0.148816189611159
11.9	XZZ	17	21	13	-0.186462874408044
11.9	XZZ	13	17	9	-0.136838394465756
11.9	XZZ	9	13	5	0.4216546171363
11.9	XZZ	5	9	1	0.338668300696182

11.95	XZZ	1	5	3	-0.0231992785103264
11.95	XZZ	3	1	7	-0.159959969486765
11.95	XZZ	7	3	11	-0.152325589758319
11.95	XZZ	11	7	15	-0.144207748550335
11.95	XZZ	15	11	19	0.0983633322948286
11.95	XZZ	19	15	23	0.202226990993683
11.95	XZZ	23	19	21	-0.194535817590805
11.95	XZZ	21	23	17	-0.147996568556985
11.95	XZZ	17	21	13	-0.189926877664867
11.95	XZZ	13	17	9	-0.142638986403938
11.95	XZZ	9	13	5	0.420314986551068
11.95	XZZ	5	9	1	0.327827576052686

12	XZZ	1	5	3	-0.00934797995224976
12	XZZ	3	1	7	-0.157248133678155
12	XZZ	7	3	11	-0.153076440413042
12	XZZ	11	7	15	-0.141861556041974
12	XZZ	15	11	19	0.0835727339077117
12	XZZ	19	15	23	0.210727145941036
12	XZZ	23	19	21	-0.193636559209837
12	XZZ	21	23	17	-0.146919941229293
12	XZZ	17	21	13	-0.193262351157005
12	XZZ	13	17	9	-0.148523605885626
12	XZZ	9	13	5	0.41517364520945
12	XZZ	5	9	1	0.314811922458562

12.05	XZZ	1	5	3	0.00482842260644346
12.05	XZZ	3	1	7	-0.154208187196861
12.05	XZZ	7	3	11	-0.15362808492214
12.05	XZZ	11	7	15	-0.13920403694989
12.05	XZZ	15	11	19	0.0682638935339104
12.05	XZZ	19	15	23	0.219119411973669
12.05	XZZ	23	19	21	-0.192486554958546
12.05	XZZ	21	23	17	-0.145582061043426
12.05	XZZ	17	21	13	-0.196462098306497
12.05	XZZ	13	17	9	-0.154488366857109
12.05	XZZ	9	13	5	0.406298884504895
12.05	XZZ	5	9	1	0.29978361083495

12.1	XZZ	1	5	3	0.0193141814787989
12.1	XZZ	3	1	7	-0.150840263133475
12.1	XZZ	7	3	11	-0.153976775471423
12.1	XZZ	11	7	15	-0.136232061548072
12.1	XZZ	15	11	19	0.0524720348501457
12.1	XZZ	19	15	23	0.227389020104441
12.1	XZZ	23	19	21	-0.191083179379451
12.1	XZZ	21	23	17	-0.143979013143704
12.1	XZZ	17	21	13	-0.19951901694111
12.1	XZZ	13	17	9	-0.160529302301241
12.1	XZZ	9	13	5	0.393799534203777
12.1	XZZ	5	9	1	0.282928993968208

12.15	XZZ	1	5	3	0.034092947678612
12.15	XZZ	3	1	7	-0.147145033677829
12.15	XZZ	7	3	11	-0.154119083370697
12.15	XZZ	11	7	15	-0.132942954703578
12.15	XZZ	15	11	19	0.0362340969251071
12.15	XZZ	19	15	23	0.235521436104288
12.15	XZZ	23	19	21	-0.189424148327869
12.15	XZZ	21	23	17	-0.142107237081574
12.15	XZZ	17	21	13	-0.202426132332816
12.15	XZZ	13	17	9	-0.166642349904422
12.15	XZZ	9	13	5	0.377823999798011
12.15	XZZ	5	9	1	0.264456495192019

12.2	XZZ	1	5	3	0.0491477577962104
12.2	XZZ	3	1	7	-0.143123758099472
12.2	XZZ	7	3	11	-0.154051791458551
12.2	XZZ	11	7	15	-0.129334508008604
12.2	XZZ	15	11	19	0.0195887448960787
12.2	XZZ	19	15	23	0.243502427083945
12.2	XZZ	23	19	21	-0.187507513032141
12.2	XZZ	21	23	17	-0.139963527549292
12.2	XZZ	17	21	13	-0.205176596844392
12.2	XZZ	13	17	9	-0.172823296376718
12.2	XZZ	9	13	5	0.358558772624579
12.2	XZZ	5	9	1	0.244594260219592

12.25	XZZ	1	5	3	0.0644611263914177
12.25	XZZ	3	1	7	-0.138778171878422
12.25	XZZ	7	3	11	-0.153772103168257
12.25	XZZ	11	7	15	-0.12540495210381
12.25	XZZ	15	11	19	0.00257600481202997
12.25	XZZ	19	15	23	0.251317988514876
12.25	XZZ	23	19	21	-0.185331651699664
12.25	XZZ	21	23	17	-0.137545028922071
12.25	XZZ	17	21	13	-0.207763685872294
12.25	XZZ	13	17	9	-0.179067866828161
12.25	XZZ	9	13	5	0.336226443123704
12.25	XZZ	5	9	1	0.223587514156974

12.3	XZZ	1	5	3	0.0800150576251036
12.3	XZZ	3	1	7	-0.134110546022692
12.3	XZZ	7	3	11	-0.15327755209861
12.3	XZZ	11	7	15	-0.121152989991704
12.3	XZZ	15	11	19	-0.0147627518731207
12.3	XZZ	19	15	23	0.258954450557589
12.3	XZZ	23	19	21	-0.182895296572386
12.3	XZZ	21	23	17	-0.134849260194645
12.3	XZZ	17	21	13	-0.210180834417406
12.3	XZZ	13	17	9	-0.185371709463558
12.3	XZZ	9	13	5	0.311083441135629
12.3	XZZ	5	9	1	0.201695808237614

12.35	XZZ	1	5	3	0.0957910002517537
12.35	XZZ	3	1	7	-0.129123758785846
12.35	XZZ	7	3	11	-0.152565919196613
12.35	XZZ	11	7	15	-0.116577811110338
12.35	XZZ	15	11	19	-0.032384767889298
12.35	XZZ	19	15	23	0.266398539024006
12.35	XZZ	23	19	21	-0.180197530203263
12.35	XZZ	21	23	17	-0.131874117095568
12.35	XZZ	17	21	13	-0.212421635711392
12.35	XZZ	13	17	9	-0.191730317893141
12.35	XZZ	9	13	5	0.28341730023321
12.35	XZZ	5	9	1	0.179190019399559

12.4	XZZ	1	5	3	0.111769998094468
12.4	XZZ	3	1	7	-0.123821128374441
12.4	XZZ	7	3	11	-0.151635393681527
12.4	XZZ	11	7	15	-0.111679051225249
12.4	XZZ	15	11	19	-0.0502463576653074
12.4	XZZ	19	15	23	0.273637289137929
12.4	XZZ	23	19	21	-0.177237762172472
12.4	XZZ	21	23	17	-0.128617854746301
12.4	XZZ	17	21	13	-0.214479828241531
12.4	XZZ	13	17	9	-0.198139148623719
12.4	XZZ	9	13	5	0.253543524467914
12.4	XZZ	5	9	1	0.15634917587886

12.45	XZZ	1	5	3	0.127932660468293
12.45	XZZ	3	1	7	-0.118206542134914
12.45	XZZ	7	3	11	-0.150484540155276
12.45	XZZ	11	7	15	-0.106456826906324
