#time	quantity	value
8.4 	S_2	10.1403810676353
8.4 	OSEE_center	2.41145788065435
8.4 	max_bond_dim	77
8.4 	duration_ms	14791042

8.45 	tr_rho	0.999999999999999
8.45 	S_2	10.149012845762
8.45 	OSEE_center	2.42738318843179
8.45 	max_bond_dim	66
8.45 	duration_ms	14889865

8.5 	tr_rho	1
8.5 	S_2	10.1576413257593
8.5 	OSEE_center	2.4429151089285
8.5 	max_bond_dim	65
8.5 	duration_ms	14970879

8.55 	tr_rho	0.999999934023378
8.55 	S_2	10.166266999342
8.55 	OSEE_center	2.45804963524407
8.55 	max_bond_dim	75
8.55 	duration_ms	15050390

8.6 	tr_rho	1
8.6 	S_2	10.174889913609
8.6 	OSEE_center	2.47278286040335
8.6 	max_bond_dim	65
8.6 	duration_ms	15146292

8.65 	tr_rho	1
8.65 	S_2	10.1835104936131
8.65 	OSEE_center	2.4871109733108
8.65 	max_bond_dim	66
8.65 	duration_ms	15235662

8.7 	tr_rho	0.999999929996389
8.7 	S_2	10.1921287481158
8.7 	OSEE_center	2.50103025527195
8.7 	max_bond_dim	80
8.7 	duration_ms	15317866

8.75 	tr_rho	1
8.75 	S_2	10.2007446560347
8.75 	OSEE_center	2.514537077089
8.75 	max_bond_dim	67
8.75 	duration_ms	15437336

8.8 	tr_rho	1
8.8 	S_2	10.2093585931511
8.8 	OSEE_center	2.52762789673101
8.8 	max_bond_dim	66
8.8 	duration_ms	15534397

8.85 	tr_rho	1.00000007389953
8.85 	S_2	10.217970491019
8.85 	OSEE_center	2.54029925763413
8.85 	max_bond_dim	82
8.85 	duration_ms	15629510

8.9 	tr_rho	1
8.9 	S_2	10.2265805440986
8.9 	OSEE_center	2.55254778757149
8.9 	max_bond_dim	73
8.9 	duration_ms	15755277

8.95 	tr_rho	1
8.95 	S_2	10.2351884784526
8.95 	OSEE_center	2.56437019812167
8.95 	max_bond_dim	73
8.95 	duration_ms	15851466

9 	tr_rho	0.999999835731148
9 	S_2	10.2437944385174
9 	OSEE_center	2.5757632846704
9 	max_bond_dim	86
9 	duration_ms	15954110

9.05 	tr_rho	0.999999999999999
9.05 	S_2	10.2523980680326
9.05 	OSEE_center	2.58672392701158
9.05 	max_bond_dim	77
9.05 	duration_ms	16086851

9.1 	tr_rho	1
9.1 	S_2	10.2609999721347
9.1 	OSEE_center	2.59724909023396
9.1 	max_bond_dim	75
9.1 	duration_ms	16195249

9.15 	tr_rho	0.999999883953266
9.15 	S_2	10.26959974764
9.15 	OSEE_center	2.60733582632396
9.15 	max_bond_dim	87
9.15 	duration_ms	16304167

9.2 	tr_rho	1
9.2 	S_2	10.2781970659349
9.2 	OSEE_center	2.6169812759575
9.2 	max_bond_dim	73
9.2 	duration_ms	16435925

9.25 	tr_rho	1
9.25 	S_2	10.2867922740547
9.25 	OSEE_center	2.62618267076478
9.25 	max_bond_dim	71
9.25 	duration_ms	16526076

9.3 	tr_rho	1.00000001770558
9.3 	S_2	10.2953850037025
9.3 	OSEE_center	2.63493733572038
9.3 	max_bond_dim	85
9.3 	duration_ms	16625185

9.35 	tr_rho	1
9.35 	S_2	10.3039751362487
9.35 	OSEE_center	2.64324269185554
9.35 	max_bond_dim	70
9.35 	duration_ms	16750366

9.4 	tr_rho	1
9.4 	S_2	10.3125624310895
9.4 	OSEE_center	2.6510962590993
9.4 	max_bond_dim	70
9.4 	duration_ms	16846137

9.45 	tr_rho	0.999999973809318
9.45 	S_2	10.3211467391128
9.45 	OSEE_center	2.65849565919748
9.45 	max_bond_dim	85
9.45 	duration_ms	16942176

9.5 	tr_rho	0.999999999999999
9.5 	S_2	10.329727810649
9.5 	OSEE_center	2.66543861867289
9.5 	max_bond_dim	72
9.5 	duration_ms	17070116

9.55 	tr_rho	1
9.55 	S_2	10.3383055415522
9.55 	OSEE_center	2.67192297174278
9.55 	max_bond_dim	71
9.55 	duration_ms	17172716

9.6 	tr_rho	0.999999929692953
9.6 	S_2	10.346879660925
9.6 	OSEE_center	2.67794666315494
9.6 	max_bond_dim	85
9.6 	duration_ms	17267168

9.65 	tr_rho	1
9.65 	S_2	10.3554498008043
9.65 	OSEE_center	2.68350775088793
9.65 	max_bond_dim	72
9.65 	duration_ms	17400092

9.7 	tr_rho	1
9.7 	S_2	10.3640160074647
9.7 	OSEE_center	2.68860440863601
9.7 	max_bond_dim	72
9.7 	duration_ms	17498091

9.75 	tr_rho	0.999999980209926
9.75 	S_2	10.3725142394949
9.75 	OSEE_center	2.68285588631032
9.75 	max_bond_dim	87
9.75 	duration_ms	17600070

9.8 	tr_rho	1
9.8 	S_2	10.3809982162549
9.8 	OSEE_center	2.67663420750037
9.8 	max_bond_dim	73
9.8 	duration_ms	17716203

9.85 	tr_rho	0.999999999999999
9.85 	S_2	10.389467729084
9.85 	OSEE_center	2.66994083923971
9.85 	max_bond_dim	72
9.85 	duration_ms	17804833

9.9 	tr_rho	1.00000006661984
9.9 	S_2	10.3979224564703
9.9 	OSEE_center	2.662777380954
9.9 	max_bond_dim	83
9.9 	duration_ms	17898869

9.95 	tr_rho	1
9.95 	S_2	10.4063622561244
9.95 	OSEE_center	2.65514556764959
9.95 	max_bond_dim	70
9.95 	duration_ms	18011724

10 	tr_rho	0.999999999999999
10 	S_2	10.414786594999
10 	OSEE_center	2.64704727328992
10 	max_bond_dim	70
10 	duration_ms	18101519

10.05 	tr_rho	1.00000005300406
10.05 	S_2	10.4231953498553
10.05 	OSEE_center	2.63848451427208
10.05 	max_bond_dim	81
10.05 	duration_ms	18187527

10.1 	tr_rho	1
10.1 	S_2	10.4315883823609
10.1 	OSEE_center	2.62945945296264
10.1 	max_bond_dim	70
10.1 	duration_ms	18317537

10.15 	tr_rho	1
10.15 	S_2	10.4399652503541
10.15 	OSEE_center	2.6199744012158
10.15 	max_bond_dim	69
10.15 	duration_ms	18411501

10.2 	tr_rho	1.00000000999254
10.2 	S_2	10.4483258454974
10.2 	OSEE_center	2.61003182379381
10.2 	max_bond_dim	84
10.2 	duration_ms	18498806

10.25 	tr_rho	1
10.25 	S_2	10.4566699909575
10.25 	OSEE_center	2.59963434160516
10.25 	max_bond_dim	75
10.25 	duration_ms	18623368

10.3 	tr_rho	1
10.3 	S_2	10.4649974695176
10.3 	OSEE_center	2.58878473481578
10.3 	max_bond_dim	73
10.3 	duration_ms	18715688

10.35 	tr_rho	0.9999999669404
10.35 	S_2	10.473308144348
10.35 	OSEE_center	2.57748594550172
10.35 	max_bond_dim	88
10.35 	duration_ms	18813549

10.4 	tr_rho	1
10.4 	S_2	10.4816018146499
10.4 	OSEE_center	2.56574108010352
10.4 	max_bond_dim	77
10.4 	duration_ms	18945442

10.45 	tr_rho	0.999999999999999
10.45 	S_2	10.4898785023237
10.45 	OSEE_center	2.55355341120594
10.45 	max_bond_dim	75
10.45 	duration_ms	19045147

10.5 	tr_rho	1.00000001412168
10.5 	S_2	10.4981380544082
10.5 	OSEE_center	2.5409263791429
10.5 	max_bond_dim	85
10.5 	duration_ms	19151681

10.55 	tr_rho	1
10.55 	S_2	10.5063804368592
10.55 	OSEE_center	2.52786359288818
10.55 	max_bond_dim	72
10.55 	duration_ms	19283706

10.6 	tr_rho	1
10.6 	S_2	10.5146055563587
10.6 	OSEE_center	2.51436883041928
10.6 	max_bond_dim	71
10.6 	duration_ms	19382882

10.65 	tr_rho	1.00000003092031
10.65 	S_2	10.5228134294009
10.65 	OSEE_center	2.50044603851063
10.65 	max_bond_dim	82
10.65 	duration_ms	19476554

10.7 	tr_rho	1
10.7 	S_2	10.5310041306811
10.7 	OSEE_center	2.48609933191133
10.7 	max_bond_dim	73
10.7 	duration_ms	19599666

10.75 	tr_rho	1
10.75 	S_2	10.539177573333
10.75 	OSEE_center	2.47133299192961
10.75 	max_bond_dim	73
10.75 	duration_ms	19697142

10.8 	tr_rho	1.00000007189012
10.8 	S_2	10.5473338788078
10.8 	OSEE_center	2.45615146438694
10.8 	max_bond_dim	81
10.8 	duration_ms	19790150

10.85 	tr_rho	1
10.85 	S_2	10.5554732716753
10.85 	OSEE_center	2.4405593569982
10.85 	max_bond_dim	72
10.85 	duration_ms	19905894

10.9 	tr_rho	1
10.9 	S_2	10.5635955642393
10.9 	OSEE_center	2.42456143620561
10.9 	max_bond_dim	73
10.9 	duration_ms	20011968

10.95 	tr_rho	0.999999999434889
10.95 	S_2	10.5717010167294
10.95 	OSEE_center	2.40816262346183
10.95 	max_bond_dim	81
10.95 	duration_ms	20099519

11 	tr_rho	1
11 	S_2	10.5797897583166
11 	OSEE_center	2.39136799105873
11 	max_bond_dim	72
11 	duration_ms	20219152

11.05 	tr_rho	1
11.05 	S_2	10.5878619330085
11.05 	OSEE_center	2.37418275755777
11.05 	max_bond_dim	70
11.05 	duration_ms	20317214

11.1 	tr_rho	0.999999989718157
11.1 	S_2	10.5959176878918
11.1 	OSEE_center	2.35661228284661
11.1 	max_bond_dim	82
11.1 	duration_ms	20425518

11.15 	tr_rho	0.999999999999999
11.15 	S_2	10.6039571541904
11.15 	OSEE_center	2.33866206294586
11.15 	max_bond_dim	71
11.15 	duration_ms	20557636

11.2 	tr_rho	1
11.2 	S_2	10.6121808988209
11.2 	OSEE_center	2.35565005312995
11.2 	max_bond_dim	69
11.2 	duration_ms	20664157

11.25 	tr_rho	1.00000000572304
11.25 	S_2	10.620401357629
11.25 	OSEE_center	2.37226315004382
11.25 	max_bond_dim	77
11.25 	duration_ms	20762336

11.3 	tr_rho	0.999999999999999
11.3 	S_2	10.6286187760308
11.3 	OSEE_center	2.38849701278916
11.3 	max_bond_dim	66
11.3 	duration_ms	20871752

11.35 	tr_rho	1
11.35 	S_2	10.636833362037
11.35 	OSEE_center	2.40434741644517
11.35 	max_bond_dim	66
11.35 	duration_ms	20954342

11.4 	tr_rho	1.00000012383493
11.4 	S_2	10.6450453522808
11.4 	OSEE_center	2.41981024691508
11.4 	max_bond_dim	81
11.4 	duration_ms	21036293

11.45 	tr_rho	1
11.45 	S_2	10.6532552097431
11.45 	OSEE_center	2.43488149613588
11.45 	max_bond_dim	67
11.45 	duration_ms	21153128

11.5 	tr_rho	1
11.5 	S_2	10.6614626409439
11.5 	OSEE_center	2.4495572576794
11.5 	max_bond_dim	67
11.5 	duration_ms	21252837

11.55 	tr_rho	0.999999954088756
11.55 	S_2	10.669668079701
11.55 	OSEE_center	2.46383372282091
11.55 	max_bond_dim	78
11.55 	duration_ms	21344267

11.6 	tr_rho	1
11.6 	S_2	10.67787160218
11.6 	OSEE_center	2.47770717708165
11.6 	max_bond_dim	71
11.6 	duration_ms	21464511

11.65 	tr_rho	1
11.65 	S_2	10.6860735392477
11.65 	OSEE_center	2.49117399726393
11.65 	max_bond_dim	69
11.65 	duration_ms	21569358

11.7 	tr_rho	0.999999936244542
11.7 	S_2	10.6942739247626
11.7 	OSEE_center	2.50423064903646
11.7 	max_bond_dim	81
11.7 	duration_ms	21671367

11.75 	tr_rho	0.999999999999998
11.75 	S_2	10.7024727335326
11.75 	OSEE_center	2.51687368504106
11.75 	max_bond_dim	74
11.75 	duration_ms	21797364

11.8 	tr_rho	1
11.8 	S_2	10.7106702984768
11.8 	OSEE_center	2.52909974350939
11.8 	max_bond_dim	73
11.8 	duration_ms	21905792

11.85 	tr_rho	1.00000013472509
11.85 	S_2	10.7188665453161
11.85 	OSEE_center	2.54090554743714
11.85 	max_bond_dim	86
11.85 	duration_ms	22012585

11.9 	tr_rho	1
11.9 	S_2	10.7270617718524
11.9 	OSEE_center	2.55228790426223
11.9 	max_bond_dim	80
11.9 	duration_ms	22151110

11.95 	tr_rho	1
11.95 	S_2	10.735255441895
11.95 	OSEE_center	2.56324370595621
11.95 	max_bond_dim	77
11.95 	duration_ms	22258883

12 	tr_rho	0.999999750907345
12 	S_2	10.7434478032123
12 	OSEE_center	2.57376992966674
12 	max_bond_dim	87
12 	duration_ms	22369832

12.05 	tr_rho	1
12.05 	S_2	10.7516383115764
12.05 	OSEE_center	2.58386363869844
12.05 	max_bond_dim	76
12.05 	duration_ms	22509550

12.1 	tr_rho	0.999999999999999
12.1 	S_2	10.7598278936331
12.1 	OSEE_center	2.59352198388418
12.1 	max_bond_dim	74
12.1 	duration_ms	22613163

12.15 	tr_rho	0.999999995208776
12.15 	S_2	10.7680159588932
12.15 	OSEE_center	2.60274220525154
12.15 	max_bond_dim	90
12.15 	duration_ms	22705534

12.2 	tr_rho	1
12.2 	S_2	10.7762023838319
12.2 	OSEE_center	2.61152163398233
12.2 	max_bond_dim	74
12.2 	duration_ms	22839365

12.25 	tr_rho	1
12.25 	S_2	10.7843870531111
12.25 	OSEE_center	2.61985769460512
12.25 	max_bond_dim	73
12.25 	duration_ms	22944293

12.3 	tr_rho	0.999999992863239
12.3 	S_2	10.7925698035194
12.3 	OSEE_center	2.62774790732875
12.3 	max_bond_dim	86
12.3 	duration_ms	23045238

12.35 	tr_rho	0.999999999999999
12.35 	S_2	10.8007504494421
12.35 	OSEE_center	2.63518989050809
12.35 	max_bond_dim	75
12.35 	duration_ms	23178296

12.4 	tr_rho	1
12.4 	S_2	10.8089288311796
12.4 	OSEE_center	2.6421813631658
12.4 	max_bond_dim	72
12.4 	duration_ms	23284423

12.45 	tr_rho	0.999999998187089
12.45 	S_2	10.8171047310865
12.45 	OSEE_center	2.64872014751671
12.45 	max_bond_dim	100
12.45 	duration_ms	23384336

12.5 	tr_rho	1
12.5 	S_2	10.8252779279273
12.5 	OSEE_center	2.65480417146529
12.5 	max_bond_dim	74
12.5 	duration_ms	23518809

12.55 	tr_rho	0.999999999999999
12.55 	S_2	10.833448198529
12.55 	OSEE_center	2.66043147099883
12.55 	max_bond_dim	73
12.55 	duration_ms	23611354

12.6 	tr_rho	0.999999998336879
12.6 	S_2	10.8416152971401
12.6 	OSEE_center	2.66560019247755
12.6 	max_bond_dim	64
12.6 	duration_ms	23706873

12.65 	tr_rho	1
12.65 	S_2	10.8498730944806
12.65 	OSEE_center	2.65979836304653
12.65 	max_bond_dim	68
12.65 	duration_ms	23786982

12.7 	tr_rho	1
12.7 	S_2	10.8581159349185
12.7 	OSEE_center	2.65352749000436
12.7 	max_bond_dim	73
12.7 	duration_ms	23862047

12.75 	tr_rho	0.999999982251404
12.75 	S_2	10.8663435246065
12.75 	OSEE_center	2.64678906295228
12.75 	max_bond_dim	85
12.75 	duration_ms	23941978

12.8 	tr_rho	1
12.8 	S_2	10.8745555470451
12.8 	OSEE_center	2.63958470841129
12.8 	max_bond_dim	71
12.8 	duration_ms	24065161

12.85 	tr_rho	1
12.85 	S_2	10.8827518036344
12.85 	OSEE_center	2.63191619272417
12.85 	max_bond_dim	70
12.85 	duration_ms	24158817

12.9 	tr_rho	0.999999985845494
12.9 	S_2	10.8909320020225
12.9 	OSEE_center	2.62378542507347
12.9 	max_bond_dim	86
12.9 	duration_ms	24248819

12.95 	tr_rho	1
12.95 	S_2	10.8990958712827
12.95 	OSEE_center	2.61519446054541
12.95 	max_bond_dim	71
12.95 	duration_ms	24376796

13 	tr_rho	1
13 	S_2	10.9072432416143
13 	OSEE_center	2.60614550321363
13 	max_bond_dim	71
13 	duration_ms	24475473

13.05 	tr_rho	1.00000000577384
13.05 	S_2	10.9153738757781
13.05 	OSEE_center	2.59664090914096
13.05 	max_bond_dim	81
13.05 	duration_ms	24573932

13.1 	tr_rho	0.999999999999999
13.1 	S_2	10.9234875952593
13.1 	OSEE_center	2.58668318926486
13.1 	max_bond_dim	74
13.1 	duration_ms	24717398

13.15 	tr_rho	1
13.15 	S_2	10.9315842075588
13.15 	OSEE_center	2.5762750121079
13.15 	max_bond_dim	73
13.15 	duration_ms	24827383

13.2 	tr_rho	0.999999837489216
13.2 	S_2	10.9396635764784
13.2 	OSEE_center	2.56541920623245
13.2 	max_bond_dim	88
13.2 	duration_ms	24933733

13.25 	tr_rho	0.999999999999998
13.25 	S_2	10.9477252519253
13.25 	OSEE_center	2.55411876240096
13.25 	max_bond_dim	76
13.25 	duration_ms	25067516

13.3 	tr_rho	1
13.3 	S_2	10.9557697829754
13.3 	OSEE_center	2.54237683541474
13.3 	max_bond_dim	74
13.3 	duration_ms	25180809

13.35 	tr_rho	1.00000000303223
13.35 	S_2	10.9637967686018
13.35 	OSEE_center	2.53019674547929
13.35 	max_bond_dim	84
13.35 	duration_ms	25292266

13.4 	tr_rho	0.999999999999999
13.4 	S_2	10.9718061633273
13.4 	OSEE_center	2.51758197918104
13.4 	max_bond_dim	77
13.4 	duration_ms	25424218

13.45 	tr_rho	0.999999999999999
13.45 	S_2	10.9797979289369
13.45 	OSEE_center	2.50453618987489
13.45 	max_bond_dim	75
13.45 	duration_ms	25517954

13.5 	tr_rho	1.00000003913693
13.5 	S_2	10.9877720706326
13.5 	OSEE_center	2.49106319769227
13.5 	max_bond_dim	86
13.5 	duration_ms	25626325

13.55 	tr_rho	1
13.55 	S_2	10.9957286906208
13.55 	OSEE_center	2.47716698894362
13.55 	max_bond_dim	73
13.55 	duration_ms	25752770

13.6 	tr_rho	1
13.6 	S_2	11.0036676802283
13.6 	OSEE_center	2.46285171499051
13.6 	max_bond_dim	74
13.6 	duration_ms	25845724

13.65 	tr_rho	1.00000007767654
13.65 	S_2	11.0115891885212
13.65 	OSEE_center	2.44812169058839
13.65 	max_bond_dim	80
13.65 	duration_ms	25950870

13.7 	tr_rho	1
13.7 	S_2	11.0194934627658
13.7 	OSEE_center	2.43298139169165
13.7 	max_bond_dim	74
13.7 	duration_ms	26086537

13.75 	tr_rho	1
13.75 	S_2	11.0273803038164
13.75 	OSEE_center	2.41743545276685
13.75 	max_bond_dim	73
13.75 	duration_ms	26189057

13.8 	tr_rho	1.00000001003927
13.8 	S_2	11.035249996007
13.8 	OSEE_center	2.40148866359525
13.8 	max_bond_dim	80
13.8 	duration_ms	26282790

13.85 	tr_rho	1
13.85 	S_2	11.043102702445
13.85 	OSEE_center	2.38514596564693
13.85 	max_bond_dim	70
13.85 	duration_ms	26408379

13.9 	tr_rho	1
13.9 	S_2	11.0509385377229
13.9 	OSEE_center	2.36841244808604
13.9 	max_bond_dim	71
13.9 	duration_ms	26514153

13.95 	tr_rho	0.999999974229233
13.95 	S_2	11.0587576851393
13.95 	OSEE_center	2.35129334339444
13.95 	max_bond_dim	80
13.95 	duration_ms	26613229

14 	tr_rho	1
14 	S_2	11.0665602607592
14 	OSEE_center	2.33379402274423
14 	max_bond_dim	69
14 	duration_ms	26740997

14.05 	tr_rho	0.999999999999999
14.05 	S_2	11.0742345188321
14.05 	OSEE_center	2.35025685201615
14.05 	max_bond_dim	70
14.05 	duration_ms	26843609

14.1 	tr_rho	1.00000000924204
14.1 	S_2	11.08190613986
14.1 	OSEE_center	2.36634434764756
14.1 	max_bond_dim	79
14.1 	duration_ms	26942154

14.15 	tr_rho	1
14.15 	S_2	11.0895753879904
14.15 	OSEE_center	2.38205231639572
14.15 	max_bond_dim	69
14.15 	duration_ms	27049884

14.2 	tr_rho	1
14.2 	S_2	11.0972424676928
14.2 	OSEE_center	2.39737667988128
14.2 	max_bond_dim	70
14.2 	duration_ms	27133986

14.25 	tr_rho	1.00000012752607
14.25 	S_2	11.1049076318064
14.25 	OSEE_center	2.41231346994944
14.25 	max_bond_dim	78
14.25 	duration_ms	27223564

14.3 	tr_rho	1
14.3 	S_2	11.1125713583311
14.3 	OSEE_center	2.42685882437465
14.3 	max_bond_dim	69
14.3 	duration_ms	27341974

14.35 	tr_rho	1
14.35 	S_2	11.1202333466412
14.35 	OSEE_center	2.4410089829101
14.35 	max_bond_dim	69
14.35 	duration_ms	27430301

14.4 	tr_rho	0.999999959450639
14.4 	S_2	11.1278940446057
14.4 	OSEE_center	2.45476028378156
14.4 	max_bond_dim	79
14.4 	duration_ms	27516735

14.45 	tr_rho	0.999999999999998
14.45 	S_2	11.1355535452162
14.45 	OSEE_center	2.46810916059757
14.45 	max_bond_dim	71
14.45 	duration_ms	27636759

14.5 	tr_rho	1
14.5 	S_2	11.1432121642262
14.5 	OSEE_center	2.48105213967959
14.5 	max_bond_dim	70
14.5 	duration_ms	27746102

14.55 	tr_rho	0.99999994361265
14.55 	S_2	11.150869951649
14.55 	OSEE_center	2.49358583790754
14.55 	max_bond_dim	83
14.55 	duration_ms	27851662

14.6 	tr_rho	1
14.6 	S_2	11.1585269025674
14.6 	OSEE_center	2.50570696101233
14.6 	max_bond_dim	72
14.6 	duration_ms	27985560

14.65 	tr_rho	0.999999999999999
14.65 	S_2	11.1661833255907
14.65 	OSEE_center	2.51741230228251
14.65 	max_bond_dim	72
14.65 	duration_ms	28077227

14.7 	tr_rho	1.00000002618964
14.7 	S_2	11.1738391662394
14.7 	OSEE_center	2.5286987418029
14.7 	max_bond_dim	87
14.7 	duration_ms	28190059

14.75 	tr_rho	1
14.75 	S_2	11.1814945094277
14.75 	OSEE_center	2.53956324613043
14.75 	max_bond_dim	80
14.75 	duration_ms	28325917

14.8 	tr_rho	0.999999999999999
14.8 	S_2	11.1891492575718
14.8 	OSEE_center	2.55000286821022
14.8 	max_bond_dim	78
14.8 	duration_ms	28433505

14.85 	tr_rho	0.999999893313928
14.85 	S_2	11.1968034447584
14.85 	OSEE_center	2.56001474791513
14.85 	max_bond_dim	87
14.85 	duration_ms	28533616

14.9 	tr_rho	0.999999999999999
14.9 	S_2	11.2044568142146
14.9 	OSEE_center	2.56959611276764
14.9 	max_bond_dim	74
14.9 	duration_ms	28660773

14.95 	tr_rho	1
14.95 	S_2	11.2121097248196
14.95 	OSEE_center	2.57874427896875
14.95 	max_bond_dim	73
14.95 	duration_ms	28765611

15 	tr_rho	0.999999961098199
15 	S_2	11.2197618714571
15 	OSEE_center	2.58745665274991
15 	max_bond_dim	89
15 	duration_ms	28865446

15.05 	tr_rho	1
15.05 	S_2	11.22741306174
15.05 	OSEE_center	2.59573073194135
15.05 	max_bond_dim	73
15.05 	duration_ms	28997194

15.1 	tr_rho	1
15.1 	S_2	11.2350633146747
15.1 	OSEE_center	2.6035641077184
15.1 	max_bond_dim	72
15.1 	duration_ms	29107067

15.15 	tr_rho	0.999999977393765
15.15 	S_2	11.2427123947219
15.15 	OSEE_center	2.61095446651068
15.15 	max_bond_dim	87
15.15 	duration_ms	29213768

15.2 	tr_rho	1
15.2 	S_2	11.250360078964
15.2 	OSEE_center	2.61789959198821
15.2 	max_bond_dim	73
15.2 	duration_ms	29352027

15.25 	tr_rho	0.999999999999999
15.25 	S_2	11.2580062611723
15.25 	OSEE_center	2.62439736709901
15.25 	max_bond_dim	75
15.25 	duration_ms	29457223

15.3 	tr_rho	0.999999968624779
15.3 	S_2	11.2656506813709
15.3 	OSEE_center	2.63044577614485
15.3 	max_bond_dim	87
15.3 	duration_ms	29563642

15.35 	tr_rho	0.999999999999998
15.35 	S_2	11.2732930452754
15.35 	OSEE_center	2.63604290682883
15.35 	max_bond_dim	75
15.35 	duration_ms	29696460

15.4 	tr_rho	0.999999999999999
15.4 	S_2	11.2809332312826
15.4 	OSEE_center	2.64118695222182
15.4 	max_bond_dim	74
15.4 	duration_ms	29806002

15.45 	tr_rho	0.999999998226105
15.45 	S_2	11.2885709146287
15.45 	OSEE_center	2.64587621266694
15.45 	max_bond_dim	66
15.45 	duration_ms	29903301

15.5 	tr_rho	1
15.5 	S_2	11.2961386005337
15.5 	OSEE_center	2.64011649311506
15.5 	max_bond_dim	69
15.5 	duration_ms	29985045

15.55 	tr_rho	1
15.55 	S_2	11.3036908914767
15.55 	OSEE_center	2.63389262604099
15.55 	max_bond_dim	70
15.55 	duration_ms	30057813

15.6 	tr_rho	0.999999988597758
15.6 	S_2	11.3112274810363
15.6 	OSEE_center	2.62720615184257
15.6 	max_bond_dim	88
15.6 	duration_ms	30140974

15.65 	tr_rho	1
15.65 	S_2	11.3187480556299
15.65 	OSEE_center	2.62005874909356
15.65 	max_bond_dim	72
15.65 	duration_ms	30261226

15.7 	tr_rho	1
15.7 	S_2	11.3262523843068
15.7 	OSEE_center	2.61245223696115
15.7 	max_bond_dim	71
15.7 	duration_ms	30356222

15.75 	tr_rho	1.00000000625635
15.75 	S_2	11.3337401827004
15.75 	OSEE_center	2.60438857770262
15.75 	max_bond_dim	92
15.75 	duration_ms	30446108

15.8 	tr_rho	0.999999999999999
15.8 	S_2	11.3412112184708
15.8 	OSEE_center	2.5958698791873
15.8 	max_bond_dim	71
15.8 	duration_ms	30581575

15.85 	tr_rho	1
15.85 	S_2	11.3486652395701
15.85 	OSEE_center	2.58689839741764
15.85 	max_bond_dim	70
15.85 	duration_ms	30685841

15.9 	tr_rho	1.00000000223783
15.9 	S_2	11.3561020507585
15.9 	OSEE_center	2.57747653899918
15.9 	max_bond_dim	82
15.9 	duration_ms	30785700

15.95 	tr_rho	1
15.95 	S_2	11.3635214693053
15.95 	OSEE_center	2.56760686349851
15.95 	max_bond_dim	69
15.95 	duration_ms	30924134

16 	tr_rho	0.999999999999999
16 	S_2	11.3709233206941
16 	OSEE_center	2.55729208564346
16 	max_bond_dim	69
16 	duration_ms	31023324

16.05 	tr_rho	1.00000001728488
16.05 	S_2	11.3783074664315
16.05 	OSEE_center	2.54653507729483
16.05 	max_bond_dim	84
16.05 	duration_ms	31124130

16.1 	tr_rho	1
16.1 	S_2	11.3856738219448
16.1 	OSEE_center	2.53533886916968
16.1 	max_bond_dim	75
16.1 	duration_ms	31267708

16.15 	tr_rho	1
16.15 	S_2	11.3930222233309
16.15 	OSEE_center	2.52370665232106
16.15 	max_bond_dim	74
16.15 	duration_ms	31374711

16.2 	tr_rho	1.00000004970109
16.2 	S_2	11.4003526357186
16.2 	OSEE_center	2.51164177919851
16.2 	max_bond_dim	90
16.2 	duration_ms	31478589

16.25 	tr_rho	1
16.25 	S_2	11.4076651144521
16.25 	OSEE_center	2.49914776435024
16.25 	max_bond_dim	77
16.25 	duration_ms	31620681

16.3 	tr_rho	1
16.3 	S_2	11.4149594419371
16.3 	OSEE_center	2.48622828467057
16.3 	max_bond_dim	75
16.3 	duration_ms	31729867

16.35 	tr_rho	1.00000004075007
16.35 	S_2	11.4222357239814
16.35 	OSEE_center	2.47288717923548
16.35 	max_bond_dim	85
16.35 	duration_ms	31840273

16.4 	tr_rho	1
16.4 	S_2	11.4294940734164
16.4 	OSEE_center	2.45912844865058
16.4 	max_bond_dim	73
16.4 	duration_ms	31977377

16.45 	tr_rho	1
16.45 	S_2	11.4367343826595
16.45 	OSEE_center	2.44495625398863
16.45 	max_bond_dim	74
16.45 	duration_ms	32087435

16.5 	tr_rho	1.00000009124747
16.5 	S_2	11.4439568118243
16.5 	OSEE_center	2.43037491519844
16.5 	max_bond_dim	84
16.5 	duration_ms	32194591

16.55 	tr_rho	1
16.55 	S_2	11.4511616431837
16.55 	OSEE_center	2.41538890908789
16.55 	max_bond_dim	73
16.55 	duration_ms	32323649

16.6 	tr_rho	1
16.6 	S_2	11.4583486313004
16.6 	OSEE_center	2.40000286690161
16.6 	max_bond_dim	75
16.6 	duration_ms	32421797

16.65 	tr_rho	1.00000002052703
16.65 	S_2	11.4655180956025
16.65 	OSEE_center	2.38422157140545
16.65 	max_bond_dim	84
16.65 	duration_ms	32527145

16.7 	tr_rho	1
16.7 	S_2	11.4726702289617
16.7 	OSEE_center	2.36804995362265
16.7 	max_bond_dim	71
16.7 	duration_ms	32654415

16.75 	tr_rho	1
16.75 	S_2	11.4798051134874
16.75 	OSEE_center	2.35149308925287
16.75 	max_bond_dim	71
16.75 	duration_ms	32761466

