#time	observable	value
18.15 	ideal_proj	2.31208383800728e-07

18.2 	ideal_proj	2.16180059751543e-07

18.25 	ideal_proj	2.02662153339622e-07

18.3 	ideal_proj	1.90534929872756e-07

18.35 	ideal_proj	1.79681885083238e-07

18.4 	ideal_proj	1.69990933391424e-07

18.45 	ideal_proj	1.61355467295357e-07

18.5 	ideal_proj	1.53674897368805e-07

18.55 	ideal_proj	1.46854783778996e-07

18.6 	ideal_proj	1.40806855240697e-07

18.65 	ideal_proj	1.35448882901597e-07

18.7 	ideal_proj	1.30704220318829e-07

18.75 	ideal_proj	1.2650151696956e-07

18.8 	ideal_proj	1.22774406546348e-07

18.85 	ideal_proj	1.19460981271257e-07

18.9 	ideal_proj	1.16503599063123e-07

18.95 	ideal_proj	1.13848591478657e-07

19 	ideal_proj	1.11446106660595e-07

19.05 	ideal_proj	1.09250016982404e-07

19.1 	ideal_proj	1.07217881362867e-07

19.15 	ideal_proj	1.05311003985758e-07

19.2 	ideal_proj	1.03494511846083e-07

19.25 	ideal_proj	1.01737441317069e-07

19.3 	ideal_proj	1.00012864095797e-07

19.35 	ideal_proj	9.82979632488096e-08

19.4 	ideal_proj	9.6574045112034e-08

19.45 	ideal_proj	9.4826553069147e-08

19.5 	ideal_proj	9.30449622553449e-08

19.55 	ideal_proj	9.12225631907517e-08

19.6 	ideal_proj	8.93562755096014e-08

19.65 	ideal_proj	8.74462989900713e-08

19.7 	ideal_proj	8.54956681848643e-08

19.75 	ideal_proj	8.35099272289112e-08

19.8 	ideal_proj	8.14966056501901e-08

19.85 	ideal_proj	7.9464812078753e-08

19.9 	ideal_proj	7.74247536477734e-08

19.95 	ideal_proj	7.53873962275602e-08

20 	ideal_proj	7.33640562933309e-08

20.05 	ideal_proj	7.13662296973962e-08

20.1 	ideal_proj	6.9405347077266e-08

20.15 	ideal_proj	6.74926479980439e-08

20.2 	ideal_proj	6.56391814071239e-08

20.25 	ideal_proj	6.38558063323678e-08

20.3 	ideal_proj	6.21532631732498e-08

20.35 	ideal_proj	6.05422922880322e-08

20.4 	ideal_proj	5.90337671545296e-08

20.45 	ideal_proj	5.76387566513135e-08

20.5 	ideal_proj	5.63686988017172e-08

20.55 	ideal_proj	5.52354092006893e-08

20.6 	ideal_proj	5.42510627240513e-08

20.65 	ideal_proj	5.34281468113046e-08

20.7 	ideal_proj	5.27792962815118e-08

20.75 	ideal_proj	5.23170139345699e-08

20.8 	ideal_proj	5.20534075628545e-08

20.85 	ideal_proj	5.19997628233826e-08

20.9 	ideal_proj	5.21660339347115e-08

20.95 	ideal_proj	5.25604078140453e-08

21 	ideal_proj	5.3188724023418e-08

21.05 	ideal_proj	5.40539149267154e-08

21.1 	ideal_proj	5.5155560727992e-08

21.15 	ideal_proj	5.64894240896567e-08

21.2 	ideal_proj	5.80470962024936e-08

21.25 	ideal_proj	5.98158428376419e-08

21.3 	ideal_proj	6.17785406827625e-08

21.35 	ideal_proj	6.39138002904099e-08

21.4 	ideal_proj	6.61963541339369e-08

21.45 	ideal_proj	6.85975749865897e-08

21.5 	ideal_proj	7.10861812928459e-08

21.55 	ideal_proj	7.3629196132265e-08

21.6 	ideal_proj	7.61929473804237e-08

21.65 	ideal_proj	7.87441968138157e-08

21.7 	ideal_proj	8.12513250625167e-08

21.75 	ideal_proj	8.36854395253582e-08

21.8 	ideal_proj	8.60214342048048e-08

21.85 	ideal_proj	8.82388763742949e-08

21.9 	ideal_proj	9.03226826709755e-08

21.95 	ideal_proj	9.22635507564383e-08

22 	ideal_proj	9.40580773881989e-08

22.05 	ideal_proj	9.5708587195019e-08

22.1 	ideal_proj	9.72226790323121e-08

22.15 	ideal_proj	9.86124327307181e-08

22.2 	ideal_proj	9.98934270949798e-08

22.25 	ideal_proj	1.01083593271938e-07

22.3 	ideal_proj	1.02201860860315e-07

22.35 	ideal_proj	1.03266851256565e-07

22.4 	ideal_proj	1.04295620982938e-07

22.45 	ideal_proj	1.05302413166079e-07

22.5 	ideal_proj	1.06297697688046e-07

22.55 	ideal_proj	1.07287455278627e-07

22.6 	ideal_proj	1.08272626860162e-07

22.65 	ideal_proj	1.09248976713342e-07

22.7 	ideal_proj	1.1020725873016e-07

22.75 	ideal_proj	1.11133557202239e-07

22.8 	ideal_proj	1.12009998110971e-07

22.85 	ideal_proj	1.12815657802192e-07

22.9 	ideal_proj	1.13527535985144e-07

22.95 	ideal_proj	1.14121719075554e-07

23 	ideal_proj	1.14574551424431e-07

23.05 	ideal_proj	1.14863735473639e-07

23.1 	ideal_proj	1.14969400439886e-07

23.15 	ideal_proj	1.14875058344709e-07

23.2 	ideal_proj	1.14568337862494e-07

23.25 	ideal_proj	1.14041608854401e-07

23.3 	ideal_proj	1.13292405184837e-07

23.35 	ideal_proj	1.1232362118578e-07

23.4 	ideal_proj	1.11143554916958e-07

23.45 	ideal_proj	1.09765791489269e-07

23.5 	ideal_proj	1.08208866923662e-07

23.55 	ideal_proj	1.06495845980231e-07

23.6 	ideal_proj	1.04653729112964e-07

23.65 	ideal_proj	1.02712793806263e-07

23.7 	ideal_proj	1.00705801757243e-07

23.75 	ideal_proj	9.86671317726972e-08

23.8 	ideal_proj	9.66318996666711e-08

23.85 	ideal_proj	9.46349961081904e-08

23.9 	ideal_proj	9.27101176299819e-08

23.95 	ideal_proj	9.08888637025628e-08

24 	ideal_proj	8.91998273008487e-08

24.05 	ideal_proj	8.76677799549989e-08

24.1 	ideal_proj	8.63130115284835e-08

24.15 	ideal_proj	8.51507817413627e-08

24.2 	ideal_proj	8.41909499394038e-08

24.25 	ideal_proj	8.34378571091055e-08

24.3 	ideal_proj	8.28903865503228e-08

24.35 	ideal_proj	8.25422241966873e-08

24.4 	ideal_proj	8.23824323312074e-08

24.45 	ideal_proj	8.23961188680295e-08

24.5 	ideal_proj	8.2565256729578e-08

24.55 	ideal_proj	8.28697259267493e-08

24.6 	ideal_proj	8.3288294284282e-08

24.65 	ideal_proj	8.37995794087188e-08

24.7 	ideal_proj	8.43830754278013e-08

24.75 	ideal_proj	8.50199211953238e-08

24.8 	ideal_proj	8.56934639885819e-08

24.85 	ideal_proj	8.63897941151793e-08

24.9 	ideal_proj	8.70978589704254e-08

24.95 	ideal_proj	8.78093450381622e-08

25 	ideal_proj	8.85184942184441e-08

25.05 	ideal_proj	8.92215671256372e-08

25.1 	ideal_proj	8.99161406534958e-08

25.15 	ideal_proj	9.06005154428703e-08

25.2 	ideal_proj	9.12728711011921e-08

25.25 	ideal_proj	9.19305404559577e-08

25.3 	ideal_proj	9.25694549547162e-08

25.35 	ideal_proj	9.31836505475562e-08

25.4 	ideal_proj	9.37649642204173e-08

25.45 	ideal_proj	9.43030492396162e-08

