#time	observable	value
5.85 	ideal_proj	0.0284069323802407

5.9 	ideal_proj	0.0281517558028366

5.95 	ideal_proj	0.0279182740805581

6 	ideal_proj	0.0277059032359769

6.05 	ideal_proj	0.0275140358142946

6.1 	ideal_proj	0.0273420421917576

6.15 	ideal_proj	0.0271892719011474

6.2 	ideal_proj	0.0270550550553833

6.25 	ideal_proj	0.0269387036808718

6.3 	ideal_proj	0.0268395131503657

6.35 	ideal_proj	0.0267567636444354

6.4 	ideal_proj	0.0266897215399829

6.45 	ideal_proj	0.0266376408838192

6.5 	ideal_proj	0.0265997649043716

6.55 	ideal_proj	0.0265753274264531

6.6 	ideal_proj	0.0265635543681055

6.65 	ideal_proj	0.02656366525497

6.7 	ideal_proj	0.0265748746708212

6.75 	ideal_proj	0.0265963937299572

6.8 	ideal_proj	0.0266274316039903

6.85 	ideal_proj	0.0266671969334345

6.9 	ideal_proj	0.0267148993133352

6.95 	ideal_proj	0.0267697507665667

7 	ideal_proj	0.0268309671294693

7.05 	ideal_proj	0.0268977694931048

7.1 	ideal_proj	0.0269693856298162

7.15 	ideal_proj	0.0270450513193934

7.2 	ideal_proj	0.0271240117497525

7.25 	ideal_proj	0.0272055228043538

7.3 	ideal_proj	0.0272888524135437

7.35 	ideal_proj	0.027373281768794

7.4 	ideal_proj	0.0274581066787186

7.45 	ideal_proj	0.0275426386128846

7.5 	ideal_proj	0.0276262060052092

7.55 	ideal_proj	0.0277081553669212

7.6 	ideal_proj	0.027787852325557

7.65 	ideal_proj	0.0278646827457621

7.7 	ideal_proj	0.027938053715904

7.75 	ideal_proj	0.0280073945327461

7.8 	ideal_proj	0.0280721575965411

7.85 	ideal_proj	0.0281318194128257

7.9 	ideal_proj	0.028185881240578

7.95 	ideal_proj	0.0282338699293161

8 	ideal_proj	0.0282753389327467

8.05 	ideal_proj	0.0283098685186442

8.1 	ideal_proj	0.0283370666731296

8.15 	ideal_proj	0.0283565698129449

8.2 	ideal_proj	0.0283680429801796

8.25 	ideal_proj	0.0283711805336779

8.3 	ideal_proj	0.0283657065629953

8.35 	ideal_proj	0.0283513751538721

8.4 	ideal_proj	0.0283279707645008

8.45 	ideal_proj	0.028295308508953

8.5 	ideal_proj	0.0282532342382332

8.55 	ideal_proj	0.0282016247861227

8.6 	ideal_proj	0.0281403880434118

8.65 	ideal_proj	0.0280694629174809

8.7 	ideal_proj	0.0279888193237611

8.75 	ideal_proj	0.0278984582653375

8.8 	ideal_proj	0.0277984114100553

8.85 	ideal_proj	0.0276887411399226

8.9 	ideal_proj	0.0275695400779303

8.95 	ideal_proj	0.0274409310391932

9 	ideal_proj	0.0273030665502435

9.05 	ideal_proj	0.0271561283438899

9.1 	ideal_proj	0.0270003271061725

9.15 	ideal_proj	0.0268359018910212

9.2 	ideal_proj	0.0266631193626631

9.25 	ideal_proj	0.0264822735431903

9.3 	ideal_proj	0.0262936849248904

9.35 	ideal_proj	0.0260976998287775

9.4 	ideal_proj	0.0258946896686608

9.45 	ideal_proj	0.0256850501737839

9.5 	ideal_proj	0.0254692005091411

9.55 	ideal_proj	0.0252475824820369

9.6 	ideal_proj	0.025020659627978

9.65 	ideal_proj	0.0247889161607919

9.7 	ideal_proj	0.0245528561527912

9.75 	ideal_proj	0.0243130025132385

9.8 	ideal_proj	0.0240698956410837

9.85 	ideal_proj	0.0238240928285141

9.9 	ideal_proj	0.0235761668546637

9.95 	ideal_proj	0.0233267049516051

10 	ideal_proj	0.0230763076108513

10.05 	ideal_proj	0.022825587481716

10.1 	ideal_proj	0.0225751680676582

10.15 	ideal_proj	0.0223256826564171

10.2 	ideal_proj	0.0220777730252302

10.25 	ideal_proj	0.0218320881695708

10.3 	ideal_proj	0.0215892831230333

10.35 	ideal_proj	0.0213500177122282

10.4 	ideal_proj	0.0211149551185939

10.45 	ideal_proj	0.020884760862271

10.5 	ideal_proj	0.0206601013932907

10.55 	ideal_proj	0.0204416427587385

10.6 	ideal_proj	0.0202300494711668

10.65 	ideal_proj	0.0200259831688696

10.7 	ideal_proj	0.0198301013049538

10.75 	ideal_proj	0.0196430559921586

10.8 	ideal_proj	0.0194654927143989

10.85 	ideal_proj	0.0192980490321959

10.9 	ideal_proj	0.0191413534746104

10.95 	ideal_proj	0.0189960242713184

11 	ideal_proj	0.0188626681635307

11.05 	ideal_proj	0.0187418792676324

11.1 	ideal_proj	0.0186342379208012

11.15 	ideal_proj	0.0185403095401024

11.2 	ideal_proj	0.0184606435662337

11.25 	ideal_proj	0.0183957723768181

11.3 	ideal_proj	0.0183462102427319

11.35 	ideal_proj	0.0183124523393446

11.4 	ideal_proj	0.018294973762184

11.45 	ideal_proj	0.0182942285760867

11.5 	ideal_proj	0.0183106489312435

11.55 	ideal_proj	0.0183446441920591

11.6 	ideal_proj	0.0183966000708742

11.65 	ideal_proj	0.0184668778966733

11.7 	ideal_proj	0.0185558138233935

11.75 	ideal_proj	0.0186637181296054

11.8 	ideal_proj	0.0187908745661056

11.85 	ideal_proj	0.0189375397244926

11.9 	ideal_proj	0.0191039424617717

11.95 	ideal_proj	0.0192902833747661

12 	ideal_proj	0.0194967343182965

12.05 	ideal_proj	0.0197234379528392

12.1 	ideal_proj	0.0199705073901704

12.15 	ideal_proj	0.0202380258129699

12.2 	ideal_proj	0.0205260462170416

12.25 	ideal_proj	0.0208345911598201

12.3 	ideal_proj	0.0211636525664036

12.35 	ideal_proj	0.0215131915910333

12.4 	ideal_proj	0.021883138527866

12.45 	ideal_proj	0.0222733927722161

12.5 	ideal_proj	0.0226838228163781

12.55 	ideal_proj	0.0231142663328809

12.6 	ideal_proj	0.0235645302694843

12.65 	ideal_proj	0.0240343910070471

12.7 	ideal_proj	0.0245235945837636

12.75 	ideal_proj	0.0250318569227681

12.8 	ideal_proj	0.02555886418285

12.85 	ideal_proj	0.0261042730795417

12.9 	ideal_proj	0.0266677112818661

12.95 	ideal_proj	0.0272487778964554

13 	ideal_proj	0.0278470439316574

13.05 	ideal_proj	0.0284620528436311

13.1 	ideal_proj	0.0290933211293134

13.15 	ideal_proj	0.0297403389242558

13.2 	ideal_proj	0.0304025707056502

13.25 	ideal_proj	0.0310794559895762

13.3 	ideal_proj	0.0317704100659363

13.35 	ideal_proj	0.0324748247962717

13.4 	ideal_proj	0.0331920694383704

13.45 	ideal_proj	0.0339214915000544

13.5 	ideal_proj	0.0346624176369761

13.55 	ideal_proj	0.0354141545750843

13.6 	ideal_proj	0.0361759900723313

13.65 	ideal_proj	0.0369471939047886

13.7 	ideal_proj	0.0377270188759957

13.75 	ideal_proj	0.0385147018726073

13.8 	ideal_proj	0.03930946489797

13.85 	ideal_proj	0.0401105162157849

13.9 	ideal_proj	0.0409170514106051

13.95 	ideal_proj	0.0417282545394806

14 	ideal_proj	0.0425432992781128

14.05 	ideal_proj	0.0433613500802496

14.1 	ideal_proj	0.0441815633571707

14.15 	ideal_proj	0.0450030886671367

14.2 	ideal_proj	0.0458250699180034

14.25 	ideal_proj	0.0466466465516855

14.3 	ideal_proj	0.0474669548032648

14.35 	ideal_proj	0.0482851288777518

14.4 	ideal_proj	0.0491003021902197

14.45 	ideal_proj	0.0499116085805881

14.5 	ideal_proj	0.0507181835385174

14.55 	ideal_proj	0.0515191654151092

14.6 	ideal_proj	0.0523136966447331

14.65 	ideal_proj	0.0531009249390215

14.7 	ideal_proj	0.0538800044757539

14.75 	ideal_proj	0.0546500971118475

14.8 	ideal_proj	0.0554103735294705

14.85 	ideal_proj	0.0561600144061679

14.9 	ideal_proj	0.0568982115544922

14.95 	ideal_proj	0.0576241690474703

15 	ideal_proj	0.058337104322365

15.05 	ideal_proj	0.0590362492679228

15.1 	ideal_proj	0.0597208512805395

15.15 	ideal_proj	0.0603901743025448

15.2 	ideal_proj	0.0610434998372627

15.25 	ideal_proj	0.0616801279257017

15.3 	ideal_proj	0.0622993781013666

15.35 	ideal_proj	0.0629005903232758

15.4 	ideal_proj	0.0634831258563146

15.45 	ideal_proj	0.0640463681384229

15.5 	ideal_proj	0.064589723601231

15.55 	ideal_proj	0.0651126224641577

15.6 	ideal_proj	0.0656145194846221

15.65 	ideal_proj	0.0660948946764325

15.7 	ideal_proj	0.0665532539848398

15.75 	ideal_proj	0.0669891299244057

15.8 	ideal_proj	0.0674020821781691

15.85 	ideal_proj	0.0677916981518818

15.9 	ideal_proj	0.0681575934884049

15.95 	ideal_proj	0.0684994125436622

16 	ideal_proj	0.0688168288080854

16.05 	ideal_proj	0.0691095452967948

16.1 	ideal_proj	0.0693772948876959

16.15 	ideal_proj	0.069619840619349

16.2 	ideal_proj	0.0698369759483615

16.25 	ideal_proj	0.0700285249277706

16.3 	ideal_proj	0.0701943424089422

16.35 	ideal_proj	0.0703343141280286

16.4 	ideal_proj	0.0704483567906425

16.45 	ideal_proj	0.0705364180843993

16.5 	ideal_proj	0.0705984766624264

16.55 	ideal_proj	0.0706345420896108

16.6 	ideal_proj	0.0706446547770722

16.65 	ideal_proj	0.0706288855497927

16.7 	ideal_proj	0.0705873359578269

16.75 	ideal_proj	0.0705201375817876

16.8 	ideal_proj	0.0704274519323432

16.85 	ideal_proj	0.0703094701343094

16.9 	ideal_proj	0.0701664124828376

16.95 	ideal_proj	0.0699985280645926

17 	ideal_proj	0.069806094454923

17.05 	ideal_proj	0.0695894167470967

17.1 	ideal_proj	0.0693488276116329

17.15 	ideal_proj	0.069084686504256

17.2 	ideal_proj	0.068797378903148

17.25 	ideal_proj	0.0684873158042102

17.3 	ideal_proj	0.0681549331213686

17.35 	ideal_proj	0.0678006908045998

17.4 	ideal_proj	0.0674250722084531

17.45 	ideal_proj	0.0670285833158065

17.5 	ideal_proj	0.066611751898763

17.55 	ideal_proj	0.0661751267039273

17.6 	ideal_proj	0.0657192766317042

17.65 	ideal_proj	0.0652447897888678

17.7 	ideal_proj	0.0647522726314144

17.75 	ideal_proj	0.0642423490107145

17.8 	ideal_proj	0.0637156592669555

17.85 	ideal_proj	0.0631728591202579

17.9 	ideal_proj	0.0626146189426577

17.95 	ideal_proj	0.0620416224996451

18 	ideal_proj	0.0614545660641863

18.05 	ideal_proj	0.0608541573546155

18.1 	ideal_proj	0.0602411144589579

18.15 	ideal_proj	0.0596161648553755

18.2 	ideal_proj	0.0589800443033476

18.25 	ideal_proj	0.058333495772174

18.3 	ideal_proj	0.057677268376965

18.35 	ideal_proj	0.0570121163373454

18.4 	ideal_proj	0.0563387978205252

18.45 	ideal_proj	0.0556580739451848

18.5 	ideal_proj	0.0549707076605826

18.55 	ideal_proj	0.0542774626915399

18.6 	ideal_proj	0.0535791024652472

18.65 	ideal_proj	0.0528763890538221

18.7 	ideal_proj	0.0521700821197006

18.75 	ideal_proj	0.0514609378811888

18.8 	ideal_proj	0.050749708053483

18.85 	ideal_proj	0.0500371388724908

18.9 	ideal_proj	0.0493239700694061

18.95 	ideal_proj	0.0486109338643922

19 	ideal_proj	0.0478987540227265

19.05 	ideal_proj	0.0471881449131938

19.1 	ideal_proj	0.0464798105307421

19.15 	ideal_proj	0.0457744436227717

19.2 	ideal_proj	0.0450727248051376

19.25 	ideal_proj	0.0443753216307395

19.3 	ideal_proj	0.0436828878522823

19.35 	ideal_proj	0.0429960625394831

19.4 	ideal_proj	0.0423154693193387

19.45 	ideal_proj	0.0416417155905886

19.5 	ideal_proj	0.0409753918653215

19.55 	ideal_proj	0.0403170709704248

19.6 	ideal_proj	0.0396673074567845

19.65 	ideal_proj	0.039026636956216

19.7 	ideal_proj	0.0383955755208806

19.75 	ideal_proj	0.0377746191457639

19.8 	ideal_proj	0.0371642431907055

19.85 	ideal_proj	0.0365649018211261

19.9 	ideal_proj	0.0359770277116149

19.95 	ideal_proj	0.0354010314515554

20 	ideal_proj	0.0348373012023672

20.05 	ideal_proj	0.0342862023992494

20.1 	ideal_proj	0.0337480774089374

20.15 	ideal_proj	0.0332232451696358

20.2 	ideal_proj	0.032712001097186

20.25 	ideal_proj	0.0322146167863778

20.3 	ideal_proj	0.0317313398545579

20.35 	ideal_proj	0.0312623938047003

20.4 	ideal_proj	0.0308079780695534

20.45 	ideal_proj	0.0303682677256661

20.5 	ideal_proj	0.0299434136724569

20.55 	ideal_proj	0.0295335426099405

20.6 	ideal_proj	0.0291387569678436

20.65 	ideal_proj	0.0287591353075236

20.7 	ideal_proj	0.0283947321657765

20.75 	ideal_proj	0.0280455782984033

20.8 	ideal_proj	0.0277116809921104

20.85 	ideal_proj	0.027393024242315

20.9 	ideal_proj	0.02708956890905

20.95 	ideal_proj	0.0268012533446547

21 	ideal_proj	0.0265279934165585

21.05 	ideal_proj	0.0262696829811036

21.1 	ideal_proj	0.026026194386107

21.15 	ideal_proj	0.0257973788382455

21.2 	ideal_proj	0.0255830668232201

21.25 	ideal_proj	0.0253830687132003

21.3 	ideal_proj	0.0251971752302413

21.35 	ideal_proj	0.0250251579749178

21.4 	ideal_proj	0.0248667700705435

21.45 	ideal_proj	0.024721746737916

21.5 	ideal_proj	0.0245898058783446

21.55 	ideal_proj	0.0244706488073698

21.6 	ideal_proj	0.0243639608801975

21.65 	ideal_proj	0.0242694121038578

21.7 	ideal_proj	0.0241866581295372

21.75 	ideal_proj	0.0241153406294473

21.8 	ideal_proj	0.0240550881873581

21.85 	ideal_proj	0.0240055171308479

21.9 	ideal_proj	0.0239662322547046

21.95 	ideal_proj	0.0239368275001759

22 	ideal_proj	0.0239168869458366

22.05 	ideal_proj	0.0239059855085656

22.1 	ideal_proj	0.0239036896949425

22.15 	ideal_proj	0.0239095584983156

22.2 	ideal_proj	0.0239231444477441

22.25 	ideal_proj	0.0239439939142708

22.3 	ideal_proj	0.0239716484156967

22.35 	ideal_proj	0.0240056453015144

22.4 	ideal_proj	0.0240455183862237

22.45 	ideal_proj	0.0240907993245132

22.5 	ideal_proj	0.024141017897592

22.55 	ideal_proj	0.0241957029390571

22.6 	ideal_proj	0.0242543834510452

22.65 	ideal_proj	0.0243165891995076

22.7 	ideal_proj	0.0243818515054695

22.75 	ideal_proj	0.0244497041688969

22.8 	ideal_proj	0.0245196841891761

22.85 	ideal_proj	0.024591332526015

22.9 	ideal_proj	0.0246641949246775

22.95 	ideal_proj	0.0247378226529702

23 	ideal_proj	0.0248117731739268

23.05 	ideal_proj	0.0248856109778553

23.1 	ideal_proj	0.0249589082310075

23.15 	ideal_proj	0.0250312453220473

23.2 	ideal_proj	0.0251022120183277

23.25 	ideal_proj	0.0251714075196739

23.3 	ideal_proj	0.0252384412443193

23.35 	ideal_proj	0.0253029337125838

23.4 	ideal_proj	0.0253645169033293

23.45 	ideal_proj	0.0254228347800554

23.5 	ideal_proj	0.0254775439630454

23.55 	ideal_proj	0.0255283141722701

23.6 	ideal_proj	0.025574828632619

23.65 	ideal_proj	0.0256167846783397

23.7 	ideal_proj	0.0256538940782259

23.75 	ideal_proj	0.0256858834788886

23.8 	ideal_proj	0.0257124946184186

23.85 	ideal_proj	0.0257334852839683

23.9 	ideal_proj	0.0257486285987555

23.95 	ideal_proj	0.0257577141603174

24 	ideal_proj	0.0257605480321227

24.05 	ideal_proj	0.0257569527339856

24.1 	ideal_proj	0.0257467678595422

24.15 	ideal_proj	0.0257298499556145

24.2 	ideal_proj	0.0257060727803879

24.25 	ideal_proj	0.0256753273181144

24.3 	ideal_proj	0.0256375219017831

24.35 	ideal_proj	0.0255925823286163

24.4 	ideal_proj	0.0255404515912067

24.45 	ideal_proj	0.025481090563478

24.5 	ideal_proj	0.0254144769200003

24.55 	ideal_proj	0.0253406058911392

24.6 	ideal_proj	0.0252594898558946

24.65 	ideal_proj	0.025171158146117

24.7 	ideal_proj	0.0250756570562021

24.75 	ideal_proj	0.0249730495581404

24.8 	ideal_proj	0.024863415047562

24.85 	ideal_proj	0.0247468491869164

24.9 	ideal_proj	0.0246234635987875

24.95 	ideal_proj	0.0244933855141713

25 	ideal_proj	0.0243567575396414

25.05 	ideal_proj	0.0242137372240383

25.1 	ideal_proj	0.0240644968504802

25.15 	ideal_proj	0.0239092227890022

25.2 	ideal_proj	0.023748115282694

25.25 	ideal_proj	0.0235813878821082

25.3 	ideal_proj	0.0234092671072235

25.35 	ideal_proj	0.0232319918710931

25.4 	ideal_proj	0.0230498130207982

25.45 	ideal_proj	0.0228629928176669

25.5 	ideal_proj	0.0226718043908492

25.55 	ideal_proj	0.0224765312011234

25.6 	ideal_proj	0.0222774666141159

25.65 	ideal_proj	0.0220749126741156

25.7 	ideal_proj	0.0218691806652686

25.75 	ideal_proj	0.0216605894950435

25.8 	ideal_proj	0.0214494654460816

25.85 	ideal_proj	0.0212361417305457

25.9 	ideal_proj	0.0210209574951822

25.95 	ideal_proj	0.0208042573711297

26 	ideal_proj	0.0205863909110917

26.05 	ideal_proj	0.0203677117415295

26.1 	ideal_proj	0.0201485769702812

26.15 	ideal_proj	0.0199293466904515

26.2 	ideal_proj	0.0197103830490222

26.25 	ideal_proj	0.0194920497005052

26.3 	ideal_proj	0.0192747112708858

26.35 	ideal_proj	0.0190587324637551

26.4 	ideal_proj	0.0188444775190564

26.45 	ideal_proj	0.0186323096003677

26.5 	ideal_proj	0.0184225901864732

26.55 	ideal_proj	0.0182156777896344

26.6 	ideal_proj	0.0180119285676505

26.65 	ideal_proj	0.0178116945537396

26.7 	ideal_proj	0.0176153234532837

26.75 	ideal_proj	0.0174231582472196

26.8 	ideal_proj	0.0172355361375373

26.85 	ideal_proj	0.0170527882120161

26.9 	ideal_proj	0.0168752389233133

26.95 	ideal_proj	0.0167032053294269

27 	ideal_proj	0.0165369966389976

27.05 	ideal_proj	0.0163769137453345

27.1 	ideal_proj	0.0162232485506365

27.15 	ideal_proj	0.0160762835454724

27.2 	ideal_proj	0.0159362913555654

27.25 	ideal_proj	0.0158035342931194

27.3 	ideal_proj	0.0156782634588082

27.35 	ideal_proj	0.0155607192156911

27.4 	ideal_proj	0.0154511299483694

27.45 	ideal_proj	0.0153497119763632

27.5 	ideal_proj	0.0152566693813319

27.55 	ideal_proj	0.0151721932663044

27.6 	ideal_proj	0.0150964616892925

27.65 	ideal_proj	0.0150296393185253

27.7 	ideal_proj	0.0149718771160861

27.75 	ideal_proj	0.0149233121040098

27.8 	ideal_proj	0.0148840671416239

27.85 	ideal_proj	0.0148542507863021

27.9 	ideal_proj	0.0148339567018713

27.95 	ideal_proj	0.0148232642844971

28 	ideal_proj	0.0148222378008747

28.05 	ideal_proj	0.0148309265935778

28.1 	ideal_proj	0.0148493650194896

28.15 	ideal_proj	0.0148775722662435

28.2 	ideal_proj	0.0149155523920167

28.25 	ideal_proj	0.0149632943374027

28.3 	ideal_proj	0.0150207719585306

28.35 	ideal_proj	0.0150879437316547

28.4 	ideal_proj	0.015164753530937

28.45 	ideal_proj	0.0152511300286695

28.5 	ideal_proj	0.01534698712206

28.55 	ideal_proj	0.0154522240749286

28.6 	ideal_proj	0.0155667255795003

28.65 	ideal_proj	0.0156903620085504

28.7 	ideal_proj	0.015822989605453

28.75 	ideal_proj	0.0159644507821027

28.8 	ideal_proj	0.016114574050364

28.85 	ideal_proj	0.0162731749001539

28.9 	ideal_proj	0.0164400555269135

28.95 	ideal_proj	0.0166150053922946

29 	ideal_proj	0.0167978015836571

29.05 	ideal_proj	0.0169882091165853

29.1 	ideal_proj	0.0171859811000184

29.15 	ideal_proj	0.0173908596225522

29.2 	ideal_proj	0.0176025756944763

29.25 	ideal_proj	0.0178208498590762

29.3 	ideal_proj	0.0180453926740874

29.35 	ideal_proj	0.0182759050477795

29.4 	ideal_proj	0.018512078784142

29.45 	ideal_proj	0.0187535970494822

29.5 	ideal_proj	0.0190001349121826

29.55 	ideal_proj	0.0192513596076984

29.6 	ideal_proj	0.019506931508568

29.65 	ideal_proj	0.0197665042329051

29.7 	ideal_proj	0.020029725360216

29.75 	ideal_proj	0.0202962369814024

29.8 	ideal_proj	0.0205656761874923

29.85 	ideal_proj	0.0208376756654527

29.9 	ideal_proj	0.0211118642663431

29.95 	ideal_proj	0.0213878675874136

30 	ideal_proj	0.0216653083599864

30.05 	ideal_proj	0.0219438074028069

30.1 	ideal_proj	0.0222229838356435

30.15 	ideal_proj	0.0225024558134115

30.2 	ideal_proj	0.0227818411127685

30.25 	ideal_proj	0.0230607576788496

30.3 	ideal_proj	0.023338824069154

30.35 	ideal_proj	0.023615660338873

30.4 	ideal_proj	0.0238908883053154

30.45 	ideal_proj	0.0241641322412991

30.5 	ideal_proj	0.0244350194336414

30.55 	ideal_proj	0.0247031806919103

30.6 	ideal_proj	0.0249682509185918

30.65 	ideal_proj	0.0252298696763244

30.7 	ideal_proj	0.0254876815760284

30.75 	ideal_proj	0.0257413369690658

30.8 	ideal_proj	0.0259904924145035

30.85 	ideal_proj	0.026234811071106

30.9 	ideal_proj	0.0264739632708808

30.95 	ideal_proj	0.0267076269708236

31 	ideal_proj	0.0269354882286348

31.05 	ideal_proj	0.0271572415484033

31.1 	ideal_proj	0.0273725904779553

31.15 	ideal_proj	0.027581247890145

31.2 	ideal_proj	0.0277829364265039

31.25 	ideal_proj	0.0279773888850538

31.3 	ideal_proj	0.0281643485683529

31.35 	ideal_proj	0.0283435696418666

31.4 	ideal_proj	0.0285148174652221

31.45 	ideal_proj	0.0286778688985652

31.5 	ideal_proj	0.0288325126006749

31.55 	ideal_proj	0.0289785492954601

31.6 	ideal_proj	0.0291157920469965

31.65 	ideal_proj	0.0292440664492613

31.7 	ideal_proj	0.0293632109106785

31.75 	ideal_proj	0.0294730767891309

31.8 	ideal_proj	0.0295735285875343

31.85 	ideal_proj	0.0296644441249691

31.9 	ideal_proj	0.0297457146382611

31.95 	ideal_proj	0.0298172449091809

32 	ideal_proj	0.0298789533741945

32.05 	ideal_proj	0.0299307721602514

