#time	operator	index_1	index_2	index_3	value
11.7	XZZ	21	23	17	0.663709746476679
11.7	XZZ	17	21	13	0.682778990581397
11.7	XZZ	13	17	9	0.638412022410873
11.7	XZZ	9	13	5	0.0800495518422055
11.7	XZZ	5	9	1	0.0288391439481764

11.75	XZZ	1	5	3	0.690568608843096
11.75	XZZ	3	1	7	0.704536429674153
11.75	XZZ	7	3	11	0.732482801567846
11.75	XZZ	11	7	15	0.644356562218012
11.75	XZZ	15	11	19	0.611216152794801
11.75	XZZ	19	15	23	0.400303628346124
11.75	XZZ	23	19	21	0.564169148965537
11.75	XZZ	21	23	17	0.671318187029853
11.75	XZZ	17	21	13	0.689253088220384
11.75	XZZ	13	17	9	0.643417554963663
11.75	XZZ	9	13	5	0.106437325508441
11.75	XZZ	5	9	1	0.0555137271423668

11.8	XZZ	1	5	3	0.700591771258773
11.8	XZZ	3	1	7	0.713604060221646
11.8	XZZ	7	3	11	0.739325314701691
11.8	XZZ	11	7	15	0.650059365646906
11.8	XZZ	15	11	19	0.625559518857418
11.8	XZZ	19	15	23	0.406291493921347
11.8	XZZ	23	19	21	0.569671833558183
11.8	XZZ	21	23	17	0.678589717828885
11.8	XZZ	17	21	13	0.695430123376458
11.8	XZZ	13	17	9	0.648214742031935
11.8	XZZ	9	13	5	0.135213200474677
11.8	XZZ	5	9	1	0.0842946369867231

11.85	XZZ	1	5	3	0.710199640562774
11.85	XZZ	3	1	7	0.722266094116162
11.85	XZZ	7	3	11	0.745836554002127
11.85	XZZ	11	7	15	0.65537165496019
11.85	XZZ	15	11	19	0.639083975729444
11.85	XZZ	19	15	23	0.411924036176043
11.85	XZZ	23	19	21	0.574888872507258
11.85	XZZ	21	23	17	0.685515855488472
11.85	XZZ	17	21	13	0.701304179267081
11.85	XZZ	13	17	9	0.652800381426733
11.85	XZZ	9	13	5	0.166084438715291
11.85	XZZ	5	9	1	0.114851354467928

11.9	XZZ	1	5	3	0.719376999646256
11.9	XZZ	3	1	7	0.73051079593277
11.9	XZZ	7	3	11	0.752008972374483
11.9	XZZ	11	7	15	0.660286354611053
11.9	XZZ	15	11	19	0.651754612684755
11.9	XZZ	19	15	23	0.417191274780467
11.9	XZZ	23	19	21	0.579814138460087
11.9	XZZ	21	23	17	0.692088874332965
11.9	XZZ	17	21	13	0.706869565680865
11.9	XZZ	13	17	9	0.657171321997855
11.9	XZZ	9	13	5	0.198732370523935
11.9	XZZ	5	9	1	0.146831336404306

11.95	XZZ	1	5	3	0.728109845004135
11.95	XZZ	3	1	7	0.738327767821278
11.95	XZZ	7	3	11	0.757836051804469
11.95	XZZ	11	7	15	0.664797530575858
11.95	XZZ	15	11	19	0.663539290756661
11.95	XZZ	19	15	23	0.422084124018826
11.95	XZZ	23	19	21	0.584442260360122
11.95	XZZ	21	23	17	0.698301199888024
11.95	XZZ	17	21	13	0.712121109815126
11.95	XZZ	13	17	9	0.66132482735201
11.95	XZZ	9	13	5	0.232816017961502
11.95	XZZ	5	9	1	0.179863534132361

12	XZZ	1	5	3	0.73638425148532
12	XZZ	3	1	7	0.745706690075695
12	XZZ	7	3	11	0.763311127164431
12	XZZ	11	7	15	0.668899261596057
12	XZZ	15	11	19	0.674407671339251
12	XZZ	19	15	23	0.426593959761945
12	XZZ	23	19	21	0.588767776737395
12	XZZ	21	23	17	0.704145566154974
12	XZZ	17	21	13	0.717053599415907
12	XZZ	13	17	9	0.66525804087934
12	XZZ	9	13	5	0.267975547261039
12	XZZ	5	9	1	0.213562778680931

12.05	XZZ	1	5	3	0.744187645436849
12.05	XZZ	3	1	7	0.752638096275988
12.05	XZZ	7	3	11	0.768428490670085
12.05	XZZ	11	7	15	0.672586642137957
12.05	XZZ	15	11	19	0.684331806318274
12.05	XZZ	19	15	23	0.4307132473164
12.05	XZZ	23	19	21	0.592786194575003
12.05	XZZ	21	23	17	0.709615327183852
12.05	XZZ	17	21	13	0.721662668651483
12.05	XZZ	13	17	9	0.668968617301637
12.05	XZZ	9	13	5	0.303836436788887
12.05	XZZ	5	9	1	0.247534886732894

12.1	XZZ	1	5	3	0.751507143929405
12.1	XZZ	3	1	7	0.759112524839793
12.1	XZZ	7	3	11	0.773181965516258
12.1	XZZ	11	7	15	0.67585451775046
12.1	XZZ	15	11	19	0.693285699137413
12.1	XZZ	19	15	23	0.434434670075708
12.1	XZZ	23	19	21	0.596492533917124
12.1	XZZ	21	23	17	0.714703778543905
12.1	XZZ	17	21	13	0.725943475041102
12.1	XZZ	13	17	9	0.67245379766518
12.1	XZZ	9	13	5	0.340013160310699
12.1	XZZ	5	9	1	0.281380004762371

12.15	XZZ	1	5	3	0.758331228750683
12.15	XZZ	3	1	7	0.765121587694227
12.15	XZZ	7	3	11	0.777566406236417
12.15	XZZ	11	7	15	0.67869880446079
12.15	XZZ	15	11	19	0.701246163246756
12.15	XZZ	19	15	23	0.437752061384226
12.15	XZZ	23	19	21	0.599882744006635
12.15	XZZ	21	23	17	0.719405211057879
12.15	XZZ	17	21	13	0.729892154737719
12.15	XZZ	13	17	9	0.675711551789434
12.15	XZZ	9	13	5	0.376113986362071
12.15	XZZ	5	9	1	0.314698167445453

12.2	XZZ	1	5	3	0.764648971940178
12.2	XZZ	3	1	7	0.770657549686842
12.2	XZZ	7	3	11	0.781576978000563
12.2	XZZ	11	7	15	0.6811158719265
12.2	XZZ	15	11	19	0.708192548804089
12.2	XZZ	19	15	23	0.440659882376363
12.2	XZZ	23	19	21	0.602952998174816
12.2	XZZ	21	23	17	0.72371399105123
12.2	XZZ	17	21	13	0.733504902619519
12.2	XZZ	13	17	9	0.67873977943949
12.2	XZZ	9	13	5	0.41174474946688
12.2	XZZ	5	9	1	0.347093685254109

12.25	XZZ	1	5	3	0.770450108992105
12.25	XZZ	3	1	7	0.775713044735186
12.25	XZZ	7	3	11	0.78520915143208
12.25	XZZ	11	7	15	0.683102512147151
12.25	XZZ	15	11	19	0.714106525909461
12.25	XZZ	19	15	23	0.443153393912496
12.25	XZZ	23	19	21	0.605699824017559
12.25	XZZ	21	23	17	0.727625097597609
12.25	XZZ	17	21	13	0.736778330822367
12.25	XZZ	13	17	9	0.681536630879383
12.25	XZZ	9	13	5	0.446513684185758
12.25	XZZ	5	9	1	0.378179589671936

12.3	XZZ	1	5	3	0.775725146237159
12.3	XZZ	3	1	7	0.780281404257998
12.3	XZZ	7	3	11	0.788458847948064
12.3	XZZ	11	7	15	0.684656087424809
12.3	XZZ	15	11	19	0.71897243019803
12.3	XZZ	19	15	23	0.445228639282378
12.3	XZZ	23	19	21	0.608120127026449
12.3	XZZ	21	23	17	0.731133925032575
12.3	XZZ	17	21	13	0.73970937074582
12.3	XZZ	13	17	9	0.68410042331484
12.3	XZZ	9	13	5	0.480035531343894
12.3	XZZ	5	9	1	0.407582231092157

12.35	XZZ	1	5	3	0.780465394651203
12.35	XZZ	3	1	7	0.784356642087161
12.35	XZZ	7	3	11	0.791322434309359
12.35	XZZ	11	7	15	0.685774501194482
12.35	XZZ	15	11	19	0.722777291176393
12.35	XZZ	19	15	23	0.446882434589262
12.35	XZZ	23	19	21	0.6102112025421
12.35	XZZ	21	23	17	0.734236260518033
12.35	XZZ	17	21	13	0.742295284468645
12.35	XZZ	13	17	9	0.686429635292682
12.35	XZZ	9	13	5	0.511935896925878
12.35	XZZ	5	9	1	0.434945668533033

12.4	XZZ	1	5	3	0.784662899716763
12.4	XZZ	3	1	7	0.787933352183825
12.4	XZZ	7	3	11	0.793796664478715
12.4	XZZ	11	7	15	0.686456173964241
12.4	XZZ	15	11	19	0.725510758624562
12.4	XZZ	19	15	23	0.448112394306946
12.4	XZZ	23	19	21	0.61197069878131
12.4	XZZ	21	23	17	0.736928393143574
12.4	XZZ	17	21	13	0.744533672244537
12.4	XZZ	13	17	9	0.688522931346736
12.4	XZZ	9	13	5	0.541855440032519
12.4	XZZ	5	9	1	0.459935662763847

12.45	XZZ	1	5	3	0.788310520725698
12.45	XZZ	3	1	7	0.791006801449021
12.45	XZZ	7	3	11	0.795878745741732
12.45	XZZ	11	7	15	0.686700084853691
12.45	XZZ	15	11	19	0.727165196894737
12.45	XZZ	19	15	23	0.448916936914179
12.45	XZZ	23	19	21	0.613396662129119
12.45	XZZ	21	23	17	0.73920707958224
12.45	XZZ	17	21	13	0.746422497399686
12.45	XZZ	13	17	9	0.690379192669515
12.45	XZZ	9	13	5	0.569453919301674
12.45	XZZ	5	9	1	0.482243654240484

12.5	XZZ	1	5	3	0.791401966802751
12.5	XZZ	3	1	7	0.79357294055357
12.5	XZZ	7	3	11	0.797566319076317
12.5	XZZ	11	7	15	0.686505737413912
12.5	XZZ	15	11	19	0.727735782085886
12.5	XZZ	19	15	23	0.449295257528042
12.5	XZZ	23	19	21	0.6144875205638
12.5	XZZ	21	23	17	0.741069508199513
12.5	XZZ	17	21	13	0.74796005046683
12.5	XZZ	13	17	9	0.691997395735836
12.5	XZZ	9	13	5	0.59441402247647
12.5	XZZ	5	9	1	0.501590324531994

12.55	XZZ	1	5	3	0.79393172442559
12.55	XZZ	3	1	7	0.795628348842093
12.55	XZZ	7	3	11	0.798857454337558
12.55	XZZ	11	7	15	0.685873183328427
12.55	XZZ	15	11	19	0.727220348568346
12.55	XZZ	19	15	23	0.449247359073262
12.55	XZZ	23	19	21	0.615242082404052
12.55	XZZ	21	23	17	0.742513363284089
12.55	XZZ	17	21	13	0.74914498338667
12.55	XZZ	13	17	9	0.693376779436347
12.55	XZZ	9	13	5	0.616444925220922
12.55	XZZ	5	9	1	0.517728810283772

12.6	XZZ	1	5	3	0.795895132584817
12.6	XZZ	3	1	7	0.797170301664421
12.6	XZZ	7	3	11	0.799750712570152
12.6	XZZ	11	7	15	0.684803031405024
12.6	XZZ	15	11	19	0.725619513120146
12.6	XZZ	19	15	23	0.44877404475899
12.6	XZZ	23	19	21	0.61565955005384
12.6	XZZ	21	23	17	0.743536807467046
12.6	XZZ	17	21	13	0.749976300384782
12.6	XZZ	13	17	9	0.694516736418931
12.6	XZZ	9	13	5	0.635285617832078
12.6	XZZ	5	9	1	0.530447572636235

12.65	XZZ	1	5	3	0.79061487479737
12.65	XZZ	3	1	7	0.794225100115512
12.65	XZZ	7	3	11	0.796758180923639
12.65	XZZ	11	7	15	0.68418780742286
12.65	XZZ	15	11	19	0.720431802091548
12.65	XZZ	19	15	23	0.446363331242487
12.65	XZZ	23	19	21	0.611667531272001
12.65	XZZ	21	23	17	0.740843987249441
12.65	XZZ	17	21	13	0.747638720175248
12.65	XZZ	13	17	9	0.691607683985149
12.65	XZZ	9	13	5	0.605700209760118
12.65	XZZ	5	9	1	0.515676695128579

12.7	XZZ	1	5	3	0.784774032437371
12.7	XZZ	3	1	7	0.790779523937617
12.7	XZZ	7	3	11	0.793314507953224
12.7	XZZ	11	7	15	0.683138002750955
12.7	XZZ	15	11	19	0.714088942325273
12.7	XZZ	19	15	23	0.443548736679444
12.7	XZZ	23	19	21	0.607364865584863
12.7	XZZ	21	23	17	0.737744974137787
12.7	XZZ	17	21	13	0.744956798790644
12.7	XZZ	13	17	9	0.688471493731686
12.7	XZZ	9	13	5	0.573507547119523
12.7	XZZ	5	9	1	0.497647813983572

12.75	XZZ	1	5	3	0.778383253811399
12.75	XZZ	3	1	7	0.786839402168096
12.75	XZZ	7	3	11	0.789424627814401
12.75	XZZ	11	7	15	0.681656780389195
12.75	XZZ	15	11	19	0.706611258872529
12.75	XZZ	19	15	23	0.440338069437176
12.75	XZZ	23	19	21	0.60275755665358
12.75	XZZ	21	23	17	0.734244756565332
12.75	XZZ	17	21	13	0.741934011556118
12.75	XZZ	13	17	9	0.685110715277631
12.75	XZZ	9	13	5	0.539066775480411
12.75	XZZ	5	9	1	0.476610664427154

12.8	XZZ	1	5	3	0.77145394331035
12.8	XZZ	3	1	7	0.782411146479586
12.8	XZZ	7	3	11	0.78509403644017
12.8	XZZ	11	7	15	0.679747788026699
12.8	XZZ	15	11	19	0.698021989517888
12.8	XZZ	19	15	23	0.436739844157965
12.8	XZZ	23	19	21	0.597851968669342
12.8	XZZ	21	23	17	0.730348815172338
12.8	XZZ	17	21	13	0.738574204553896
12.8	XZZ	13	17	9	0.68152811097791
12.8	XZZ	9	13	5	0.502757608327895
12.8	XZZ	5	9	1	0.452845836168875

12.85	XZZ	1	5	3	0.763998271697347
12.85	XZZ	3	1	7	0.77750179797596
12.85	XZZ	7	3	11	0.780328631880254
12.85	XZZ	11	7	15	0.677415188432881
12.85	XZZ	15	11	19	0.688347208997206
12.85	XZZ	19	15	23	0.432763163816429
12.85	XZZ	23	19	21	0.592654700472143
12.85	XZZ	21	23	17	0.726062960668258
12.85	XZZ	17	21	13	0.734881471804073
12.85	XZZ	13	17	9	0.677726527096612
12.85	XZZ	9	13	5	0.464976031967085
12.85	XZZ	5	9	1	0.426661304702834

12.9	XZZ	1	5	3	0.756029144125253
12.9	XZZ	3	1	7	0.772119026936381
12.9	XZZ	7	3	11	0.775134857992892
12.9	XZZ	11	7	15	0.674663679550655
12.9	XZZ	15	11	19	0.67761577533426
12.9	XZZ	19	15	23	0.428417775648224
12.9	XZZ	23	19	21	0.587172681134698
12.9	XZZ	21	23	17	0.721393456860837
12.9	XZZ	17	21	13	0.730860263615307
12.9	XZZ	13	17	9	0.673709001115762
12.9	XZZ	9	13	5	0.426129898424784
12.9	XZZ	5	9	1	0.398388735451629

12.95	XZZ	1	5	3	0.747560268992153
12.95	XZZ	3	1	7	0.766271078542449
12.95	XZZ	7	3	11	0.769519617196105
12.95	XZZ	11	7	15	0.67149841303914
12.95	XZZ	15	11	19	0.665859216347545
12.95	XZZ	19	15	23	0.423714051200538
12.95	XZZ	23	19	21	0.581413144228523
12.95	XZZ	21	23	17	0.716347010473932
12.95	XZZ	17	21	13	0.726515362422236
12.95	XZZ	13	17	9	0.66947876807686
12.95	XZZ	9	13	5	0.38663424024854
12.95	XZZ	5	9	1	0.368379379629518

13	XZZ	1	5	3	0.738605921433227
13	XZZ	3	1	7	0.759966752145091
13	XZZ	7	3	11	0.763490253794004
13	XZZ	11	7	15	0.667925032330928
13	XZZ	15	11	19	0.65311157566998
13	XZZ	19	15	23	0.418662881265438
13	XZZ	23	19	21	0.575383546648778
13	XZZ	21	23	17	0.710930645068599
13	XZZ	17	21	13	0.721851795587903
13	XZZ	13	17	9	0.665039139049286
13	XZZ	9	13	5	0.346906798875568
13	XZZ	5	9	1	0.336999984138966

13.05	XZZ	1	5	3	0.729181112914349
13.05	XZZ	3	1	7	0.753215428432941
13.05	XZZ	7	3	11	0.757054589097711
13.05	XZZ	11	7	15	0.663949661011841
13.05	XZZ	15	11	19	0.639409364715052
13.05	XZZ	19	15	23	0.413275720695031
13.05	XZZ	23	19	21	0.569091646891187
13.05	XZZ	21	23	17	0.70515181822602
13.05	XZZ	17	21	13	0.716874927258944
13.05	XZZ	13	17	9	0.660393619249313
13.05	XZZ	9	13	5	0.307363330231225
13.05	XZZ	5	9	1	0.30462839778329

13.1	XZZ	1	5	3	0.719301424775885
13.1	XZZ	3	1	7	0.746027041793884
13.1	XZZ	7	3	11	0.75022087988156
13.1	XZZ	11	7	15	0.659578902312903
13.1	XZZ	15	11	19	0.624791426125535
13.1	XZZ	19	15	23	0.407564545771375
13.1	XZZ	23	19	21	0.562545417304842
13.1	XZZ	21	23	17	0.699018319202075
13.1	XZZ	17	21	13	0.711590390276159
13.1	XZZ	13	17	9	0.655545835677175
13.1	XZZ	9	13	5	0.268413108891846
13.1	XZZ	5	9	1	0.271649149625791

13.15	XZZ	1	5	3	0.708983095915228
13.15	XZZ	3	1	7	0.738412044012494
13.15	XZZ	7	3	11	0.742997812537884
13.15	XZZ	11	7	15	0.654819793769734
13.15	XZZ	15	11	19	0.609298787106977
13.15	XZZ	19	15	23	0.401541806222858
13.15	XZZ	23	19	21	0.555753101172108
13.15	XZZ	21	23	17	0.692538330900071
13.15	XZZ	17	21	13	0.706004116030771
13.15	XZZ	13	17	9	0.650499576365792
13.15	XZZ	9	13	5	0.23045440443861
13.15	XZZ	5	9	1	0.238448953091641

13.2	XZZ	1	5	3	0.698242830343468
13.2	XZZ	3	1	7	0.730381516646224
13.2	XZZ	7	3	11	0.735394451503968
13.2	XZZ	11	7	15	0.649679786837614
13.2	XZZ	15	11	19	0.592974678700396
13.2	XZZ	19	15	23	0.395220307802116
13.2	XZZ	23	19	21	0.548723077071879
13.2	XZZ	21	23	17	0.685720290791616
13.2	XZZ	17	21	13	0.700122203586677
13.2	XZZ	13	17	9	0.6452586878812
13.2	XZZ	9	13	5	0.193870209331474
13.2	XZZ	5	9	1	0.205412157060853

13.25	XZZ	1	5	3	0.687098222163302
13.25	XZZ	3	1	7	0.721946782039161
13.25	XZZ	7	3	11	0.727420465917641
13.25	XZZ	11	7	15	0.644166944113848
13.25	XZZ	15	11	19	0.575863908899341
13.25	XZZ	19	15	23	0.388613632737607
13.25	XZZ	23	19	21	0.541464244936946
13.25	XZZ	21	23	17	0.678573299105662
13.25	XZZ	17	21	13	0.693951408145755
13.25	XZZ	13	17	9	0.639827448611257
13.25	XZZ	9	13	5	0.159024313417071
13.25	XZZ	5	9	1	0.172916766655594

13.3	XZZ	1	5	3	0.675566793280793
13.3	XZZ	3	1	7	0.713119657857874
13.3	XZZ	7	3	11	0.719085474504634
13.3	XZZ	11	7	15	0.638289353590384
13.3	XZZ	15	11	19	0.55801322663708
13.3	XZZ	19	15	23	0.381735273600854
13.3	XZZ	23	19	21	0.533985221193089
13.3	XZZ	21	23	17	0.671106227836688
13.3	XZZ	17	21	13	0.687498127372847
13.3	XZZ	13	17	9	0.634209761949922
13.3	XZZ	9	13	5	0.126257140602775
13.3	XZZ	5	9	1	0.141329453061533

13.35	XZZ	1	5	3	0.663666950761393
13.35	XZZ	3	1	7	0.703912672008345
13.35	XZZ	7	3	11	0.710399849123284
13.35	XZZ	11	7	15	0.63205584479584
13.35	XZZ	15	11	19	0.53947114002963
13.35	XZZ	19	15	23	0.374599346919972
13.35	XZZ	23	19	21	0.526295150425292
13.35	XZZ	21	23	17	0.663328658842767
13.35	XZZ	17	21	13	0.680769433504134
13.35	XZZ	13	17	9	0.628410023842236
13.35	XZZ	9	13	5	0.0958825359403376
13.35	XZZ	5	9	1	0.111002167375817

13.4	XZZ	1	5	3	0.651417438537678
13.4	XZZ	3	1	7	0.69433858618153
13.4	XZZ	7	3	11	0.701374207337902
13.4	XZZ	11	7	15	0.625475529486337
13.4	XZZ	15	11	19	0.520287545686944
13.4	XZZ	19	15	23	0.367220299668175
13.4	XZZ	23	19	21	0.518403256197055
13.4	XZZ	21	23	17	0.655250362284656
13.4	XZZ	17	21	13	0.673772538749348
13.4	XZZ	13	17	9	0.62243267286925
13.4	XZZ	9	13	5	0.0681843872196773
13.4	XZZ	5	9	1	0.0822674390478227

13.45	XZZ	1	5	3	0.638837392228876
13.45	XZZ	3	1	7	0.684410661852814
13.45	XZZ	7	3	11	0.692019504894884
13.45	XZZ	11	7	15	0.61855789623689
13.45	XZZ	15	11	19	0.500513647056423
13.45	XZZ	19	15	23	0.359612803158926
13.45	XZZ	23	19	21	0.510318931934078
13.45	XZZ	21	23	17	0.646881384648562
13.45	XZZ	17	21	13	0.666514874520556
13.45	XZZ	13	17	9	0.616282242054802
13.45	XZZ	9	13	5	0.043413837060146
13.45	XZZ	5	9	1	0.0554356495866896

13.5	XZZ	1	5	3	0.62594631986809
13.5	XZZ	3	1	7	0.674142477906584
13.5	XZZ	7	3	11	0.682347014567953
13.5	XZZ	11	7	15	0.611312776237371
13.5	XZZ	15	11	19	0.480201773308475
13.5	XZZ	19	15	23	0.351791821246413
13.5	XZZ	23	19	21	0.502051735371904
13.5	XZZ	21	23	17	0.638232055452481
13.5	XZZ	17	21	13	0.659004116281829
13.5	XZZ	13	17	9	0.609963366671866
13.5	XZZ	9	13	5	0.0217868185692602
13.5	XZZ	5	9	1	0.0307911984001701

13.55	XZZ	1	5	3	0.612764012663681
13.55	XZZ	3	1	7	0.663548084620132
13.55	XZZ	7	3	11	0.672368310159076
13.55	XZZ	11	7	15	0.603750350118264
13.55	XZZ	15	11	19	0.459405311355515
13.55	XZZ	19	15	23	0.343772490775181
13.55	XZZ	23	19	21	0.493611270848726
13.55	XZZ	21	23	17	0.629312866683343
13.55	XZZ	17	21	13	0.65124805387115
13.55	XZZ	13	17	9	0.603480808687281
13.55	XZZ	9	13	5	0.00348205581191633
13.55	XZZ	5	9	1	0.00858928244855635

13.6	XZZ	1	5	3	0.599310650332132
13.6	XZZ	3	1	7	0.652641832342529
13.6	XZZ	7	3	11	0.662095321533954
13.6	XZZ	11	7	15	0.595881167197844
13.6	XZZ	15	11	19	0.438178440383461
13.6	XZZ	19	15	23	0.335570219662404
13.6	XZZ	23	19	21	0.485007390807716
13.6	XZZ	21	23	17	0.620134684481712
13.6	XZZ	17	21	13	0.643254827908439
13.6	XZZ	13	17	9	0.596839464148945
13.6	XZZ	9	13	5	-0.0113605437559366
13.6	XZZ	5	9	1	-0.0109461584688996

13.65	XZZ	1	5	3	0.585606599949551
13.65	XZZ	3	1	7	0.641438279258698
13.65	XZZ	7	3	11	0.651540175773786
13.65	XZZ	11	7	15	0.587716017442982
13.65	XZZ	15	11	19	0.416575914973699
13.65	XZZ	19	15	23	0.327200542942163
13.65	XZZ	23	19	21	0.476250010945682
13.65	XZZ	21	23	17	0.610708543547521
13.65	XZZ	17	21	13	0.635032714925753
13.65	XZZ	13	17	9	0.590044232398252
13.65	XZZ	9	13	5	-0.0226410224045385
13.65	XZZ	5	9	1	-0.0276251411897996

13.7	XZZ	1	5	3	0.571672386337426
13.7	XZZ	3	1	7	0.629952503820307
13.7	XZZ	7	3	11	0.640715245071443
13.7	XZZ	11	7	15	0.579265983738859
13.7	XZZ	15	11	19	0.394653124325499
13.7	XZZ	19	15	23	0.318679030627289
13.7	XZZ	23	19	21	0.467349006012177
13.7	XZZ	21	23	17	0.60104552413939
13.7	XZZ	17	21	13	0.62659000774343
13.7	XZZ	13	17	9	0.583100198425179
13.7	XZZ	9	13	5	-0.0302999347052217
13.7	XZZ	5	9	1	-0.0412929923941147

13.75	XZZ	1	5	3	0.557528887614101
13.75	XZZ	3	1	7	0.618199766971668
13.75	XZZ	7	3	11	0.629633281460697
13.75	XZZ	11	7	15	0.570542539241504
13.75	XZZ	15	11	19	0.372465704042691
13.75	XZZ	19	15	23	0.31002149189218
13.75	XZZ	23	19	21	0.458314556582206
13.75	XZZ	21	23	17	0.591157173097725
13.75	XZZ	17	21	13	0.617935457482746
13.75	XZZ	13	17	9	0.576012560306561
13.75	XZZ	9	13	5	-0.0343187011636191
13.75	XZZ	5	9	1	-0.0518322682093241

13.8	XZZ	1	5	3	0.543196946882479
13.8	XZZ	3	1	7	0.6061955102754
13.8	XZZ	7	3	11	0.618307107499897
13.8	XZZ	11	7	15	0.56155727338609
13.8	XZZ	15	11	19	0.350069397822923
13.8	XZZ	19	15	23	0.301243693195161
13.8	XZZ	23	19	21	0.449156765252419
13.8	XZZ	21	23	17	0.581055029602937
13.8	XZZ	17	21	13	0.609077784619788
13.8	XZZ	13	17	9	0.568786534483252
13.8	XZZ	9	13	5	-0.0347192210672896
13.8	XZZ	5	9	1	-0.0591632740838144

13.85	XZZ	1	5	3	0.528697634972145
13.85	XZZ	3	1	7	0.593955463497488
13.85	XZZ	7	3	11	0.60674980520969
13.85	XZZ	11	7	15	0.552322092793428
13.85	XZZ	15	11	19	0.327519948143036
13.85	XZZ	19	15	23	0.292361427494932
13.85	XZZ	23	19	21	0.439885796620546
13.85	XZZ	21	23	17	0.570750807953269
13.85	XZZ	17	21	13	0.600025885599109
13.85	XZZ	13	17	9	0.561427357116734
13.85	XZZ	9	13	5	-0.0315631547875131
13.85	XZZ	5	9	1	-0.0632446609819843

13.9	XZZ	1	5	3	0.514052019842273
13.9	XZZ	3	1	7	0.58149556290371
13.9	XZZ	7	3	11	0.594974649043661
13.9	XZZ	11	7	15	0.542849106126457
13.9	XZZ	15	11	19	0.304872923574469
13.9	XZZ	19	15	23	0.283390498204157
13.9	XZZ	23	19	21	0.430511886749987
13.9	XZZ	21	23	17	0.560256402491422
13.9	XZZ	17	21	13	0.590788828535088
13.9	XZZ	13	17	9	0.553940457193244
13.9	XZZ	9	13	5	-0.0249507729659176
13.9	XZZ	5	9	1	-0.0640733751774497

13.95	XZZ	1	5	3	0.499281128140956
13.95	XZZ	3	1	7	0.568831923550941
13.95	XZZ	7	3	11	0.582995060623117
13.95	XZZ	11	7	15	0.533150624777987
13.95	XZZ	15	11	19	0.282183527567002
13.95	XZZ	19	15	23	0.274346641339882
13.95	XZZ	23	19	21	0.421045267496667
13.95	XZZ	21	23	17	0.549583798873538
13.95	XZZ	17	21	13	0.581375771617933
13.95	XZZ	13	17	9	0.546331317638274
13.95	XZZ	9	13	5	-0.0150193383399604
13.95	XZZ	5	9	1	-0.061684237597922

14	XZZ	1	5	3	0.484406233586068
14	XZZ	3	1	7	0.555980796577668
14	XZZ	7	3	11	0.570824642428002
14	XZZ	11	7	15	0.523239152660775
14	XZZ	15	11	19	0.259506436355975
14	XZZ	19	15	23	0.265245537873357
14	XZZ	23	19	21	0.411496214219429
14	XZZ	21	23	17	0.538745131467553
14	XZZ	17	21	13	0.571796045613117
14	XZZ	13	17	9	0.538605400058987
14	XZZ	9	13	5	-0.00194105819627707
14	XZZ	5	9	1	-0.0561490478703627

14.05	XZZ	1	5	3	0.498638258919419
14.05	XZZ	3	1	7	0.55441823935076
14.05	XZZ	7	3	11	0.582119412136241
14.05	XZZ	11	7	15	0.52218143973213
14.05	XZZ	15	11	19	0.281727502375173
14.05	XZZ	19	15	23	0.262977188828524
14.05	XZZ	23	19	21	0.419642112574988
14.05	XZZ	21	23	17	0.537142223776028
14.05	XZZ	17	21	13	0.58028013002229
14.05	XZZ	13	17	9	0.542491490621252
14.05	XZZ	9	13	5	-0.0147528928741576
14.05	XZZ	5	9	1	-0.0426801834976443

14.1	XZZ	1	5	3	0.512706341399405
14.1	XZZ	3	1	7	0.552424810553558
14.1	XZZ	7	3	11	0.593173014854391
14.1	XZZ	11	7	15	0.52076488944935
14.1	XZZ	15	11	19	0.303832658990545
14.1	XZZ	19	15	23	0.260387270592283
14.1	XZZ	23	19	21	0.42763108249875
14.1	XZZ	21	23	17	0.535172552835158
14.1	XZZ	17	21	13	0.588550990937837
14.1	XZZ	13	17	9	0.546201904784249
14.1	XZZ	9	13	5	-0.0243543835899326
14.1	XZZ	5	9	1	-0.0317833032683083

14.15	XZZ	1	5	3	0.526590019562603
14.15	XZZ	3	1	7	0.550000122768522
14.15	XZZ	7	3	11	0.603973102896573
14.15	XZZ	11	7	15	0.518988927477196
14.15	XZZ	15	11	19	0.325767372694408
14.15	XZZ	19	15	23	0.257477952834343
14.15	XZZ	23	19	21	0.435454275268952
14.15	XZZ	21	23	17	0.532835766065757
14.15	XZZ	17	21	13	0.596600657730054
14.15	XZZ	13	17	9	0.549734320388832
14.15	XZZ	9	13	5	-0.0305947217665989
14.15	XZZ	5	9	1	-0.0236023149857288

14.2	XZZ	1	5	3	0.540268961990365
14.2	XZZ	3	1	7	0.547144376478676
14.2	XZZ	7	3	11	0.614507599697134
14.2	XZZ	11	7	15	0.516853396894044
14.2	XZZ	15	11	19	0.347477249958656
14.2	XZZ	19	15	23	0.254252039330328
14.2	XZZ	23	19	21	0.443103039853414
14.2	XZZ	21	23	17	0.530131966360792
14.2	XZZ	17	21	13	0.604421393927175
14.2	XZZ	13	17	9	0.553086611484771
14.2	XZZ	9	13	5	-0.0333594715774296
14.2	XZZ	5	9	1	-0.018250344390536

14.25	XZZ	1	5	3	0.553723101634048
