#time	quantity	value
27.75 	OSEE_center	0.476136872375913
27.75 	max_bond_dim	9
27.75 	duration_ms	4262

27.8 	tr_rho	1
27.8 	S_2	2.95749633882867
27.8 	OSEE_center	0.487140134771425
27.8 	max_bond_dim	5
27.8 	duration_ms	4270

27.85 	tr_rho	1
27.85 	S_2	2.95864602780199
27.85 	OSEE_center	0.498157363655835
27.85 	max_bond_dim	6
27.85 	duration_ms	4277

27.9 	tr_rho	1.00000000000177
27.9 	S_2	2.95979391761783
27.9 	OSEE_center	0.509184582809342
27.9 	max_bond_dim	12
27.9 	duration_ms	4284

27.95 	tr_rho	1
27.95 	S_2	2.96093997365063
27.95 	OSEE_center	0.520217887317207
27.95 	max_bond_dim	6
27.95 	duration_ms	4293

28 	tr_rho	1
28 	S_2	2.96208416240572
28 	OSEE_center	0.531253441767204
28 	max_bond_dim	6
28 	duration_ms	4300

28.05 	tr_rho	1.00000000000113
28.05 	S_2	2.96322645155772
28.05 	OSEE_center	0.54228747854306
28.05 	max_bond_dim	12
28.05 	duration_ms	4308

28.1 	tr_rho	1
28.1 	S_2	2.96436680995422
28.1 	OSEE_center	0.553316296207413
28.1 	max_bond_dim	6
28.1 	duration_ms	4317

28.15 	tr_rho	1
28.15 	S_2	2.96550520762446
28.15 	OSEE_center	0.564336257968537
28.15 	max_bond_dim	6
28.15 	duration_ms	4324

28.2 	tr_rho	1.000000000002
28.2 	S_2	2.96664161580469
28.2 	OSEE_center	0.575343790225148
28.2 	max_bond_dim	11
28.2 	duration_ms	4332

28.25 	tr_rho	1
28.25 	S_2	2.96777600694543
28.25 	OSEE_center	0.586335381184219
28.25 	max_bond_dim	5
28.25 	duration_ms	4340

28.3 	tr_rho	1
28.3 	S_2	2.96890835470103
28.3 	OSEE_center	0.597307579546916
28.3 	max_bond_dim	6
28.3 	duration_ms	4347

28.35 	tr_rho	1.00000000000015
28.35 	S_2	2.97003863396943
28.35 	OSEE_center	0.608256993258182
28.35 	max_bond_dim	10
28.35 	duration_ms	4355

28.4 	tr_rho	1
28.4 	S_2	2.97116682087655
28.4 	OSEE_center	0.619180288315683
28.4 	max_bond_dim	6
28.4 	duration_ms	4363

28.45 	tr_rho	1
28.45 	S_2	2.97229289278467
28.45 	OSEE_center	0.630074187634357
28.45 	max_bond_dim	6
28.45 	duration_ms	4371

28.5 	tr_rho	1.00000000000006
28.5 	S_2	2.97341682829672
28.5 	OSEE_center	0.640935469962678
28.5 	max_bond_dim	10
28.5 	duration_ms	4378

28.55 	tr_rho	1
28.55 	S_2	2.97453860725631
28.55 	OSEE_center	0.651760968847448
28.55 	max_bond_dim	6
28.55 	duration_ms	4386

28.6 	tr_rho	1
28.6 	S_2	2.97565821074686
28.6 	OSEE_center	0.662547571643869
28.6 	max_bond_dim	6
28.6 	duration_ms	4394

28.65 	tr_rho	1.00000000000019
28.65 	S_2	2.97677562109053
28.65 	OSEE_center	0.673292218567919
28.65 	max_bond_dim	11
28.65 	duration_ms	4401

28.7 	tr_rho	1
28.7 	S_2	2.97789082184411
28.7 	OSEE_center	0.683991901788342
28.7 	max_bond_dim	5
28.7 	duration_ms	4410

28.75 	tr_rho	1
28.75 	S_2	2.9790037977943
28.75 	OSEE_center	0.694643664555728
28.75 	max_bond_dim	6
28.75 	duration_ms	4417

28.8 	tr_rho	0.999999999999924
28.8 	S_2	2.98011453495121
28.8 	OSEE_center	0.705244600366282
28.8 	max_bond_dim	11
28.8 	duration_ms	4424

28.85 	tr_rho	1
28.85 	S_2	2.98122302054073
28.85 	OSEE_center	0.7157918521581
28.85 	max_bond_dim	6
28.85 	duration_ms	4433

28.9 	tr_rho	1
28.9 	S_2	2.98232924299589
28.9 	OSEE_center	0.726282611538029
28.9 	max_bond_dim	6
28.9 	duration_ms	4440

28.95 	tr_rho	0.99999999999852
28.95 	S_2	2.98343319194578
28.95 	OSEE_center	0.736714118037082
28.95 	max_bond_dim	13
28.95 	duration_ms	4448

29 	tr_rho	1
29 	S_2	2.98453485820156
29 	OSEE_center	0.747083658392782
29 	max_bond_dim	5
29 	duration_ms	4456

29.05 	tr_rho	1
29.05 	S_2	2.98563423375523
29.05 	OSEE_center	0.757388565856781
29.05 	max_bond_dim	6
29.05 	duration_ms	4464

29.1 	tr_rho	0.999999999997392
29.1 	S_2	2.98673131174816
29.1 	OSEE_center	0.767626219526357
29.1 	max_bond_dim	11
29.1 	duration_ms	4471

29.15 	tr_rho	1
29.15 	S_2	2.98782608646253
29.15 	OSEE_center	0.777794043698337
29.15 	max_bond_dim	6
29.15 	duration_ms	4480

29.2 	tr_rho	1
29.2 	S_2	2.98891855332268
29.2 	OSEE_center	0.787889507244257
29.2 	max_bond_dim	6
29.2 	duration_ms	4487

29.25 	tr_rho	1.000000000001
29.25 	S_2	2.99000870884716
29.25 	OSEE_center	0.797910123005561
29.25 	max_bond_dim	10
29.25 	duration_ms	4494

29.3 	tr_rho	1
29.3 	S_2	2.99109655065319
29.3 	OSEE_center	0.807853447207882
29.3 	max_bond_dim	6
29.3 	duration_ms	4503

29.35 	tr_rho	1
29.35 	S_2	2.99218207742419
29.35 	OSEE_center	0.817717078893297
29.35 	max_bond_dim	6
29.35 	duration_ms	4510

29.4 	tr_rho	0.999999999997644
29.4 	S_2	2.99326528890189
29.4 	OSEE_center	0.827498659369844
29.4 	max_bond_dim	10
29.4 	duration_ms	4518

29.45 	tr_rho	1
29.45 	S_2	2.99434618585319
29.45 	OSEE_center	0.837195871677347
29.45 	max_bond_dim	5
29.45 	duration_ms	4526

29.5 	tr_rho	1
29.5 	S_2	2.99542477006748
29.5 	OSEE_center	0.846806440068964
29.5 	max_bond_dim	6
29.5 	duration_ms	4533

29.55 	tr_rho	0.999999999999694
29.55 	S_2	2.99650104430895
29.55 	OSEE_center	0.856328129507674
29.55 	max_bond_dim	10
29.55 	duration_ms	4541

29.6 	tr_rho	1
29.6 	S_2	2.99757501230984
29.6 	OSEE_center	0.865758745177198
29.6 	max_bond_dim	6
29.6 	duration_ms	4549

29.65 	tr_rho	1
29.65 	S_2	2.9986466787447
29.65 	OSEE_center	0.87509613200682
29.65 	max_bond_dim	6
29.65 	duration_ms	4557

29.7 	tr_rho	0.999999999998108
29.7 	S_2	2.99971604920282
29.7 	OSEE_center	0.884338174209544
29.7 	max_bond_dim	11
29.7 	duration_ms	4564

29.75 	tr_rho	1
29.75 	S_2	3.00078313016206
29.75 	OSEE_center	0.893482794833319
29.75 	max_bond_dim	6
29.75 	duration_ms	4573

29.8 	tr_rho	1
29.8 	S_2	3.00184792897783
29.8 	OSEE_center	0.902527955324737
29.8 	max_bond_dim	6
29.8 	duration_ms	4580

29.85 	tr_rho	0.999999999998826
29.85 	S_2	3.002910453835
29.85 	OSEE_center	0.911471655105164
29.85 	max_bond_dim	11
29.85 	duration_ms	4588

29.9 	tr_rho	1
29.9 	S_2	3.00397071373152
29.9 	OSEE_center	0.920311931158665
29.9 	max_bond_dim	5
29.9 	duration_ms	4596

29.95 	tr_rho	1
29.95 	S_2	3.00502871846975
29.95 	OSEE_center	0.929046857631861
29.95 	max_bond_dim	6
29.95 	duration_ms	4604

30 	tr_rho	0.999999999998664
30 	S_2	3.00608447859783
30 	OSEE_center	0.93767454544512
30 	max_bond_dim	11
30 	duration_ms	4611

30.05 	tr_rho	1
30.05 	S_2	3.00713800540139
30.05 	OSEE_center	0.946193141915172
30.05 	max_bond_dim	6
30.05 	duration_ms	4620

30.1 	tr_rho	1
30.1 	S_2	3.00818931088194
30.1 	OSEE_center	0.954600830388943
30.1 	max_bond_dim	6
30.1 	duration_ms	4627

30.15 	tr_rho	0.99999999999829
30.15 	S_2	3.0092384077137
30.15 	OSEE_center	0.962895829888314
30.15 	max_bond_dim	11
30.15 	duration_ms	4634

30.2 	tr_rho	1
30.2 	S_2	3.01028530922293
30.2 	OSEE_center	0.971076394765958
30.2 	max_bond_dim	5
30.2 	duration_ms	4643

30.25 	tr_rho	1
30.25 	S_2	3.011330029375
30.25 	OSEE_center	0.979140814371979
30.25 	max_bond_dim	6
30.25 	duration_ms	4650

30.3 	tr_rho	0.999999999998551
30.3 	S_2	3.01237258272185
30.3 	OSEE_center	0.987087412731379
30.3 	max_bond_dim	11
30.3 	duration_ms	4657

30.35 	tr_rho	1
30.35 	S_2	3.01341298438886
30.35 	OSEE_center	0.994914548232277
30.35 	max_bond_dim	6
30.35 	duration_ms	4666

30.4 	tr_rho	1
30.4 	S_2	3.01445125005526
30.4 	OSEE_center	1.00262061332489
30.4 	max_bond_dim	6
30.4 	duration_ms	4673

30.45 	tr_rho	0.999999999997973
30.45 	S_2	3.01548739590992
30.45 	OSEE_center	1.01020403423121
30.45 	max_bond_dim	11
30.45 	duration_ms	4681

30.5 	tr_rho	1
30.5 	S_2	3.01652143863232
30.5 	OSEE_center	1.01766327066544
30.5 	max_bond_dim	6
30.5 	duration_ms	4689

30.55 	tr_rho	1
30.55 	S_2	3.01755339537949
30.55 	OSEE_center	1.02499681556506
30.55 	max_bond_dim	6
30.55 	duration_ms	4697

30.6 	tr_rho	0.999999999998323
30.6 	S_2	3.01858328373549
30.6 	OSEE_center	1.0322031948328
30.6 	max_bond_dim	11
30.6 	duration_ms	4704

30.65 	tr_rho	1
30.65 	S_2	3.01961112169843
30.65 	OSEE_center	1.03928096708913
30.65 	max_bond_dim	6
30.65 	duration_ms	4712

30.7 	tr_rho	1
30.7 	S_2	3.02063692766501
30.7 	OSEE_center	1.04622872343574
30.7 	max_bond_dim	6
30.7 	duration_ms	4720

30.75 	tr_rho	0.999999999997755
30.75 	S_2	3.02166072038478
30.75 	OSEE_center	1.05304508722971
30.75 	max_bond_dim	10
30.75 	duration_ms	4727

30.8 	tr_rho	1
30.8 	S_2	3.02268251894469
30.8 	OSEE_center	1.0597287138685
30.8 	max_bond_dim	6
30.8 	duration_ms	4735

30.85 	tr_rho	1
30.85 	S_2	3.02370234275949
30.85 	OSEE_center	1.06627829058575
30.85 	max_bond_dim	6
30.85 	duration_ms	4743

30.9 	tr_rho	0.999999999997382
30.9 	S_2	3.02472021152119
30.9 	OSEE_center	1.07269253625809
30.9 	max_bond_dim	11
30.9 	duration_ms	4750

30.95 	tr_rho	1
30.95 	S_2	3.02573614518858
30.95 	OSEE_center	1.07897020122259
30.95 	max_bond_dim	6
30.95 	duration_ms	4759

31 	tr_rho	1
31 	S_2	3.02675016398121
31 	OSEE_center	1.08511006710526
31 	max_bond_dim	6
31 	duration_ms	4766

31.05 	tr_rho	0.999999999996046
31.05 	S_2	3.02776228832569
31.05 	OSEE_center	1.09111094666031
31.05 	max_bond_dim	12
31.05 	duration_ms	4774

31.1 	tr_rho	1
31.1 	S_2	3.02877253884753
31.1 	OSEE_center	1.09697168362026
31.1 	max_bond_dim	6
31.1 	duration_ms	4782

31.15 	tr_rho	1
31.15 	S_2	3.02978093637656
31.15 	OSEE_center	1.10269115255682
31.15 	max_bond_dim	6
31.15 	duration_ms	4790

31.2 	tr_rho	1.00000000000053
31.2 	S_2	3.0307875018791
31.2 	OSEE_center	1.10826825875243
31.2 	max_bond_dim	12
31.2 	duration_ms	4797

31.25 	tr_rho	1
31.25 	S_2	3.03179225647133
31.25 	OSEE_center	1.11370193808242
31.25 	max_bond_dim	6
31.25 	duration_ms	4806

31.3 	tr_rho	1
31.3 	S_2	3.03279522138776
31.3 	OSEE_center	1.11899115690754
31.3 	max_bond_dim	6
31.3 	duration_ms	4813

31.35 	tr_rho	0.999999999998756
31.35 	S_2	3.03379641796967
31.35 	OSEE_center	1.1241349119766
31.35 	max_bond_dim	11
31.35 	duration_ms	4821

31.4 	tr_rho	1
31.4 	S_2	3.0347958676406
31.4 	OSEE_center	1.12913223033899
31.4 	max_bond_dim	6
31.4 	duration_ms	4829

31.45 	tr_rho	1
31.45 	S_2	3.03579359190048
31.45 	OSEE_center	1.13398216926672
31.45 	max_bond_dim	6
31.45 	duration_ms	4836

31.5 	tr_rho	1.00000000000112
31.5 	S_2	3.0367896122943
31.5 	OSEE_center	1.13868381618509
31.5 	max_bond_dim	11
31.5 	duration_ms	4843

31.55 	tr_rho	1
31.55 	S_2	3.03778395040911
31.55 	OSEE_center	1.1432362886118
31.55 	max_bond_dim	6
31.55 	duration_ms	4851

31.6 	tr_rho	1
31.6 	S_2	3.03877662784596
31.6 	OSEE_center	1.14763873410336
31.6 	max_bond_dim	6
31.6 	duration_ms	4859

31.65 	tr_rho	0.999999999997994
31.65 	S_2	3.03976766622333
31.65 	OSEE_center	1.15189033020797
31.65 	max_bond_dim	13
31.65 	duration_ms	4866

31.7 	tr_rho	1
31.7 	S_2	3.0407570871458
31.7 	OSEE_center	1.15599028442383
31.7 	max_bond_dim	6
31.7 	duration_ms	4875

31.75 	tr_rho	1
31.75 	S_2	3.04174491221211
31.75 	OSEE_center	1.15993783416216
31.75 	max_bond_dim	6
31.75 	duration_ms	4882

31.8 	tr_rho	0.999999999998369
31.8 	S_2	3.04273116297864
31.8 	OSEE_center	1.16373224671391
31.8 	max_bond_dim	11
31.8 	duration_ms	4890

31.85 	tr_rho	1
31.85 	S_2	3.04371586096068
31.85 	OSEE_center	1.16737281922047
31.85 	max_bond_dim	6
31.85 	duration_ms	4898

31.9 	tr_rho	1
31.9 	S_2	3.0446990276304
31.9 	OSEE_center	1.17085887864879
31.9 	max_bond_dim	6
31.9 	duration_ms	4906

31.95 	tr_rho	0.999999999999837
31.95 	S_2	3.04568068438756
31.95 	OSEE_center	1.1741897817728
31.95 	max_bond_dim	12
31.95 	duration_ms	4913

32 	tr_rho	1
32 	S_2	3.04666085256262
32 	OSEE_center	1.17736491516405
32 	max_bond_dim	6
32 	duration_ms	4921

32.05 	tr_rho	1
32.05 	S_2	3.04763955340583
32.05 	OSEE_center	1.1803836951953
32.05 	max_bond_dim	6
32.05 	duration_ms	4929

32.1 	tr_rho	0.999999999999507
32.1 	S_2	3.04861680807723
32.1 	OSEE_center	1.18324556806074
32.1 	max_bond_dim	10
32.1 	duration_ms	4936

32.15 	tr_rho	1
32.15 	S_2	3.04959263763922
32.15 	OSEE_center	1.18595000981614
32.15 	max_bond_dim	6
32.15 	duration_ms	4944

32.2 	tr_rho	1
32.2 	S_2	3.05056706305333
32.2 	OSEE_center	1.1884965264403
32.2 	max_bond_dim	6
32.2 	duration_ms	4952

32.25 	tr_rho	1.00000000000251
32.25 	S_2	3.0515401051676
32.25 	OSEE_center	1.19088465391672
32.25 	max_bond_dim	10
32.25 	duration_ms	4959

32.3 	tr_rho	1
32.3 	S_2	3.05251178471989
32.3 	OSEE_center	1.19311395833337
32.3 	max_bond_dim	6
32.3 	duration_ms	4967

32.35 	tr_rho	1
32.35 	S_2	3.0534821223111
32.35 	OSEE_center	1.19518403599588
32.35 	max_bond_dim	6
32.35 	duration_ms	4974

32.4 	tr_rho	1.00000000000316
32.4 	S_2	3.05445113843079
32.4 	OSEE_center	1.19709451355018
32.4 	max_bond_dim	10
32.4 	duration_ms	4982

32.45 	tr_rho	1
32.45 	S_2	3.05541885343896
32.45 	OSEE_center	1.19884504811038
32.45 	max_bond_dim	6
32.45 	duration_ms	4990

32.5 	tr_rho	1
32.5 	S_2	3.05638528754118
32.5 	OSEE_center	1.20043532738894
32.5 	max_bond_dim	6
32.5 	duration_ms	4997

32.55 	tr_rho	0.999999999999515
32.55 	S_2	3.05735046082443
32.55 	OSEE_center	1.20186506982724
32.55 	max_bond_dim	11
32.55 	duration_ms	5005

32.6 	tr_rho	1
32.6 	S_2	3.0583143932261
32.6 	OSEE_center	1.20313402472564
32.6 	max_bond_dim	6
32.6 	duration_ms	5013

32.65 	tr_rho	1
32.65 	S_2	3.05927710454243
32.65 	OSEE_center	1.20424197237294
32.65 	max_bond_dim	6
32.65 	duration_ms	5021

32.7 	tr_rho	1.00000000000029
32.7 	S_2	3.06023861442008
32.7 	OSEE_center	1.20518872417527
32.7 	max_bond_dim	12
32.7 	duration_ms	5028

32.75 	tr_rho	0.999999999999999
32.75 	S_2	3.06119894235863
32.75 	OSEE_center	1.20597412278493
32.75 	max_bond_dim	6
32.75 	duration_ms	5036

32.8 	tr_rho	1
32.8 	S_2	3.06215810770499
32.8 	OSEE_center	1.20659804222971
32.8 	max_bond_dim	6
32.8 	duration_ms	5044

32.85 	tr_rho	1.00000000000074
32.85 	S_2	3.06311612965614
32.85 	OSEE_center	1.20706038804282
32.85 	max_bond_dim	11
32.85 	duration_ms	5051

32.9 	tr_rho	1
32.9 	S_2	3.06407302725711
32.9 	OSEE_center	1.20736109739386
32.9 	max_bond_dim	5
32.9 	duration_ms	5059

32.95 	tr_rho	1
32.95 	S_2	3.06502881939302
32.95 	OSEE_center	1.20750013922088
32.95 	max_bond_dim	6
32.95 	duration_ms	5066

33 	tr_rho	1.00000000000001
33 	S_2	3.06598352479885
33 	OSEE_center	1.20747751436352
33 	max_bond_dim	10
33 	duration_ms	5073

33.05 	tr_rho	1
33.05 	S_2	3.06693716205192
33.05 	OSEE_center	1.20729325569717
33.05 	max_bond_dim	6
33.05 	duration_ms	5081

33.1 	tr_rho	1
33.1 	S_2	3.06788974957267
33.1 	OSEE_center	1.206947428268
33.1 	max_bond_dim	6
33.1 	duration_ms	5089

33.15 	tr_rho	0.999999999999995
33.15 	S_2	3.0688413056244
33.15 	OSEE_center	1.20644012942858
33.15 	max_bond_dim	9
33.15 	duration_ms	5096

33.2 	tr_rho	1
33.2 	S_2	3.06979184831266
33.2 	OSEE_center	1.20577148897383
33.2 	max_bond_dim	5
33.2 	duration_ms	5104

33.25 	tr_rho	1
33.25 	S_2	3.07074139558473
33.25 	OSEE_center	1.20494166927704
33.25 	max_bond_dim	6
33.25 	duration_ms	5111

33.3 	tr_rho	0.999999999999985
33.3 	S_2	3.07168996522899
33.3 	OSEE_center	1.20395086542564
33.3 	max_bond_dim	10
33.3 	duration_ms	5119

33.35 	tr_rho	1
33.35 	S_2	3.07263757487453
33.35 	OSEE_center	1.20279930535622
33.35 	max_bond_dim	6
33.35 	duration_ms	5127

33.4 	tr_rho	1
33.4 	S_2	3.07358424199061
33.4 	OSEE_center	1.20148724998877
33.4 	max_bond_dim	6
33.4 	duration_ms	5135

33.45 	tr_rho	0.999999999999937
33.45 	S_2	3.07452998388579
33.45 	OSEE_center	1.20001499335949
33.45 	max_bond_dim	12
33.45 	duration_ms	5142

33.5 	tr_rho	1
33.5 	S_2	3.07547481770712
33.5 	OSEE_center	1.19838286275208
33.5 	max_bond_dim	6
33.5 	duration_ms	5151

33.55 	tr_rho	1
33.55 	S_2	3.07641876043965
33.55 	OSEE_center	1.19659121882693
33.55 	max_bond_dim	6
33.55 	duration_ms	5158

33.6 	tr_rho	1.00000000000008
33.6 	S_2	3.07736182890453
33.6 	OSEE_center	1.19464045574812
33.6 	max_bond_dim	11
33.6 	duration_ms	5165

33.65 	tr_rho	1
33.65 	S_2	3.07830403975828
33.65 	OSEE_center	1.19253100130772
33.65 	max_bond_dim	5
33.65 	duration_ms	5174

33.7 	tr_rho	1
33.7 	S_2	3.07924540949081
33.7 	OSEE_center	1.19026331704724
33.7 	max_bond_dim	6
33.7 	duration_ms	5181

33.75 	tr_rho	1.00000000000002
33.75 	S_2	3.08018595442404
33.75 	OSEE_center	1.18783789837582
33.75 	max_bond_dim	11
33.75 	duration_ms	5189

33.8 	tr_rho	1
33.8 	S_2	3.08112569070956
33.8 	OSEE_center	1.18525527468495
33.8 	max_bond_dim	6
33.8 	duration_ms	5197

33.85 	tr_rho	1
33.85 	S_2	3.08206463432627
33.85 	OSEE_center	1.18251600945937
33.85 	max_bond_dim	6
33.85 	duration_ms	5205

33.9 	tr_rho	1.00000000000015
33.9 	S_2	3.08300280107789
33.9 	OSEE_center	1.17962070038402
33.9 	max_bond_dim	12
33.9 	duration_ms	5212

33.95 	tr_rho	1
33.95 	S_2	3.08394020659007
33.95 	OSEE_center	1.1765699794467
33.95 	max_bond_dim	6
33.95 	duration_ms	5221

34 	tr_rho	1
34 	S_2	3.08487686630592
34 	OSEE_center	1.17336451303619
34 	max_bond_dim	6
34 	duration_ms	5228

34.05 	tr_rho	1.00000000000037
34.05 	S_2	3.0858127954841
34.05 	OSEE_center	1.17000500203583
34.05 	max_bond_dim	11
34.05 	duration_ms	5235

34.1 	tr_rho	1
34.1 	S_2	3.08674800919497
34.1 	OSEE_center	1.16649218191207
34.1 	max_bond_dim	5
34.1 	duration_ms	5244

34.15 	tr_rho	1
34.15 	S_2	3.08768252231129
34.15 	OSEE_center	1.16282682279804
34.15 	max_bond_dim	6
34.15 	duration_ms	5251

34.2 	tr_rho	1.00000000000026
34.2 	S_2	3.08861634951043
34.2 	OSEE_center	1.15900972957196
34.2 	max_bond_dim	13
34.2 	duration_ms	5258

34.25 	tr_rho	1
34.25 	S_2	3.08954950526507
34.25 	OSEE_center	1.1550417419301
34.25 	max_bond_dim	6
34.25 	duration_ms	5267

34.3 	tr_rho	1
34.3 	S_2	3.09048200383651
34.3 	OSEE_center	1.15092373445444
34.3 	max_bond_dim	6
34.3 	duration_ms	5274

34.35 	tr_rho	1.00000000000029
34.35 	S_2	3.09141385927173
34.35 	OSEE_center	1.14665661667465
34.35 	max_bond_dim	10
34.35 	duration_ms	5281

34.4 	tr_rho	1
34.4 	S_2	3.09234508539646
34.4 	OSEE_center	1.14224133312445
34.4 	max_bond_dim	5
34.4 	duration_ms	5290

34.45 	tr_rho	1
34.45 	S_2	3.09327569580158
34.45 	OSEE_center	1.13767886339237
34.45 	max_bond_dim	6
34.45 	duration_ms	5297

34.5 	tr_rho	1.00000000000036
34.5 	S_2	3.09420570384583
34.5 	OSEE_center	1.13297022216669
34.5 	max_bond_dim	11
34.5 	duration_ms	5304

34.55 	tr_rho	1
34.55 	S_2	3.09513512264199
34.55 	OSEE_center	1.12811645927467
34.55 	max_bond_dim	6
34.55 	duration_ms	5313

34.6 	tr_rho	1
34.6 	S_2	3.09606396504732
34.6 	OSEE_center	1.12311865971598
34.6 	max_bond_dim	6
34.6 	duration_ms	5320

34.65 	tr_rho	1.00000000000086
34.65 	S_2	3.09699224365899
34.65 	OSEE_center	1.11797794369048
34.65 	max_bond_dim	12
34.65 	duration_ms	5327

34.7 	tr_rho	1
34.7 	S_2	3.09791997080472
34.7 	OSEE_center	1.11269546662021
34.7 	max_bond_dim	5
34.7 	duration_ms	5336

34.75 	tr_rho	1
34.75 	S_2	3.09884715852279
34.75 	OSEE_center	1.10727241916581
34.75 	max_bond_dim	6
34.75 	duration_ms	5343

34.8 	tr_rho	1.00000000000089
34.8 	S_2	3.09977381856794
34.8 	OSEE_center	1.10171002723731
34.8 	max_bond_dim	12
34.8 	duration_ms	5351

34.85 	tr_rho	1
34.85 	S_2	3.10069996239209
34.85 	OSEE_center	1.09600955199952
34.85 	max_bond_dim	6
34.85 	duration_ms	5360

34.9 	tr_rho	1
34.9 	S_2	3.10162560112875
34.9 	OSEE_center	1.09017228987211
34.9 	max_bond_dim	6
34.9 	duration_ms	5367

34.95 	tr_rho	1.0000000000009
34.95 	S_2	3.10255074559243
34.95 	OSEE_center	1.08419957252433
34.95 	max_bond_dim	12
34.95 	duration_ms	5374

35 	tr_rho	1
35 	S_2	3.1034754062624
35 	OSEE_center	1.07809276686482
35 	max_bond_dim	5
35 	duration_ms	5383

35.05 	tr_rho	1
35.05 	S_2	3.10439959326144
35.05 	OSEE_center	1.07185327502651
35.05 	max_bond_dim	6
35.05 	duration_ms	5390

35.1 	tr_rho	1.0000000000004
35.1 	S_2	3.10532331635919
35.1 	OSEE_center	1.06548253434683
35.1 	max_bond_dim	11
35.1 	duration_ms	5398

35.15 	tr_rho	1
35.15 	S_2	3.10624658494951
35.15 	OSEE_center	1.05898201734345
35.15 	max_bond_dim	6
35.15 	duration_ms	5406

35.2 	tr_rho	1
35.2 	S_2	3.10716940803689
35.2 	OSEE_center	1.05235323168574
35.2 	max_bond_dim	6
35.2 	duration_ms	5414

35.25 	tr_rho	1.00000000000229
35.25 	S_2	3.1080917942276
35.25 	OSEE_center	1.04559772016239
35.25 	max_bond_dim	11
35.25 	duration_ms	5421

35.3 	tr_rho	1
35.3 	S_2	3.10901375171961
35.3 	OSEE_center	1.03871706064517
35.3 	max_bond_dim	5
35.3 	duration_ms	5430

35.35 	tr_rho	1
35.35 	S_2	3.10993528826285
35.35 	OSEE_center	1.03171286604929
35.35 	max_bond_dim	6
35.35 	duration_ms	5437

35.4 	tr_rho	1.00000000000005
35.4 	S_2	3.11085641118302
35.4 	OSEE_center	1.02458678429074
35.4 	max_bond_dim	11
35.4 	duration_ms	5444

35.45 	tr_rho	0.999999999999999
35.45 	S_2	3.11177712734142
35.45 	OSEE_center	1.01734049824067
35.45 	max_bond_dim	6
35.45 	duration_ms	5453

35.5 	tr_rho	1
35.5 	S_2	3.11269744312906
35.5 	OSEE_center	1.00997572567745
35.5 	max_bond_dim	6
35.5 	duration_ms	5460

35.55 	tr_rho	1.00000000000295
35.55 	S_2	3.11361736444934
35.55 	OSEE_center	1.00249421923653
35.55 	max_bond_dim	11
35.55 	duration_ms	5467

35.6 	tr_rho	1
35.6 	S_2	3.11453689670714
35.6 	OSEE_center	0.99489776635862
35.6 	max_bond_dim	6
35.6 	duration_ms	5475

35.65 	tr_rho	1
35.65 	S_2	3.11545604478484
35.65 	OSEE_center	0.987188189236449
35.65 	max_bond_dim	6
35.65 	duration_ms	5483

35.7 	tr_rho	1.00000000000264
35.7 	S_2	3.11637481302735
35.7 	OSEE_center	0.979367344760672
35.7 	max_bond_dim	11
35.7 	duration_ms	5490

35.75 	tr_rho	1
35.75 	S_2	3.11729320524612
35.75 	OSEE_center	0.97143712446517
35.75 	max_bond_dim	6
35.75 	duration_ms	5499

35.8 	tr_rho	1
35.8 	S_2	3.11821122467392
35.8 	OSEE_center	0.96339945447227
35.8 	max_bond_dim	6
35.8 	duration_ms	5507

35.85 	tr_rho	1.00000000000785
35.85 	S_2	3.1191288739776
35.85 	OSEE_center	0.955256295438359
35.85 	max_bond_dim	10
35.85 	duration_ms	5515

35.9 	tr_rho	1
35.9 	S_2	3.12004615524957
35.9 	OSEE_center	0.947009642500212
35.9 	max_bond_dim	5
35.9 	duration_ms	5525

35.95 	tr_rho	1
35.95 	S_2	3.12096306991224
35.95 	OSEE_center	0.938661525222746
35.95 	max_bond_dim	6
35.95 	duration_ms	5532

36 	tr_rho	1.00000000000102
36 	S_2	3.12187961882112
36 	OSEE_center	0.930214007548395
36 	max_bond_dim	11
36 	duration_ms	5539

36.05 	tr_rho	1
36.05 	S_2	3.12279580218214
36.05 	OSEE_center	0.921669187748863
36.05 	max_bond_dim	5
36.05 	duration_ms	5548

36.1 	tr_rho	1
36.1 	S_2	3.12371161953029
36.1 	OSEE_center	0.913029198379674
36.1 	max_bond_dim	6
36.1 	duration_ms	5555

36.15 	tr_rho	1.00000000000107
36.15 	S_2	3.12462706975158
36.15 	OSEE_center	0.904296206237952
36.15 	max_bond_dim	11
36.15 	duration_ms	5563

36.2 	tr_rho	1
36.2 	S_2	3.12554215104521
36.2 	OSEE_center	0.895472412324192
36.2 	max_bond_dim	6
36.2 	duration_ms	5571

36.25 	tr_rho	1
36.25 	S_2	3.12645686091221
36.25 	OSEE_center	0.886560051808303
36.25 	max_bond_dim	6
36.25 	duration_ms	5578

36.3 	tr_rho	1.00000000000843
36.3 	S_2	3.12737119615006
36.3 	OSEE_center	0.87756139400075
36.3 	max_bond_dim	10
36.3 	duration_ms	5586

