#time	quantity	value
8.35 	max_bond_dim	79
8.35 	duration_ms	12904404

8.4 	tr_rho	0.999999982422495
8.4 	S_2	10.0302913015304
8.4 	OSEE_center	0.328575440159476
8.4 	max_bond_dim	85
8.4 	duration_ms	12981127

8.45 	tr_rho	1
8.45 	S_2	10.0372992804096
8.45 	OSEE_center	0.337394654485962
8.45 	max_bond_dim	79
8.45 	duration_ms	13084560

8.5 	tr_rho	1
8.5 	S_2	10.0442919192892
8.5 	OSEE_center	0.346756436330882
8.5 	max_bond_dim	80
8.5 	duration_ms	13171542

8.55 	tr_rho	0.999999996821248
8.55 	S_2	10.0512701480156
8.55 	OSEE_center	0.356669956857512
8.55 	max_bond_dim	84
8.55 	duration_ms	13251436

8.6 	tr_rho	0.999999999999999
8.6 	S_2	10.0582350233908
8.6 	OSEE_center	0.36714698647374
8.6 	max_bond_dim	78
8.6 	duration_ms	13339587

8.65 	tr_rho	1
8.65 	S_2	10.0651877130517
8.65 	OSEE_center	0.378202406503169
8.65 	max_bond_dim	78
8.65 	duration_ms	13425237

8.7 	tr_rho	0.999999998439241
8.7 	S_2	10.0721294492026
8.7 	OSEE_center	0.389854910253469
8.7 	max_bond_dim	83
8.7 	duration_ms	13505878

8.75 	tr_rho	1
8.75 	S_2	10.07906154317
8.75 	OSEE_center	0.402127994747005
8.75 	max_bond_dim	78
8.75 	duration_ms	13602348

8.8 	tr_rho	0.999999999999999
8.8 	S_2	10.0859853824587
8.8 	OSEE_center	0.415051431791055
8.8 	max_bond_dim	78
8.8 	duration_ms	13689318

8.85 	tr_rho	0.999999997703876
8.85 	S_2	10.0929024024818
8.85 	OSEE_center	0.428663623112937
8.85 	max_bond_dim	83
8.85 	duration_ms	13766890

8.9 	tr_rho	1
8.9 	S_2	10.09981408401
8.9 	OSEE_center	0.443015929013558
8.9 	max_bond_dim	78
8.9 	duration_ms	13859271

8.95 	tr_rho	1
8.95 	S_2	10.1067219585802
8.95 	OSEE_center	0.45818384226221
8.95 	max_bond_dim	78
8.95 	duration_ms	13937460

9 	tr_rho	1.00000000226045
9 	S_2	10.1136275692124
9 	OSEE_center	0.474262203581169
9 	max_bond_dim	83
9 	duration_ms	14013930

9.05 	tr_rho	1
9.05 	S_2	10.120532482578
9.05 	OSEE_center	0.491230308442361
9.05 	max_bond_dim	76
9.05 	duration_ms	14107596

9.1 	tr_rho	1
9.1 	S_2	10.1274382554721
9.1 	OSEE_center	0.508945712275107
9.1 	max_bond_dim	76
9.1 	duration_ms	14191115

9.15 	tr_rho	0.999999999607494
9.15 	S_2	10.1343464506155
9.15 	OSEE_center	0.527298993265328
9.15 	max_bond_dim	82
9.15 	duration_ms	14270610

9.2 	tr_rho	1
9.2 	S_2	10.1412586069306
9.2 	OSEE_center	0.54622091259465
9.2 	max_bond_dim	76
9.2 	duration_ms	14367950

9.25 	tr_rho	1
9.25 	S_2	10.1481762364464
9.25 	OSEE_center	0.565658767652588
9.25 	max_bond_dim	76
9.25 	duration_ms	14446841

9.3 	tr_rho	0.999999975906844
9.3 	S_2	10.1551008092443
9.3 	OSEE_center	0.585569143036356
9.3 	max_bond_dim	81
9.3 	duration_ms	14525666

9.35 	tr_rho	1
9.35 	S_2	10.1620336989414
9.35 	OSEE_center	0.605914695407304
9.35 	max_bond_dim	78
9.35 	duration_ms	14622567

9.4 	tr_rho	0.999999999999999
9.4 	S_2	10.1689763645313
9.4 	OSEE_center	0.626662406922218
9.4 	max_bond_dim	78
9.4 	duration_ms	14708378

9.45 	tr_rho	0.999999987260902
9.45 	S_2	10.175930053559
9.45 	OSEE_center	0.647782518211502
9.45 	max_bond_dim	86
9.45 	duration_ms	14790238

9.5 	tr_rho	0.999999999999998
9.5 	S_2	10.1828959607113
9.5 	OSEE_center	0.669247823578264
9.5 	max_bond_dim	78
9.5 	duration_ms	14895897

9.55 	tr_rho	0.999999999999999
9.55 	S_2	10.1898752746661
9.55 	OSEE_center	0.691033178303742
9.55 	max_bond_dim	79
9.55 	duration_ms	14976466

9.6 	tr_rho	0.999999995595184
9.6 	S_2	10.1968690185735
9.6 	OSEE_center	0.713115139081289
9.6 	max_bond_dim	83
9.6 	duration_ms	15053390

9.65 	tr_rho	1
9.65 	S_2	10.2038781377411
9.65 	OSEE_center	0.735471692468701
9.65 	max_bond_dim	76
9.65 	duration_ms	15157107

9.7 	tr_rho	1
9.7 	S_2	10.210903504922
9.7 	OSEE_center	0.75808204404041
9.7 	max_bond_dim	77
9.7 	duration_ms	15245785

9.75 	tr_rho	0.999999991514761
9.75 	S_2	10.2179458634932
9.75 	OSEE_center	0.780926450974841
9.75 	max_bond_dim	85
9.75 	duration_ms	15331976

9.8 	tr_rho	1
9.8 	S_2	10.2250058431142
9.8 	OSEE_center	0.803986086582579
9.8 	max_bond_dim	76
9.8 	duration_ms	15434554

9.85 	tr_rho	1
9.85 	S_2	10.232084017066
9.85 	OSEE_center	0.82724292898282
9.85 	max_bond_dim	76
9.85 	duration_ms	15520525

9.9 	tr_rho	0.999999976235052
9.9 	S_2	10.2391807995027
9.9 	OSEE_center	0.850679668515291
9.9 	max_bond_dim	84
9.9 	duration_ms	15605379

9.95 	tr_rho	0.999999999999999
9.95 	S_2	10.2462964660988
9.95 	OSEE_center	0.874279629933234
9.95 	max_bond_dim	73
9.95 	duration_ms	15705291

10 	tr_rho	1
10 	S_2	10.2534313277425
10 	OSEE_center	0.898026706511693
10 	max_bond_dim	73
10 	duration_ms	15785994

10.05 	tr_rho	0.999999953335497
10.05 	S_2	10.2605854474603
10.05 	OSEE_center	0.921905303969595
10.05 	max_bond_dim	81
10.05 	duration_ms	15872530

10.1 	tr_rho	1
10.1 	S_2	10.2677587401351
10.1 	OSEE_center	0.945900292545227
10.1 	max_bond_dim	70
10.1 	duration_ms	15973896

10.15 	tr_rho	0.999999999999998
10.15 	S_2	10.2749513016626
10.15 	OSEE_center	0.969996965951886
10.15 	max_bond_dim	70
10.15 	duration_ms	16057999

10.2 	tr_rho	0.999999969986725
10.2 	S_2	10.2821628530551
10.2 	OSEE_center	0.994181006263952
10.2 	max_bond_dim	83
10.2 	duration_ms	16141940

10.25 	tr_rho	0.999999999999998
10.25 	S_2	10.2893930588388
10.25 	OSEE_center	1.01843845388423
10.25 	max_bond_dim	69
10.25 	duration_ms	16242069

10.3 	tr_rho	1
10.3 	S_2	10.2966416798012
10.3 	OSEE_center	1.04275568193898
10.3 	max_bond_dim	69
10.3 	duration_ms	16316435

10.35 	tr_rho	0.999999962809878
10.35 	S_2	10.3039082177655
10.35 	OSEE_center	1.06711937456905
10.35 	max_bond_dim	79
10.35 	duration_ms	16399486

10.4 	tr_rho	0.999999999999999
10.4 	S_2	10.3111920889827
10.4 	OSEE_center	1.09151650862165
10.4 	max_bond_dim	70
10.4 	duration_ms	16500841

10.45 	tr_rho	0.999999999999999
10.45 	S_2	10.3184928682424
10.45 	OSEE_center	1.11593433831664
10.45 	max_bond_dim	74
10.45 	duration_ms	16584079

10.5 	tr_rho	0.999999984515853
10.5 	S_2	10.3258098493976
10.5 	OSEE_center	1.1403603825545
10.5 	max_bond_dim	83
10.5 	duration_ms	16663700

10.55 	tr_rho	0.999999999999998
10.55 	S_2	10.3331423201456
10.55 	OSEE_center	1.16478241450957
10.55 	max_bond_dim	72
10.55 	duration_ms	16764595

10.6 	tr_rho	1
10.6 	S_2	10.340489618669
10.6 	OSEE_center	1.18918845320575
10.6 	max_bond_dim	73
10.6 	duration_ms	16845433

10.65 	tr_rho	0.999999971566347
10.65 	S_2	10.347850955672
10.65 	OSEE_center	1.21356675681823
10.65 	max_bond_dim	81
10.65 	duration_ms	16925422

10.7 	tr_rho	1
10.7 	S_2	10.3552254892661
10.7 	OSEE_center	1.23790581743224
10.7 	max_bond_dim	72
10.7 	duration_ms	17024066

10.75 	tr_rho	0.999999999999998
10.75 	S_2	10.3626125284008
10.75 	OSEE_center	1.26219435701996
10.75 	max_bond_dim	72
10.75 	duration_ms	17110519

10.8 	tr_rho	0.999999974844323
10.8 	S_2	10.370011200063
10.8 	OSEE_center	1.28642132443146
10.8 	max_bond_dim	82
10.8 	duration_ms	17197268

10.85 	tr_rho	1
10.85 	S_2	10.377420632853
10.85 	OSEE_center	1.31057589318832
10.85 	max_bond_dim	73
10.85 	duration_ms	17305284

10.9 	tr_rho	1
10.9 	S_2	10.3848401089079
10.9 	OSEE_center	1.33464745989232
10.9 	max_bond_dim	74
10.9 	duration_ms	17387093

10.95 	tr_rho	1.00000004652551
10.95 	S_2	10.3922687677535
10.95 	OSEE_center	1.3586256430854
10.95 	max_bond_dim	83
10.95 	duration_ms	17464799

11 	tr_rho	0.999999999999999
11 	S_2	10.399705907802
11 	OSEE_center	1.38250028240544
11 	max_bond_dim	72
11 	duration_ms	17566669

11.05 	tr_rho	1
11.05 	S_2	10.4071505687112
11.05 	OSEE_center	1.40626143789118
11.05 	max_bond_dim	74
11.05 	duration_ms	17639907

11.1 	tr_rho	1.00000004912832
11.1 	S_2	10.4146020952295
11.1 	OSEE_center	1.42989938932433
11.1 	max_bond_dim	81
11.1 	duration_ms	17718681

11.15 	tr_rho	1
11.15 	S_2	10.4220598680088
11.15 	OSEE_center	1.45340463549815
11.15 	max_bond_dim	72
11.15 	duration_ms	17821233

11.2 	tr_rho	1
11.2 	S_2	10.4295230073463
11.2 	OSEE_center	1.47676789330271
11.2 	max_bond_dim	73
11.2 	duration_ms	17901856

11.25 	tr_rho	1.0000000496086
11.25 	S_2	10.4369909666648
11.25 	OSEE_center	1.49998009658752
11.25 	max_bond_dim	79
11.25 	duration_ms	17990442

11.3 	tr_rho	1
11.3 	S_2	10.4444632411221
11.3 	OSEE_center	1.5230323947136
11.3 	max_bond_dim	72
11.3 	duration_ms	18099847

11.35 	tr_rho	1
11.35 	S_2	10.4519390719931
11.35 	OSEE_center	1.54591615073636
11.35 	max_bond_dim	72
11.35 	duration_ms	18189663

11.4 	tr_rho	1.00000000938209
11.4 	S_2	10.4594180430701
11.4 	OSEE_center	1.56862293923371
11.4 	max_bond_dim	82
11.4 	duration_ms	18268947

11.45 	tr_rho	1
11.45 	S_2	10.466899703844
11.45 	OSEE_center	1.59114454373517
11.45 	max_bond_dim	72
11.45 	duration_ms	18362519

11.5 	tr_rho	1
11.5 	S_2	10.4743835944827
11.5 	OSEE_center	1.61347295370949
11.5 	max_bond_dim	73
11.5 	duration_ms	18449202

11.55 	tr_rho	1.00000001974735
11.55 	S_2	10.4818693581818
11.55 	OSEE_center	1.63560036121288
11.55 	max_bond_dim	82
11.55 	duration_ms	18537038

11.6 	tr_rho	1
11.6 	S_2	10.4893567049962
11.6 	OSEE_center	1.65751915714073
11.6 	max_bond_dim	72
11.6 	duration_ms	18636472

11.65 	tr_rho	1
11.65 	S_2	10.496845272297
11.65 	OSEE_center	1.6792219271128
11.65 	max_bond_dim	72
11.65 	duration_ms	18720580

11.7 	tr_rho	0.999999982043713
11.7 	S_2	10.504334859095
11.7 	OSEE_center	1.70070144709871
11.7 	max_bond_dim	83
11.7 	duration_ms	18807125

11.75 	tr_rho	1
11.75 	S_2	10.5118252313719
11.75 	OSEE_center	1.72195067876852
11.75 	max_bond_dim	72
11.75 	duration_ms	18915783

11.8 	tr_rho	1
11.8 	S_2	10.5193163023556
11.8 	OSEE_center	1.742962764609
11.8 	max_bond_dim	72
11.8 	duration_ms	19003695

11.85 	tr_rho	0.999999983353585
11.85 	S_2	10.5268079147738
11.85 	OSEE_center	1.76373102294631
11.85 	max_bond_dim	83
11.85 	duration_ms	19087804

11.9 	tr_rho	1
11.9 	S_2	10.5342999481166
11.9 	OSEE_center	1.78424894285991
11.9 	max_bond_dim	71
11.9 	duration_ms	19196335

11.95 	tr_rho	1
11.95 	S_2	10.5417924132149
11.95 	OSEE_center	1.80451017903859
11.95 	max_bond_dim	71
11.95 	duration_ms	19279009

12 	tr_rho	0.999999981723793
12 	S_2	10.5492852488207
12 	OSEE_center	1.82450854673769
12 	max_bond_dim	82
12 	duration_ms	19359223

12.05 	tr_rho	1
12.05 	S_2	10.5567784150675
12.05 	OSEE_center	1.84423801681023
12.05 	max_bond_dim	70
12.05 	duration_ms	19464505

12.1 	tr_rho	0.999999999999998
12.1 	S_2	10.5642720030623
12.1 	OSEE_center	1.86369271085891
12.1 	max_bond_dim	71
12.1 	duration_ms	19552496

12.15 	tr_rho	0.999999977058199
12.15 	S_2	10.5717660119833
12.15 	OSEE_center	1.88286689667305
12.15 	max_bond_dim	83
12.15 	duration_ms	19639611

12.2 	tr_rho	1
12.2 	S_2	10.5792604459735
12.2 	OSEE_center	1.90175498390146
12.2 	max_bond_dim	70
12.2 	duration_ms	19735071

12.25 	tr_rho	1
12.25 	S_2	10.586755457855
12.25 	OSEE_center	1.92035151999057
12.25 	max_bond_dim	70
12.25 	duration_ms	19820907

12.3 	tr_rho	0.999999969015645
12.3 	S_2	10.5942510703461
12.3 	OSEE_center	1.93865118655296
12.3 	max_bond_dim	80
12.3 	duration_ms	19905084

12.35 	tr_rho	0.999999999999999
12.35 	S_2	10.6017472947976
12.35 	OSEE_center	1.95664879608162
12.35 	max_bond_dim	71
12.35 	duration_ms	20015460

12.4 	tr_rho	1
12.4 	S_2	10.6092443300199
12.4 	OSEE_center	1.97433928901409
12.4 	max_bond_dim	71
12.4 	duration_ms	20102080

12.45 	tr_rho	0.999999981530252
12.45 	S_2	10.6167421877581
12.45 	OSEE_center	1.99171773131274
12.45 	max_bond_dim	81
12.45 	duration_ms	20189283

12.5 	tr_rho	0.999999999999999
12.5 	S_2	10.6242409009306
12.5 	OSEE_center	2.00877931242463
12.5 	max_bond_dim	71
12.5 	duration_ms	20301475

12.55 	tr_rho	0.999999999999999
12.55 	S_2	10.6317406072217
12.55 	OSEE_center	2.02551934362243
12.55 	max_bond_dim	72
12.55 	duration_ms	20386973

12.6 	tr_rho	0.999999990261522
12.6 	S_2	10.6392413255839
12.6 	OSEE_center	2.04193325685154
12.6 	max_bond_dim	83
12.6 	duration_ms	20471877

12.65 	tr_rho	0.999999999999999
12.65 	S_2	10.6467430823657
12.65 	OSEE_center	2.05801660390407
12.65 	max_bond_dim	72
12.65 	duration_ms	20584041

12.7 	tr_rho	1
12.7 	S_2	10.6542459510384
12.7 	OSEE_center	2.07376505606273
12.7 	max_bond_dim	73
12.7 	duration_ms	20675899

12.75 	tr_rho	0.999999970752988
12.75 	S_2	10.6617499339107
12.75 	OSEE_center	2.08917440396913
12.75 	max_bond_dim	79
12.75 	duration_ms	20755097

12.8 	tr_rho	1
12.8 	S_2	10.669254980503
12.8 	OSEE_center	2.10424055790175
12.8 	max_bond_dim	75
12.8 	duration_ms	20857870

12.85 	tr_rho	1
12.85 	S_2	10.6767612013228
12.85 	OSEE_center	2.11895954827777
12.85 	max_bond_dim	76
12.85 	duration_ms	20944940

12.9 	tr_rho	0.999999951900918
12.9 	S_2	10.6842685165685
12.9 	OSEE_center	2.13332752641401
12.9 	max_bond_dim	86
12.9 	duration_ms	21029387

12.95 	tr_rho	1
12.95 	S_2	10.6917767930384
12.95 	OSEE_center	2.14734076546756
12.95 	max_bond_dim	75
12.95 	duration_ms	21142231

13 	tr_rho	1
13 	S_2	10.6992861710433
13 	OSEE_center	2.16099566145655
13 	max_bond_dim	76
13 	duration_ms	21232530

13.05 	tr_rho	0.999999937541466
13.05 	S_2	10.7067964868069
13.05 	OSEE_center	2.17428873444147
13.05 	max_bond_dim	85
13.05 	duration_ms	21324965

13.1 	tr_rho	1
13.1 	S_2	10.7143075329579
13.1 	OSEE_center	2.18721662970144
13.1 	max_bond_dim	75
13.1 	duration_ms	21441690

13.15 	tr_rho	1
13.15 	S_2	10.7218194621
13.15 	OSEE_center	2.19977611884692
13.15 	max_bond_dim	75
13.15 	duration_ms	21534101

13.2 	tr_rho	0.999999903487813
13.2 	S_2	10.7293320378969
13.2 	OSEE_center	2.21196410094813
13.2 	max_bond_dim	85
13.2 	duration_ms	21620720

13.25 	tr_rho	1
13.25 	S_2	10.7368449422749
13.25 	OSEE_center	2.22377760351315
13.25 	max_bond_dim	73
13.25 	duration_ms	21740480

13.3 	tr_rho	1
13.3 	S_2	10.7443584233952
13.3 	OSEE_center	2.23521378328978
13.3 	max_bond_dim	73
13.3 	duration_ms	21824629

13.35 	tr_rho	0.999999914396627
13.35 	S_2	10.751872138269
13.35 	OSEE_center	2.24626992691971
13.35 	max_bond_dim	83
13.35 	duration_ms	21913761

13.4 	tr_rho	0.999999999999999
13.4 	S_2	10.7593857537608
13.4 	OSEE_center	2.25694345136647
13.4 	max_bond_dim	73
13.4 	duration_ms	22030377

13.45 	tr_rho	1
13.45 	S_2	10.7668994398937
13.45 	OSEE_center	2.26723190407316
13.45 	max_bond_dim	73
13.45 	duration_ms	22118849

13.5 	tr_rho	0.999999925172714
13.5 	S_2	10.7744128427419
13.5 	OSEE_center	2.2771329629052
13.5 	max_bond_dim	83
13.5 	duration_ms	22209546

13.55 	tr_rho	1
13.55 	S_2	10.7819256202563
13.55 	OSEE_center	2.28664443581228
13.55 	max_bond_dim	71
13.55 	duration_ms	22314919

13.6 	tr_rho	1
13.6 	S_2	10.7894378707417
13.6 	OSEE_center	2.29576426018398
13.6 	max_bond_dim	71
13.6 	duration_ms	22402749

13.65 	tr_rho	0.999999949491893
13.65 	S_2	10.7969492346191
13.65 	OSEE_center	2.30449050195887
13.65 	max_bond_dim	83
13.65 	duration_ms	22488405

13.7 	tr_rho	0.999999999999999
13.7 	S_2	10.8044593928963
13.7 	OSEE_center	2.31282135445711
13.7 	max_bond_dim	72
13.7 	duration_ms	22592827

13.75 	tr_rho	1
13.75 	S_2	10.8119683219232
13.75 	OSEE_center	2.3207551369847
13.75 	max_bond_dim	72
13.75 	duration_ms	22683794

13.8 	tr_rho	0.999999961058439
13.8 	S_2	10.819475687108
13.8 	OSEE_center	2.32829029317585
13.8 	max_bond_dim	86
13.8 	duration_ms	22769421

13.85 	tr_rho	0.999999999999999
13.85 	S_2	10.8269811695949
13.85 	OSEE_center	2.33542538916262
13.85 	max_bond_dim	72
13.85 	duration_ms	22886027

13.9 	tr_rho	1
13.9 	S_2	10.834484676334
13.9 	OSEE_center	2.34215911161037
13.9 	max_bond_dim	73
13.9 	duration_ms	22983848

13.95 	tr_rho	0.999999965397764
13.95 	S_2	10.8419858733117
13.95 	OSEE_center	2.34849026557529
13.95 	max_bond_dim	91
13.95 	duration_ms	23069913

14 	tr_rho	1
14 	S_2	10.8494844269777
14 	OSEE_center	2.35441777231479
14 	max_bond_dim	73
14 	duration_ms	23195760

14.05 	tr_rho	1
14.05 	S_2	10.8569802035829
14.05 	OSEE_center	2.35994066710223
14.05 	max_bond_dim	74
14.05 	duration_ms	23295220

14.1 	tr_rho	0.999999962690505
14.1 	S_2	10.8644728528827
14.1 	OSEE_center	2.36505809699192
14.1 	max_bond_dim	91
14.1 	duration_ms	23385869

14.15 	tr_rho	1
14.15 	S_2	10.8719620106188
14.15 	OSEE_center	2.3697693186933
14.15 	max_bond_dim	73
14.15 	duration_ms	23512582

14.2 	tr_rho	1
14.2 	S_2	10.8794475273528
14.2 	OSEE_center	2.37407369660095
14.2 	max_bond_dim	73
14.2 	duration_ms	23613918

14.25 	tr_rho	0.999999952977594
14.25 	S_2	10.8869290198784
14.25 	OSEE_center	2.3779707009284
14.25 	max_bond_dim	88
14.25 	duration_ms	23715099

14.3 	tr_rho	0.999999999999999
14.3 	S_2	10.8944060758962
14.3 	OSEE_center	2.38145990610872
14.3 	max_bond_dim	72
14.3 	duration_ms	23841717

14.35 	tr_rho	1
14.35 	S_2	10.9018785549504
14.35 	OSEE_center	2.38454098948828
14.35 	max_bond_dim	73
14.35 	duration_ms	23940659

14.4 	tr_rho	0.999999935843181
14.4 	S_2	10.9093460238489
14.4 	OSEE_center	2.38721373028328
14.4 	max_bond_dim	94
14.4 	duration_ms	24044334

14.45 	tr_rho	1
14.45 	S_2	10.9168080043904
14.45 	OSEE_center	2.38947800892263
14.45 	max_bond_dim	73
14.45 	duration_ms	24165957

14.5 	tr_rho	1
14.5 	S_2	10.924264392805
14.5 	OSEE_center	2.39133380680211
14.5 	max_bond_dim	74
14.5 	duration_ms	24265396

14.55 	tr_rho	0.999999963499972
14.55 	S_2	10.9317146893876
14.55 	OSEE_center	2.39278120641124
14.55 	max_bond_dim	97
14.55 	duration_ms	24358709

14.6 	tr_rho	1
14.6 	S_2	10.9391584396468
14.6 	OSEE_center	2.39382039192941
14.6 	max_bond_dim	72
14.6 	duration_ms	24470329

14.65 	tr_rho	1
14.65 	S_2	10.9465953979129
14.65 	OSEE_center	2.39445165028835
14.65 	max_bond_dim	72
14.65 	duration_ms	24558861

14.7 	tr_rho	0.999999971077688
14.7 	S_2	10.9540250899429
14.7 	OSEE_center	2.39467537266457
14.7 	max_bond_dim	93
14.7 	duration_ms	24653785

14.75 	tr_rho	1
14.75 	S_2	10.961447048065
14.75 	OSEE_center	2.39449205645433
14.75 	max_bond_dim	71
14.75 	duration_ms	24770875

14.8 	tr_rho	0.999999999999999
14.8 	S_2	10.9688609706871
14.8 	OSEE_center	2.39390230770431
14.8 	max_bond_dim	72
14.8 	duration_ms	24868349

14.85 	tr_rho	0.999999961849767
14.85 	S_2	10.9762663757501
14.85 	OSEE_center	2.39290684395513
14.85 	max_bond_dim	95
14.85 	duration_ms	24967156

14.9 	tr_rho	1
14.9 	S_2	10.9836627576714
14.9 	OSEE_center	2.39150649750456
14.9 	max_bond_dim	71
14.9 	duration_ms	25087055

14.95 	tr_rho	0.999999999999999
14.95 	S_2	10.9910498368021
14.95 	OSEE_center	2.38970221904249
14.95 	max_bond_dim	71
14.95 	duration_ms	25181502

15 	tr_rho	0.999999956196354
15 	S_2	10.9984271023002
15 	OSEE_center	2.3874950816065
15 	max_bond_dim	92
15 	duration_ms	25277169

15.05 	tr_rho	1
15.05 	S_2	11.0057940330527
15.05 	OSEE_center	2.38488628482408
15.05 	max_bond_dim	71
15.05 	duration_ms	25396436

15.1 	tr_rho	1
15.1 	S_2	11.0131503731908
15.1 	OSEE_center	2.38187715937078
15.1 	max_bond_dim	72
15.1 	duration_ms	25497175

15.15 	tr_rho	0.99999995153509
15.15 	S_2	11.0204956088583
15.15 	OSEE_center	2.37846917159399
15.15 	max_bond_dim	90
15.15 	duration_ms	25588696

15.2 	tr_rho	1
15.2 	S_2	11.0278292247701
15.2 	OSEE_center	2.3746639282319
15.2 	max_bond_dim	72
15.2 	duration_ms	25702997

15.25 	tr_rho	1
15.25 	S_2	11.0351510067718
15.25 	OSEE_center	2.37046318114034
15.25 	max_bond_dim	71
15.25 	duration_ms	25790399

15.3 	tr_rho	0.999999948009618
15.3 	S_2	11.0424604629034
15.3 	OSEE_center	2.36586883198926
15.3 	max_bond_dim	85
15.3 	duration_ms	25890045

15.35 	tr_rho	1
15.35 	S_2	11.0497571100893
15.35 	OSEE_center	2.36088293682795
15.35 	max_bond_dim	71
15.35 	duration_ms	25999347

15.4 	tr_rho	1
15.4 	S_2	11.0570407963386
15.4 	OSEE_center	2.35550771043015
15.4 	max_bond_dim	70
15.4 	duration_ms	26098330

15.45 	tr_rho	0.999999943512365
15.45 	S_2	11.0643110790141
15.45 	OSEE_center	2.34974553039542
15.45 	max_bond_dim	86
15.45 	duration_ms	26194484

15.5 	tr_rho	1
15.5 	S_2	11.0715675312426
15.5 	OSEE_center	2.34359894089575
15.5 	max_bond_dim	71
15.5 	duration_ms	26310183

15.55 	tr_rho	1
15.55 	S_2	11.078810092568
15.55 	OSEE_center	2.33707065598218
15.55 	max_bond_dim	70
15.55 	duration_ms	26402589

15.6 	tr_rho	0.99999994119145
15.6 	S_2	11.0860383934088
15.6 	OSEE_center	2.33016356246056
15.6 	max_bond_dim	84
15.6 	duration_ms	26498032

15.65 	tr_rho	1
15.65 	S_2	11.0932520919232
15.65 	OSEE_center	2.32288072221987
15.65 	max_bond_dim	70
15.65 	duration_ms	26610271

15.7 	tr_rho	1
15.7 	S_2	11.1004512340248
15.7 	OSEE_center	2.31522537395207
15.7 	max_bond_dim	70
15.7 	duration_ms	26705999

15.75 	tr_rho	0.999999939782691
15.75 	S_2	11.1076355493892
15.75 	OSEE_center	2.30720093430468
15.75 	max_bond_dim	85
15.75 	duration_ms	26795941

15.8 	tr_rho	0.999999999999998
15.8 	S_2	11.1148048033829
15.8 	OSEE_center	2.29881099836545
15.8 	max_bond_dim	72
15.8 	duration_ms	26908831

15.85 	tr_rho	1
15.85 	S_2	11.121959162468
15.85 	OSEE_center	2.29005933944458
15.85 	max_bond_dim	72
15.85 	duration_ms	27007012

15.9 	tr_rho	0.9999999356508
15.9 	S_2	11.1290984729749
15.9 	OSEE_center	2.28094990823826
15.9 	max_bond_dim	82
15.9 	duration_ms	27097383

15.95 	tr_rho	1
15.95 	S_2	11.1362226144181
15.95 	OSEE_center	2.27148683129688
15.95 	max_bond_dim	72
15.95 	duration_ms	27206014

16 	tr_rho	1
16 	S_2	11.1433318947802
16 	OSEE_center	2.26167440878901
16 	max_bond_dim	74
16 	duration_ms	27299103

16.05 	tr_rho	0.999999933355182
16.05 	S_2	11.15042627738
16.05 	OSEE_center	2.25151711170314
16.05 	max_bond_dim	83
16.05 	duration_ms	27386361

16.1 	tr_rho	1
16.1 	S_2	11.157505761988
16.1 	OSEE_center	2.24101957842085
16.1 	max_bond_dim	72
16.1 	duration_ms	27491890

16.15 	tr_rho	1
16.15 	S_2	11.164570788607
16.15 	OSEE_center	2.23018661069374
16.15 	max_bond_dim	74
16.15 	duration_ms	27579735

16.2 	tr_rho	0.999999930607171
16.2 	S_2	11.171621435922
16.2 	OSEE_center	2.21902316920741
16.2 	max_bond_dim	84
16.2 	duration_ms	27660620

16.25 	tr_rho	1
16.25 	S_2	11.178657813426
16.25 	OSEE_center	2.20753436868857
16.25 	max_bond_dim	74
16.25 	duration_ms	27763421

16.3 	tr_rho	1
16.3 	S_2	11.185680481184
16.3 	OSEE_center	2.19572547260883
16.3 	max_bond_dim	74
16.3 	duration_ms	27856286

16.35 	tr_rho	0.999999935025843
16.35 	S_2	11.1926896139013
16.35 	OSEE_center	2.18360188771566
16.35 	max_bond_dim	87
16.35 	duration_ms	27939431

16.4 	tr_rho	1
16.4 	S_2	11.1996854226921
16.4 	OSEE_center	2.17116915834797
16.4 	max_bond_dim	76
16.4 	duration_ms	28044781

16.45 	tr_rho	0.999999999999999
16.45 	S_2	11.2066685325075
16.45 	OSEE_center	2.1584329606139
16.45 	max_bond_dim	76
16.45 	duration_ms	28129787

16.5 	tr_rho	0.999999931117518
16.5 	S_2	11.2136391980491
16.5 	OSEE_center	2.14539909668294
16.5 	max_bond_dim	86
16.5 	duration_ms	28209423

16.55 	tr_rho	0.999999999999998
16.55 	S_2	11.2205976811613
16.55 	OSEE_center	2.13207348915614
16.55 	max_bond_dim	77
16.55 	duration_ms	28320255

16.6 	tr_rho	1
16.6 	S_2	11.2275446671412
16.6 	OSEE_center	2.11846217558442
16.6 	max_bond_dim	76
16.6 	duration_ms	28412204

16.65 	tr_rho	0.999999930029943
16.65 	S_2	11.2344804331215
16.65 	OSEE_center	2.10457130341455
16.65 	max_bond_dim	85
16.65 	duration_ms	28503492

16.7 	tr_rho	1
16.7 	S_2	11.2414052535782
16.7 	OSEE_center	2.09040712529955
16.7 	max_bond_dim	74
16.7 	duration_ms	28613336

16.75 	tr_rho	1
16.75 	S_2	11.24831981671
