#time	quantity	value
5.55 	duration_ms	815

5.6 	tr_rho	1
5.6 	S_2	2.35114554345339
5.6 	OSEE_center	1.1398826048677
5.6 	max_bond_dim	5
5.6 	duration_ms	823

5.65 	tr_rho	1
5.65 	S_2	2.35283216122897
5.65 	OSEE_center	1.14837931691102
5.65 	max_bond_dim	6
5.65 	duration_ms	830

5.7 	tr_rho	1.00000000000005
5.7 	S_2	2.35451955258281
5.7 	OSEE_center	1.15673558932075
5.7 	max_bond_dim	9
5.7 	duration_ms	837

5.75 	tr_rho	1
5.75 	S_2	2.35620763979147
5.75 	OSEE_center	1.16494975628972
5.75 	max_bond_dim	5
5.75 	duration_ms	845

5.8 	tr_rho	1
5.8 	S_2	2.35789634500741
5.8 	OSEE_center	1.173020187819
5.8 	max_bond_dim	6
5.8 	duration_ms	853

5.85 	tr_rho	1.00000000000012
5.85 	S_2	2.35958559029456
5.85 	OSEE_center	1.1809452897055
5.85 	max_bond_dim	11
5.85 	duration_ms	860

5.9 	tr_rho	1
5.9 	S_2	2.36127529765939
5.9 	OSEE_center	1.18872350352777
5.9 	max_bond_dim	6
5.9 	duration_ms	868

5.95 	tr_rho	1
5.95 	S_2	2.36296538908218
5.95 	OSEE_center	1.19635330663034
5.95 	max_bond_dim	6
5.95 	duration_ms	875

6 	tr_rho	1.00000000000016
6 	S_2	2.36465578654719
6 	OSEE_center	1.20383321210681
6 	max_bond_dim	11
6 	duration_ms	883

6.05 	tr_rho	1
6.05 	S_2	2.36634641207193
6.05 	OSEE_center	1.21116176878041
6.05 	max_bond_dim	5
6.05 	duration_ms	891

6.1 	tr_rho	1
6.1 	S_2	2.36803718773338
6.1 	OSEE_center	1.2183375611823
6.1 	max_bond_dim	6
6.1 	duration_ms	898

6.15 	tr_rho	1.00000000000006
6.15 	S_2	2.36972803569712
6.15 	OSEE_center	1.22535920952793
6.15 	max_bond_dim	9
6.15 	duration_ms	905

6.2 	tr_rho	1
6.2 	S_2	2.3714188782412
6.2 	OSEE_center	1.23222536969022
6.2 	max_bond_dim	6
6.2 	duration_ms	913

6.25 	tr_rho	1
6.25 	S_2	2.3731096377808
6.25 	OSEE_center	1.23893473316991
6.25 	max_bond_dim	6
6.25 	duration_ms	920

6.3 	tr_rho	1.00000000000015
6.3 	S_2	2.37480023689223
6.3 	OSEE_center	1.24548602706369
6.3 	max_bond_dim	11
6.3 	duration_ms	927

6.35 	tr_rho	1
6.35 	S_2	2.37649059833485
6.35 	OSEE_center	1.25187801402852
6.35 	max_bond_dim	6
6.35 	duration_ms	935

6.4 	tr_rho	1
6.4 	S_2	2.37818064507222
6.4 	OSEE_center	1.2581094922432
6.4 	max_bond_dim	7
6.4 	duration_ms	942

6.45 	tr_rho	1.0000000000002
6.45 	S_2	2.3798703002938
6.45 	OSEE_center	1.26417929536708
6.45 	max_bond_dim	11
6.45 	duration_ms	949

6.5 	tr_rho	1
6.5 	S_2	2.38155948743361
6.5 	OSEE_center	1.27008629249525
6.5 	max_bond_dim	7
6.5 	duration_ms	961

6.55 	tr_rho	1
6.55 	S_2	2.38324813018782
6.55 	OSEE_center	1.27582938811067
6.55 	max_bond_dim	7
6.55 	duration_ms	969

6.6 	tr_rho	1.00000000000042
6.6 	S_2	2.38493615253506
6.6 	OSEE_center	1.2814075220336
6.6 	max_bond_dim	10
6.6 	duration_ms	977

6.65 	tr_rho	1
6.65 	S_2	2.38662347875158
6.65 	OSEE_center	1.28681966936759
6.65 	max_bond_dim	6
6.65 	duration_ms	985

6.7 	tr_rho	1
6.7 	S_2	2.38831003342631
6.7 	OSEE_center	1.29206484044257
6.7 	max_bond_dim	7
6.7 	duration_ms	992

6.75 	tr_rho	1.00000000000035
6.75 	S_2	2.38999574147889
6.75 	OSEE_center	1.29714208075548
6.75 	max_bond_dim	11
6.75 	duration_ms	999

6.8 	tr_rho	1
6.8 	S_2	2.39168052817309
6.8 	OSEE_center	1.30205047090787
6.8 	max_bond_dim	7
6.8 	duration_ms	1009

6.85 	tr_rho	1
6.85 	S_2	2.39336431912909
6.85 	OSEE_center	1.30678912654075
6.85 	max_bond_dim	7
6.85 	duration_ms	1016

6.9 	tr_rho	1.0000000000008
6.9 	S_2	2.39504704034011
6.9 	OSEE_center	1.3113571982678
6.9 	max_bond_dim	11
6.9 	duration_ms	1024

6.95 	tr_rho	1
6.95 	S_2	2.39672861818469
6.95 	OSEE_center	1.31575387160564
6.95 	max_bond_dim	5
6.95 	duration_ms	1032

7 	tr_rho	1
7 	S_2	2.39840897943236
7 	OSEE_center	1.31997836690221
7 	max_bond_dim	6
7 	duration_ms	1039

7.05 	tr_rho	1.00000000000013
7.05 	S_2	2.40008805126617
7.05 	OSEE_center	1.32402993926386
7.05 	max_bond_dim	11
7.05 	duration_ms	1046

7.1 	tr_rho	1
7.1 	S_2	2.40176576128712
7.1 	OSEE_center	1.32790787848045
7.1 	max_bond_dim	6
7.1 	duration_ms	1055

7.15 	tr_rho	1
7.15 	S_2	2.40344203752589
7.15 	OSEE_center	1.33161150894905
7.15 	max_bond_dim	6
7.15 	duration_ms	1062

7.2 	tr_rho	1.00000000000022
7.2 	S_2	2.40511680845487
7.2 	OSEE_center	1.33514018959712
7.2 	max_bond_dim	11
7.2 	duration_ms	1070

7.25 	tr_rho	1
7.25 	S_2	2.40679000299816
7.25 	OSEE_center	1.33849331380445
7.25 	max_bond_dim	5
7.25 	duration_ms	1078

7.3 	tr_rho	1
7.3 	S_2	2.40846155053936
7.3 	OSEE_center	1.3416703093248
7.3 	max_bond_dim	6
7.3 	duration_ms	1085

7.35 	tr_rho	1.00000000000015
7.35 	S_2	2.41013138093515
7.35 	OSEE_center	1.34467063820742
