#time	operator	index	value
2.05	X	3	-0.0448298306532219
2.05	Y	3	0.0162974067111635
2.05	Z	3	-0.0305844048614283
2.05	X	5	0.0108130354111365
2.05	Y	5	0.196589155562572
2.05	Z	5	0.00741668062809061

2.1	X	1	0.0444119402803574
2.1	Y	1	0.254661856325601
2.1	Z	1	0.0082147319481558
2.1	X	3	-0.0487486684654144
2.1	Y	3	0.0187176458253053
2.1	Z	3	-0.0303799893787005
2.1	X	5	0.0144081548278261
2.1	Y	5	0.205228817133322
2.1	Z	5	0.00766459817310141

2.15	X	1	0.0503688717877462
2.15	Y	1	0.264812867580692
2.15	Z	1	0.00863010671595458
2.15	X	3	-0.0527679287582496
2.15	Y	3	0.0213520430732452
2.15	Z	3	-0.0301756144415989
2.15	X	5	0.0181303155873279
2.15	Y	5	0.213792721607957
2.15	Z	5	0.00791245379574569

2.2	X	1	0.0565116068998604
2.2	Y	1	0.274815790328502
2.2	Z	1	0.00904530751847882
2.2	X	3	-0.0568773966440306
2.2	Y	3	0.0242067771654522
2.2	Z	3	-0.0299712800420823
2.2	X	5	0.0219780827395562
2.2	Y	5	0.222278612349111
2.2	Z	5	0.00816024751149139

2.25	X	1	0.0628367213497734
2.25	Y	1	0.284666605158399
2.25	Z	1	0.00946033442858491
2.25	X	3	-0.0610665814977459
2.25	Y	3	0.0272875801537794
2.25	Z	3	-0.0297669861721084
2.25	X	5	0.0259499825637828
2.25	Y	5	0.230684260541268
2.25	Z	5	0.00840797933577494

2.3	X	1	0.0693407061917234
2.3	Y	1	0.294361372707368
2.3	Z	1	0.00987518751910443
2.3	X	3	-0.0653247358264454
2.3	Y	3	0.0305997264561352
2.3	Z	3	-0.0295627328236373
2.3	X	5	0.0300445031046387
2.3	Y	5	0.239007465866217
2.3	Z	5	0.00865564928410854

2.35	X	1	0.0760199696613518
2.35	Y	1	0.303896235446294
2.35	Z	1	0.0102898668628336
2.35	X	3	-0.069640874554615
2.35	Y	3	0.0341480226639272
2.35	Z	3	-0.0293585199886337
2.35	X	5	0.0342600947199991
2.35	Y	5	0.247246057168109
2.35	Z	5	0.00890325737192432

2.4	X	1	0.0828708390760233
2.4	Y	1	0.313267419421896
2.4	Z	1	0.0107043725325422
2.4	X	3	-0.0740037946934091
2.4	Y	3	0.0379367981476121
2.4	Z	3	-0.0291543476590618
2.4	X	5	0.0385951706404427
2.4	Y	5	0.255397893108005
2.4	Z	5	0.00915080361467897

2.45	X	1	0.0898895627575668
2.45	Y	1	0.322471235961288
2.45	Z	1	0.0111187046009654
2.45	X	3	-0.078402095361037
2.45	Y	3	0.0419698964743708
2.45	Z	3	-0.0289502158268865
2.45	X	5	0.0430481075401077
2.45	Y	5	0.263460862807602
2.45	Z	5	0.00939828802780039

2.5	X	1	0.0970723120237131
2.5	Y	1	0.331504083316579
2.5	Z	1	0.0115328631408119
2.5	X	3	-0.0828241981211172
2.5	Y	3	0.046250667650597
2.5	Z	3	-0.028746124484074
2.5	X	5	0.0476172461187761
2.5	Y	5	0.271432886482053
2.5	Z	5	0.00964571062674612

2.55	X	1	0.10441518317378
2.55	Y	1	0.340362448282602
2.55	Z	1	0.0119468482247568
2.55	X	3	-0.087258367605335
2.55	Y	3	0.0507819612005318
2.55	Z	3	-0.0285420736225942
2.55	X	5	0.0523008916948371
2.55	Y	5	0.279311916061589
2.55	Z	5	0.0098930714269344

2.6	X	1	0.111914199531277
2.6	Y	1	0.349042907756758
2.6	Z	1	0.0123606599254475
2.6	X	3	-0.0916927323863883
2.6	Y	3	0.0555661200910265
2.6	Z	3	-0.0283380632344198
2.6	X	5	0.0570973148091041
2.6	Y	5	0.287095935801817
2.6	Z	5	0.0101403704438405

2.65	X	1	0.119565313519439
2.65	Y	1	0.357542130255254
2.65	Z	1	0.012774298315498
2.65	X	3	-0.0961153060668422
2.65	Y	3	0.0606049755110335
2.65	Z	3	-0.0281340933115193
2.65	X	5	0.0620047518392
2.65	Y	5	0.294782962882477
2.65	Z	5	0.0103876076928752

2.7	X	1	0.127364408758353
2.7	Y	1	0.36585687738042
2.7	Z	1	0.0131877634674943
2.7	X	3	-0.100514008549223
2.7	Y	3	0.0658998425130221
2.7	Z	3	-0.027930163845868
2.7	X	5	0.0670214056241257
2.7	Y	5	0.302371047994477
2.7	Z	5	0.0106347831894586

2.75	X	1	0.135307302196697
2.75	Y	1	0.373984005243192
2.75	Z	1	0.0136010554539908
2.75	X	3	-0.104876687452501
2.75	Y	3	0.071451516522151
2.75	Z	3	-0.0277262748294409
2.75	X	5	0.0721454460990781
2.75	Y	5	0.309858275915041
2.75	Z	5	0.0108818969490322

2.8	X	1	0.143389746274038
2.8	Y	1	0.381920465834511
2.8	Z	1	0.0140141743475114
2.8	X	3	-0.109191139639888
2.8	Y	3	0.0772602707175898
2.8	Z	3	-0.0275224262542143
2.8	X	5	0.0773750109400847
2.8	Y	5	0.317242766070772
2.8	Z	5	0.0111289489870101

2.85	X	1	0.151607431112954
2.85	Y	1	0.389663308344681
2.85	Z	1	0.0144271202205515
2.85	X	3	-0.113445132822805
2.85	Y	3	0.0833258542890083
2.85	Z	3	-0.02731861811217
2.85	X	5	0.0827082062182645
2.85	Y	5	0.324522673088494
2.85	Z	5	0.011375939318812

2.9	X	1	0.159955986719904
2.9	Y	1	0.397209680441746
2.9	Z	1	0.0148398931455739
2.9	X	3	-0.117626427205791
2.9	Y	3	0.0896474915698157
2.9	Z	3	-0.0271148503952851
2.9	X	5	0.0881431070676055
2.9	Y	5	0.331696187331798
2.9	Z	5	0.01162286795983

2.95	X	1	0.168430985258054
2.95	Y	1	0.404556829484359
2.95	Z	1	0.0152524931950109
2.95	X	3	-0.121722797137141
2.95	Y	3	0.0962238820473479
2.95	Z	3	-0.0269111230955422
2.95	X	5	0.0936777583414976
2.95	Y	5	0.33876153543439
2.95	Z	5	0.0118697349254893

3	X	1	0.177027943279751
3	Y	1	0.411702103701694
3	Z	1	0.0156649204412672
3	X	3	-0.125722052730113
3	Y	3	0.103053201248776
3	Z	3	-0.0267074362049242
3	X	5	0.0993101753129827
3	Y	5	0.345716980805689
3	Z	5	0.012116540231233

3.05	X	1	0.185742324034893
3.05	Y	1	0.418642953307808
3.05	Z	1	0.0160771749567135
3.05	X	3	-0.129612061419639
3.05	Y	3	0.110133102500112
3.05	Z	3	-0.0265037897154146
3.05	X	5	0.105038344374548
3.05	Y	5	0.352560824122426
3.05	Z	5	0.0123632838924058

3.1	X	1	0.194569539778935
3.1	Y	1	0.425376931570204
3.1	Z	1	0.0164892568136935
3.1	X	3	-0.133380769419666
3.1	Y	3	0.117460719554301
3.1	Z	3	-0.0263001836190038
3.1	X	5	0.110860223705222
3.1	Y	5	0.359291403838793
3.1	Z	5	0.0126099659244065

3.15	X	1	0.203504954106085
3.15	Y	1	0.431901695824865
3.15	Z	1	0.0169011660845189
3.15	X	3	-0.137016223046468
3.15	Y	3	0.125032670083005
3.15	Z	3	-0.0260966179076763
3.15	X	5	0.116773743979418
3.15	Y	5	0.365907096654767
3.15	Z	5	0.0128565863426746

3.2	X	1	0.212543884302399
3.2	Y	1	0.438215008438474
3.2	Z	1	0.0173129028414716
3.2	X	3	-0.140506589873525
3.2	Y	3	0.132845060025287
3.2	Z	3	-0.0258930925734223
3.2	X	5	0.122776809142556
3.2	Y	5	0.372406317939842
3.2	Z	5	0.0131031451625487

3.25	X	1	0.221681603717635
3.25	Y	1	0.444314737717486
3.25	Z	1	0.0177244671568029
3.25	X	3	-0.143840179683941
3.25	Y	3	0.140893488785083
3.25	Z	3	-0.0256896076082352
3.25	X	5	0.12886729703706
3.25	Y	5	0.378787522248634
3.25	Z	5	0.013349642399437

3.3	X	1	0.230913344154607
3.3	Y	1	0.450198858763633
3.3	Z	1	0.0181358591027332
3.3	X	3	-0.147005465186705
3.3	Y	3	0.149173055267971
3.3	Z	3	-0.0254861630041067
3.3	X	5	0.135043060206212
3.3	Y	5	0.38504920370113
3.3	Z	5	0.0135960780688318

3.35	X	1	0.240234298274903
3.35	Y	1	0.455865454275548
