value,std_dev,unit,chi_sq,verified,variable_name,backend,end_date,device_components,experiment_id
-3783.381878634289,29.183624904780338,,1.5223282470602235,False,Delta_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
1406.0591519573936,12.74823847997882,,1.5223282470602235,False,nu_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
44810.55896940832,31.867554528192272,,1.5223282470602235,False,freq_e,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
47622.677273323105,31.825493904154058,,1.5223282470602235,False,freq_o,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.5,0.0,,1.5223282470602235,False,b_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.00014483351484935401,3.0489869687657984e-06,,1.5223282470602235,False,T2_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.48095488338316306,0.0021287885074953395,,1.5223282470602235,False,A_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.5037485246663036,0.0009245698795962349,,1.5223282470602235,False,B_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.003414700587967498,0.00887281266286926,,1.5223282470602235,False,phi_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.024085988698632495,2108341.0435768515,,1.5223282470602235,False,kappa,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q0,bfd05c42-6aa8-4c89-b770-00277b4473a9
-2759.7922334337054,,,2.1048157763615643,False,Delta_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
7418.17291593464,,,2.1048157763615643,False,nu_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
39822.03485063166,,,2.1048157763615643,False,freq_e,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
54658.38068250094,,,2.1048157763615643,False,freq_o,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.5,0.0,,2.1048157763615643,False,b_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.00021296000586340803,,,2.1048157763615643,False,T2_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.48760974888709124,,,2.1048157763615643,False,A_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.5025867763545964,,,2.1048157763615643,False,B_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.0025214217744919318,,,2.1048157763615643,False,phi_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
2.3278507776947066e-05,,,2.1048157763615643,False,kappa,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q2,bfd05c42-6aa8-4c89-b770-00277b4473a9
-202.73729095036833,25.588654111445724,,1.4229326873544665,False,Delta_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
2078.1687119925555,16.88076500072154,,1.4229326873544665,False,nu_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
47719.093997057076,30.64918254572777,,1.4229326873544665,False,freq_e,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
51875.43142104219,30.661156236649713,,1.4229326873544665,False,freq_o,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.5,0.0,,1.4229326873544665,False,b_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.00016021895473917943,8.960500126295326e-06,,1.4229326873544665,False,T2_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.4782950582226983,0.003029752518504548,,1.4229326873544665,False,A_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.49888725470122275,0.0009355431649067156,,1.4229326873544665,False,B_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
0.0009711851399978871,0.008452614350403764,,1.4229326873544665,False,phi_PO,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
3270.128053336873,301.45506267819695,,1.4229326873544665,False,kappa,ibm_cusco,2023-07-27 11:20:21.896000+03:00,Q4,bfd05c42-6aa8-4c89-b770-00277b4473a9
