backend,n_qubits,i_qubits_group,unique_id,max_chi_sq,median_chi_sq,init_state,logical_gate,n_dd_cycles,b_zz_dd,edges_descr,topology,b_stabilizers,t_final,offset_freq,qubits,cz_groups,gate_len_groups,zz_dd_group_indexes,delays,estimation_id,experiment_id,experiment_link
ibm_cusco,12,1,716e1f7ec19046c9b39a78017c7909c3,7.06,1.29,gr,,0,True,rings.127.B,127.eagle,True,5.1712e-05,0.0,"[4, 5, 15, 6, 22, 7, 23, 8, 24, 16, 25, 26]","[[[4, 15], [5, 6], [8, 7], [23, 22], [25, 24], [26, 16]], [[5, 4], [7, 6], [16, 8], [22, 15], [23, 24], [26, 25]]]","[[5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07], [5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07]]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0]","[0.0, 1.4364444444444443e-06, 2.8728888888888886e-06, 4.309333333333333e-06, 5.745777777777777e-06, 7.182222222222222e-06, 8.618666666666666e-06, 1.005511111111111e-05, 1.1491555555555555e-05, 1.2927999999999999e-05, 1.4364444444444443e-05, 1.5800888888888888e-05, 1.7237333333333332e-05, 1.8673777777777776e-05, 2.011022222222222e-05, 2.1546666666666665e-05, 2.298311111111111e-05, 2.4419555555555553e-05, 2.5855999999999998e-05, 2.7292444444444442e-05, 2.8728888888888886e-05, 3.016533333333333e-05, 3.1601777777777775e-05, 3.303822222222222e-05, 3.4474666666666664e-05, 3.5911111111111105e-05, 3.734755555555555e-05, 3.8784e-05, 4.022044444444444e-05, 4.165688888888888e-05, 4.309333333333333e-05, 4.452977777777778e-05, 4.596622222222222e-05, 4.740266666666666e-05, 4.883911111111111e-05, 5.0275555555555555e-05, 5.1711999999999995e-05]",cbb76912948e4367bd6b875d5d382f6b,6b9e4ea3-8570-4512-8805-e271d202bc7f,https://quantum-computing.ibm.com/experiments/6b9e4ea3-8570-4512-8805-e271d202bc7f?plotsLimit=50
ibm_cusco,12,1,cc066102d9024164b80ce16362d93bb6,7.06,1.29,gr,,1,True,rings.127.B,127.eagle,True,5.1712e-05,0.0,"[4, 5, 15, 6, 22, 7, 23, 8, 24, 16, 25, 26]","[[[4, 15], [5, 6], [8, 7], [23, 22], [25, 24], [26, 16]], [[5, 4], [7, 6], [16, 8], [22, 15], [23, 24], [26, 25]]]","[[5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07], [5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07, 5.48e-07]]","[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0]","[0.0, 5.745777777777777e-06, 1.1491555555555555e-05, 1.7237333333333332e-05, 2.298311111111111e-05, 2.8728888888888886e-05, 3.4474666666666664e-05, 4.022044444444444e-05, 4.596622222222222e-05, 5.1711999999999995e-05]",cbb76912948e4367bd6b875d5d382f6b,6b9e4ea3-8570-4512-8805-e271d202bc7f,https://quantum-computing.ibm.com/experiments/6b9e4ea3-8570-4512-8805-e271d202bc7f?plotsLimit=50
ibm_cusco,3,4,c881fd5ceae24b67a133c082f36384e6,1.93,1.64,+x,,0,False,triples,127.eagle,False,9.9968e-05,0.0,"[22, 23, 24]","[[[23, 22]], [[23, 24]]]","[[5.48e-07], [5.48e-07]]","[0, 1, 0]","[0.0, 1.0097777777777779e-06, 2.0195555555555557e-06, 3.0293333333333334e-06, 4.039111111111111e-06, 5.0488888888888895e-06, 6.058666666666667e-06, 7.068444444444445e-06, 8.078222222222223e-06, 9.088e-06, 1.0097777777777779e-05, 1.1107555555555556e-05, 1.2117333333333333e-05, 1.3127111111111112e-05, 1.413688888888889e-05, 1.5146666666666668e-05, 1.6156444444444446e-05, 1.7166222222222223e-05, 1.8176e-05, 1.918577777777778e-05, 2.0195555555555558e-05, 2.1205333333333335e-05, 2.2215111111111112e-05, 2.322488888888889e-05, 2.4234666666666667e-05, 2.5244444444444447e-05, 2.6254222222222225e-05, 2.7264000000000002e-05, 2.827377777777778e-05, 2.9283555555555556e-05, 3.0293333333333337e-05, 3.130311111111111e-05, 3.231288888888889e-05, 3.332266666666667e-05, 3.4332444444444446e-05, 3.5342222222222226e-05, 3.6352e-05, 3.736177777777778e-05, 3.837155555555556e-05, 3.9381333333333335e-05, 4.0391111111111116e-05, 4.140088888888889e-05, 4.241066666666667e-05, 4.342044444444445e-05, 4.4430222222222225e-05, 4.5440000000000005e-05, 4.644977777777778e-05, 4.745955555555556e-05, 4.8469333333333334e-05, 4.9479111111111114e-05, 5.0488888888888895e-05, 5.149866666666667e-05, 5.250844444444445e-05, 5.351822222222222e-05, 5.4528000000000004e-05, 5.5537777777777784e-05, 5.654755555555556e-05, 5.755733333333334e-05, 5.856711111111111e-05, 5.957688888888889e-05, 6.0586666666666674e-05, 6.159644444444445e-05, 6.260622222222222e-05, 6.361600000000001e-05, 6.462577777777778e-05, 6.563555555555556e-05, 6.664533333333334e-05, 6.765511111111112e-05, 6.866488888888889e-05, 6.967466666666667e-05, 7.068444444444445e-05, 7.169422222222223e-05, 7.2704e-05, 7.371377777777779e-05, 7.472355555555556e-05, 7.573333333333334e-05, 7.674311111111112e-05, 7.77528888888889e-05, 7.876266666666667e-05, 7.977244444444444e-05, 8.078222222222223e-05, 8.1792e-05, 8.280177777777778e-05, 8.381155555555557e-05, 8.482133333333334e-05, 8.583111111111111e-05, 8.68408888888889e-05, 8.785066666666668e-05, 8.886044444444445e-05, 8.987022222222222e-05, 9.088000000000001e-05, 9.188977777777778e-05, 9.289955555555556e-05, 9.390933333333335e-05, 9.491911111111112e-05, 9.59288888888889e-05, 9.693866666666667e-05, 9.794844444444445e-05, 9.895822222222223e-05, 9.9968e-05]",39a94fc41e68493e976e2c9319cd04a6,cc339b7e-3429-4edb-bfbd-e91bea5dca4d,https://quantum-computing.ibm.com/experiments/cc339b7e-3429-4edb-bfbd-e91bea5dca4d?plotsLimit=50
ibm_cusco,3,4,9952b4b8a80744a798ee415970185d11,1.72,1.54,gr,,0,False,triples,127.eagle,True,0.000149248,0.0,"[22, 23, 24]","[[[23, 22]], [[23, 24]]]","[[5.48e-07], [5.48e-07]]","[0, 1, 0]","[0.0, 1.5075555555555556e-06, 3.015111111111111e-06, 4.5226666666666665e-06, 6.030222222222222e-06, 7.537777777777778e-06, 9.045333333333333e-06, 1.055288888888889e-05, 1.2060444444444445e-05, 1.3568e-05, 1.5075555555555556e-05, 1.6583111111111113e-05, 1.8090666666666666e-05, 1.9598222222222223e-05, 2.110577777777778e-05, 2.2613333333333333e-05, 2.412088888888889e-05, 2.5628444444444446e-05, 2.7136e-05, 2.8643555555555556e-05, 3.0151111111111112e-05, 3.165866666666667e-05, 3.3166222222222226e-05, 3.4673777777777775e-05, 3.618133333333333e-05, 3.768888888888889e-05, 3.9196444444444445e-05, 4.0704e-05, 4.221155555555556e-05, 4.371911111111111e-05, 4.5226666666666665e-05, 4.673422222222222e-05, 4.824177777777778e-05, 4.9749333333333335e-05, 5.125688888888889e-05, 5.276444444444445e-05, 5.4272e-05, 5.5779555555555555e-05, 5.728711111111111e-05, 5.879466666666667e-05, 6.0302222222222225e-05, 6.180977777777777e-05, 6.331733333333334e-05, 6.482488888888889e-05, 6.633244444444445e-05, 6.784e-05, 6.934755555555555e-05, 7.085511111111111e-05, 7.236266666666666e-05, 7.387022222222223e-05, 7.537777777777778e-05, 7.688533333333334e-05, 7.839288888888889e-05, 7.990044444444444e-05, 8.1408e-05, 8.291555555555555e-05, 8.442311111111112e-05, 8.593066666666667e-05, 8.743822222222222e-05, 8.894577777777778e-05, 9.045333333333333e-05, 9.19608888888889e-05, 9.346844444444444e-05, 9.497600000000001e-05, 9.648355555555556e-05, 9.79911111111111e-05, 9.949866666666667e-05, 0.00010100622222222222, 0.00010251377777777778, 0.00010402133333333333, 0.0001055288888888889, 0.00010703644444444445, 0.000108544, 0.00011005155555555556, 0.00011155911111111111, 0.00011306666666666667, 0.00011457422222222222, 0.00011608177777777777, 0.00011758933333333334, 0.00011909688888888889, 0.00012060444444444445, 0.000122112, 0.00012361955555555555, 0.0001251271111111111, 0.00012663466666666668, 0.0001281422222222222, 0.00012964977777777778, 0.00013115733333333334, 0.0001326648888888889, 0.00013417244444444444, 0.00013568, 0.00013718755555555557, 0.0001386951111111111, 0.00014020266666666667, 0.00014171022222222223, 0.0001432177777777778, 0.00014472533333333333, 0.0001462328888888889, 0.00014774044444444446, 0.000149248]",e9c7917a89924003ba9672ed66a01cab,5bca94ef-b063-4879-b11c-0943b8e964fd,https://quantum-computing.ibm.com/experiments/5bca94ef-b063-4879-b11c-0943b8e964fd?plotsLimit=50
